4:10	x6tq				Pourquoi Paul et ses compagnons ont-ils porté dans leur corps la mort de Jésus ?	Ils ont porté la mort de Jésus dans leur corps afin que la vie de Jésus se manifeste aussi dans leur corps.

4:14	uaiv				Qui sera ressuscité et amené en présence de celui qui a ressuscité le Seigneur Jésus ?	Paul et ses compagnons, ainsi que les saints de Corinthe, seront amenés en présence de celui qui a ressuscité le Seigneur Jésus.

4:15	gi5u				Que se passera-t-il si la grâce s'étend à de nombreuses personnes ?	Au fur et à mesure que la grâce s'étend à de nombreuses personnes, l'action de grâce augmentera à la gloire de Dieu.

4:16	nnhv				Pourquoi Paul et ses compagnons avaient-ils des raisons de se décourager ?	Ils avaient des raisons de se décourager car, extérieurement, ils dépérissaient.

4:16-18	f2sj				Pourquoi Paul et ses compagnons ne se sont-ils pas découragés ?	Ils ne se décourageaient pas, car intérieurement, ils étaient renouvelés jour après jour. En outre, leur affliction légère et momentanée les préparait à un poids éternel de gloire qui dépasse toute mesure. Enfin, ils veillaient aux choses éternelles invisibles.

5:1	i3tr				Qu'est-ce que Paul a dit que nous avons encore si notre habitation terrestre est détruite ?	Paul a dit que nous avons une construction de Dieu, une maison qui n'a pas été faite par des mains humaines, mais une maison éternelle, dans les cieux.

5:4	kz4m				Pourquoi Paul a-t-il dit que nous gémissons pendant que nous sommes dans cette tente ?	Paul dit cela parce que, sous cette tente, nous sommes accablés et nous voulons être habillés, afin que ce qui est mortel soit absorbé par la vie.

5:5	tqpu				Qu'est-ce que Dieu nous a donné en gage de ce qui est à venir ?	Dieu nous a donné l'Esprit comme un gage de ce qui est à venir.

5:8	lyor				Paul préférerait-il être dans le corps, ou à la maison avec le Seigneur ?	Paul a dit : "Nous préférons être loin du corps et à la maison avec le Seigneur."

5:9	dei6				Quel était le but de Paul ?	Paul s'est fixé comme objectif de plaire au Seigneur.

5:10	jo62				Pourquoi Paul s'est-il donné pour but de plaire au Seigneur ?	Paul en a fait son objectif car nous devons tous comparaître devant le tribunal du Christ pour recevoir ce qui est dû pour les choses faites dans le corps, que ce soit en bien ou en mal.

5:11	xb3x				Pourquoi Paul et ses compagnons ont-ils persuadé les gens ?	Ils persuadaient les gens parce qu'ils connaissaient la crainte du Seigneur.

5:12	tyx7				Paul a dit qu'ils ne se recommandaient plus aux saints de Corinthe. Que faisaient-ils ?	Ils donnaient aux saints de Corinthe une raison d'être fiers d'eux, afin que les saints de Corinthe aient une réponse à ceux qui se vantaient des apparences mais pas de ce qui était dans le cœur.

5:15	tm1r				Puisque le Christ est mort pour tous, que doivent faire ceux qui vivent ?	Ils ne doivent plus vivre pour eux-mêmes, mais pour celui qui est mort et ressuscité.

5:16	wb64				Selon quels critères les saints ne jugent-ils plus personne ?	Les saints ne jugent plus personne selon des critères humains.

5:17	fjw3				Qu'arrive-t-il à toute personne qui est en Christ ?	Il est une nouvelle création. Les choses anciennes ont disparu ; il est devenu nouveau.

5:19	epiw				Lorsque Dieu, par le Christ, réconcilie les gens avec lui-même, que fait-il pour eux ?	Dieu ne compte pas contre eux les trébuchements de leurs péchés et il leur confie le message de la réconciliation.

5:20	plr8				En tant que représentants désignés du Christ, quel est le plaidoyer de Paul et de ses compagnons auprès des Corinthiens ?	Leur plaidoyer auprès des Corinthiens est d'être réconciliés avec Dieu à cause du Christ !

5:21	n2e0				Pourquoi Dieu a-t-il fait du Christ le sacrifice pour notre péché ?	Dieu a fait cela pour qu'en Christ nous devenions la justice de Dieu.

6:1	j8xg				Qu'est-ce que Paul et ses compagnons ont supplié les Corinthiens de ne pas faire ?	Ils ont supplié les Corinthiens de ne pas recevoir la grâce de Dieu, sans résultat.

6:2	dczo				Quand est le temps favorable ? Quand est le jour du salut ?	C'est maintenant le temps favorable. C'est maintenant le jour du salut.

6:3	kyu3				Pourquoi Paul et ses compagnons n'ont-ils pas placé une pierre d'achoppement devant quelqu'un ?	Ils n'ont mis de pierre d'achoppement devant personne, car ils ne voulaient pas que leur ministère soit discrédité.

6:4	e2c5				Que prouvent les actions de Paul et de ses compagnons ?	Leurs actions ont prouvé qu'ils étaient des serviteurs de Dieu.

6:4-5	q45m				Quelles sont certaines des choses que Paul et ses compagnons ont endurées ?	Ils ont enduré l'affliction, la détresse, les difficultés, les coups, les emprisonnements, les émeutes, le dur labeur, les nuits sans sommeil et la faim.

6:8	ik7g				Même si Paul et ses compagnons ont dit la vérité, de quoi les accusait-on ?	Ils ont été accusés de tromperie.

6:11	zq4x				Quel échange Paul souhaite-t-il faire avec les Corinthiens ?	Paul a dit que leur cœur était grand ouvert aux Corinthiens et, en échange équitable, Paul voulait que les saints Corinthiens ouvrent grand leur cœur à Paul et à ses compagnons.

6:13	hzou				Quel échange Paul souhaite-t-il faire avec les Corinthiens ?	Paul a dit que leur cœur était grand ouvert aux Corinthiens et, en échange équitable, Paul voulait que les saints Corinthiens ouvrent grand leur cœur à Paul et à ses compagnons.

6:14-16	x642				Quelles raisons Paul donne-t-il pour expliquer pourquoi les saints de Corinthe ne doivent pas être liés aux incroyants ?	Paul donne les raisons suivantes : Quelle association la justice a-t-elle avec l'anarchie ? La lumière est-elle en communion avec les ténèbres ? Le Christ peut-il être en accord avec le Bélarus ? Quelle part un croyant a-t-il avec un incroyant ? Peut-il y avoir accord entre le temple de Dieu et les idoles ?

6:17-18	u5ti				Que dit le Seigneur qu'il fera pour ceux qui "sortiront du milieu d'eux et seront mis à part, et ne toucheront aucune chose impure..." ?	Le Seigneur dit qu'il les accueillera. Il sera un Père pour eux et ils seront ses fils et ses filles.

7:1	yeyh				De quoi Paul dit-il que nous sommes censés nous purifier ?	Nous sommes censés nous purifier de tout ce qui nous rend impurs de corps et d'esprit.

7:2	ax17				Que voulait Paul que les saints de Corinthe fassent pour lui et ses compagnons ?	Paul voulait qu'ils fassent "de la place pour nous".

7:3-4	kc7w				Quelles sont les paroles d'encouragement de Paul pour les saints de Corinthe ?	Paul a dit aux saints de Corinthe qu'ils étaient dans son cœur et dans celui de son compagnon, pour mourir ensemble et vivre ensemble. Paul leur a également dit qu'il avait une grande confiance en eux et qu'il était fier d'eux.

7:6-7	uwbv				Quel réconfort Dieu a-t-il donné à Paul et à ses compagnons lorsqu'ils sont arrivés en Macédoine et qu'ils étaient troublés à tous égards - conflits à l'extérieur et craintes à l'intérieur ?	Dieu les a réconfortés par l'arrivée de Titus, par le rapport du réconfort que Titus avait reçu des saints corinthiens, et par la grande affection des Corinthiens, leur tristesse et leur profonde préoccupation pour Paul.

7:8-9	esxj				Qu'est-ce que la lettre précédente de Paul a produit chez les saints de Corinthe ?	Les saints de Corinthe ont éprouvé de la tristesse, une tristesse divine en réponse à la lettre précédente de Paul.

7:9	ygq7				Qu'est-ce que la tristesse pieuse a produit chez les saints corinthiens ?	La tristesse a entraîné le repentir chez eux.

7:12	m7z2				Pourquoi Paul a-t-il dit qu'il avait écrit sa précédente lettre aux saints de Corinthe ?	Paul dit qu'il a écrit pour que le sérieux des saints corinthiens à l'égard de Paul et de ses compagnons soit connu des saints corinthiens devant Dieu.

7:13	k2om				Pourquoi Titus était-il joyeux ?	Il était joyeux parce que son esprit était rafraîchi par tous les saints de Corinthe.

7:15	mitf				Pourquoi l'affection de Titus pour les saints corinthiens s'est-elle encore accrue ?	L'affection de Tite pour les saints corinthiens s'est encore accrue lorsqu'il s'est souvenu de l'obéissance de tous les saints corinthiens qui l'ont accueilli avec crainte et tremblement.

8:1	r2ai				Qu'est-ce que Paul voulait que les frères et sœurs corinthiens sachent ?	Paul voulait qu'ils connaissent la grâce de Dieu qui a été donnée aux églises de Macédoine.

8:2	lrui				Qu'ont fait les églises de Macédoine lors d'une grande épreuve d'affliction, et alors même qu'elles étaient extrêmement pauvres ?	Ils ont produit de grandes richesses de générosité.

8:6	nvfq				Qu'est-ce que Paul a demandé à Titus de faire ?	Paul a exhorté Tite à mener à bien cet acte de grâce de la part des saints de Corinthe.

8:7	nsw3				En quoi d'autre les croyants de Corinthe abondaient-ils ?	Ils abondaient en foi, en parole, en connaissance, en toute diligence, et en amour pour Paul.

8:12	ek7v				Qu'est-ce que Paul dit être une chose bonne et acceptable ?	Paul dit que c'est une chose bonne et acceptable pour les saints de Corinthe d'avoir un empressement à faire ce travail.

8:13-14	ghbz				Paul veut-il que cette tâche soit accomplie afin que d'autres soient soulagés et que les saints de Corinthe soient chargés ?	Non. Paul a dit que l'abondance des Corinthiens à ce moment-là fournirait ce dont ils (les autres saints) avaient besoin. Et ce, afin que leur abondance puisse également répondre aux besoins des saints de Corinthe, et qu'il y ait une certaine équité.

8:16-17	oufl				Qu'a fait Tite après que Dieu ait mis dans son cœur la même attention sérieuse que Paul avait pour les saints de Corinthe ?	Titus a accepté l'appel de Paul et, très motivé, il est venu de son plein gré auprès des saints de Corinthe.

8:20	pf1h				Qu'est-ce que Paul a pris soin d'éviter dans ses actions concernant cet acte de générosité ?	Paul a pris soin d'éviter de donner à quiconque une raison de se plaindre de ses actions.

8:24	vglq				Qu'est-ce que Paul a dit aux saints de Corinthe de faire concernant les frères qui leur ont été envoyés par les autres églises ?	Paul a dit à l'église de Corinthe de leur montrer leur amour, et de leur montrer pourquoi Paul s'était vanté de l'église de Corinthe parmi les autres églises.

9:1	o3wa				Sur quoi Paul dit-il qu'il n'est pas nécessaire d'écrire aux saints de Corinthe ?	Paul dit qu'il n'est pas nécessaire de leur écrire au sujet du ministère pour les saints.

9:3	bjar				Pourquoi Paul a-t-il envoyé les frères à Corinthe ?	Il a envoyé les frères pour que sa vantardise au sujet des saints de Corinthe ne soit pas vaine, et pour que les saints de Corinthe soient prêts, comme Paul l'a dit.

9:4-5	tumg				Pourquoi Paul a-t-il jugé nécessaire d'exhorter les frères à aller voir les saints de Corinthe et à prendre des dispositions à l'avance pour le don que les Corinthiens avaient promis ?	Paul pensait que cela était nécessaire pour que Paul et ses compagnons ne soient pas déshonorés au cas où des Macédoniens viendraient avec Paul et trouveraient les Corinthiens non préparés. Paul voulait que les Corinthiens soient prêts à faire le don comme un don librement offert et non parce que les Corinthiens étaient forcés de le faire.

9:6	rbsa				Quel est, selon Paul, le but de leur don ?	Paul dit que le point est le suivant : "Celui qui sème avec parcimonie récoltera avec parcimonie, et celui qui sème avec abondance récoltera aussi avec abondance".

9:7	clv5				Comment chacun doit-il donner ?	Chacun doit donner comme il l'a prévu dans son cœur, et non par obligation impérieuse ou pour avoir de la peine quand il donne.

9:10-11	n3di				Qu'est-ce que celui qui fournit la semence au semeur et le pain à la nourriture allait faire pour les saints de Corinthe ?	Celui-là allait fournir et multiplier leur semence et augmenter la récolte de leur justice. Ils allaient être enrichis de toutes les manières possibles pour pouvoir être généreux.

9:13	bh3f				Comment les saints corinthiens ont-ils glorifié Dieu ?	Ils ont glorifié Dieu par l'obéissance de leur confession de l'évangile du Christ, et la générosité de leur don.

9:14	b12z				Pourquoi les saints se languissaient-ils des saints corinthiens alors qu'ils priaient pour eux ?	Ils les ont désirés à cause de la très grande grâce de Dieu qui était sur les Corinthiens.

10:2	v5cq				Que demandait Paul aux saints de Corinthe ?	Paul leur a demandé que, lorsqu'il était présent avec eux, il n'ait pas à faire preuve d'audace et de confiance en soi.

10:2	v6f7				Pour quelle occasion Paul pensait-il devoir faire preuve d'audace et de confiance en soi ?	Paul pensait qu'il devrait faire preuve d'audace et de confiance en soi lorsqu'il s'opposait à ceux qui supposaient que Paul et ses compagnons vivaient selon la chair.

10:4	v4sc				Lorsque Paul et ses compagnons faisaient la guerre, quel type d'armes n'utilisaient-ils pas ?	Paul et ses compagnons n'utilisaient pas d'armes charnelles lorsqu'ils faisaient la guerre.

10:4	f5m5				Qu'est-ce que les armes utilisées par Paul avaient le pouvoir de faire ?	Les armes utilisées par Paul avaient un pouvoir divin pour détruire les forteresses.

10:8	gvuy				Pour quelle raison le Seigneur a-t-il donné l'autorité à Paul et à ses compagnons ?	Le Seigneur a donné à Paul et à ses compagnons l'autorité pour qu'ils puissent édifier les saints de Corinthe et non les détruire.

10:10	x852				Que disaient certaines personnes à propos de Paul et de ses lettres ?	Certains disaient que les lettres de Paul étaient sérieuses et puissantes, mais que physiquement il était faible et que son discours ne valait pas la peine d'être écouté.

10:11	o9m6				Que répondait Paul à ceux qui pensaient qu'il était très différent en personne de ce que ses lettres indiquaient ?	Paul a dit que ce qu'il disait par lettre lorsqu'il était absent serait identique à ce qu'il ferait lorsqu'il serait sur place avec les saints corinthiens.

10:12	qkvy				Que faisaient ceux qui se louaient eux-mêmes pour montrer qu'ils n'avaient aucune perspicacité ?	Ils ont montré qu'ils n'avaient aucune perspicacité car ils se mesuraient les uns aux autres et se comparaient les uns aux autres.

10:13	gpyw				Quelles étaient les limites de la vantardise de Paul ?	Paul a dit que leur vantardise resterait dans la région que Dieu leur avait assignée, allant même jusqu'aux Corinthiens. Paul a dit qu'ils ne se vanteraient pas du travail des autres, du travail accompli dans la région d'un autre.

10:15-16	afkv				Quelles étaient les limites de la vantardise de Paul ?	Paul a dit que leur vantardise resterait dans la région que Dieu leur avait assignée, allant même jusqu'aux Corinthiens. Paul a dit qu'ils ne se vanteraient pas du travail des autres, du travail accompli dans la région d'un autre.

10:18	vgxf				Qui est celui qui est approuvé ?	Celui qui est approuvé est celui que le Seigneur recommande.

11:2	qdgp				Pourquoi Paul avait-il une jalousie pieuse pour les saints de Corinthe ?	Il était jaloux d'elles parce qu'il les avait promises en mariage à un seul époux, pour les présenter comme des vierges pures pour le Christ.

11:3	boci				De quoi Paul avait-il peur concernant les saints corinthiens ?	Paul craignait que leurs pensées ne soient détournées d'une dévotion sincère et pure au Christ.

11:4	dh9x				Que toléraient les saints corinthiens ?	Ils ont toléré que quelqu'un vienne proclamer un autre Jésus, un autre évangile, que celui que Paul et ses compagnons prêchaient.

11:7	xbyg				Comment Paul a-t-il prêché l'Évangile aux Corinthiens ?	Paul a prêché l'évangile librement aux Corinthiens.

11:8	zb8y				Comment Paul a-t-il "volé" d'autres églises ?	Il les a "volés" en acceptant leur soutien pour pouvoir servir les Corinthiens.

11:13	temx				Comment Paul décrit-il ceux qui veulent être trouvés égaux à Paul et à ses compagnons dans les choses dont ils se vantent ?	Paul décrit ces personnes comme de faux apôtres, des ouvriers trompeurs, se déguisant en apôtres du Christ.

11:14	mzrh				Comment Satan se déguise-t-il ?	Il se déguise en ange de lumière.

11:16	s9lm				Pourquoi Paul a-t-il demandé aux saints de Corinthe de le recevoir comme un fou ?	Paul leur a demandé de le recevoir comme un fou pour qu'il puisse se vanter un peu.

11:19-20	go6f				Avec qui Paul a-t-il dit que les saints corinthiens supportaient volontiers ?	Paul a dit qu'ils supportaient volontiers les fous, ceux qui les asservissaient, ceux qui provoquaient des divisions parmi eux, ceux qui profitaient d'eux, ceux qui se donnaient des airs ou ceux qui les giflaient.

11:22-23	y0t3				Quelles sont les vantardises de Paul en se comparant à ceux qui veulent être trouvés égaux à Paul dans ce dont ils se sont vantés ?	Paul se vantait d'être un Hébreu, un Israélite et un descendant d'Abraham, tout comme ceux qui prétendaient être les égaux de Paul. Paul disait qu'il était plus serviteur du Christ qu'eux - en travaillant encore plus dur, dans beaucoup plus de prisons, en étant battu au-delà de toute mesure, en affrontant de nombreux dangers de mort.

11:24-26	r6hw				Quels étaient certains des dangers spécifiques que Paul a endurés ?	Paul a reçu cinq fois les "quarante coups de fouet moins un" des Juifs. Trois fois, il a été battu à coups de verges. Une fois, il a été lapidé. Trois fois, il a fait naufrage. Il a passé une nuit et un jour en pleine mer. Il était en danger à cause des rivières, des voleurs, de son propre peuple, des païens. Il était en danger dans la ville, dans le désert, dans la mer et en danger face aux faux frères. Paul était aussi en danger face au gouverneur de Damas.

11:29	sbcz				Selon Paul, qu'est-ce qui l'a fait brûler intérieurement ?	Le fait que l'un d'eux fasse tomber l'autre dans le péché a fait brûler Paul de l'intérieur.

11:30	s4tr				De quoi Paul a-t-il dit qu'il se vanterait, s'il devait se vanter ?	Paul a dit qu'il se vanterait de ce qui montrait ses faiblesses.

11:32	xdhi				Quels étaient certains des dangers spécifiques que Paul a endurés ?	Paul a reçu cinq fois les "quarante coups de fouet moins un" des Juifs. Trois fois, il a été battu à coups de verges. Une fois, il a été lapidé. Trois fois, il a fait naufrage. Il a passé une nuit et un jour en pleine mer. Il était en danger à cause des rivières, des voleurs, de son propre peuple, des païens. Il était en danger dans la ville, dans le désert, dans la mer et en danger face aux faux frères. Paul était aussi en danger face au gouverneur de Damas.

12:1	c7ux				De quoi Paul a-t-il dit qu'il allait maintenant se vanter ?	Paul a dit qu'il allait continuer à se vanter de visions et de révélations du Seigneur.

12:2	pc03				Qu'est-il arrivé à l'homme en Christ il y a quatorze ans ?	Il a été enlevé dans le troisième ciel.

12:6	j4ow				Pourquoi Paul dit-il qu'il ne serait pas insensé qu'il se vante ?	Paul a dit qu'il ne serait pas insensé pour lui de se vanter parce qu'il dirait la vérité.

12:7	qkhc				Qu'est-il arrivé à Paul pour l'empêcher de s'enflammer ?	Paul a reçu une épine dans la chair, un messager de Satan pour le harceler.

12:9	qb1l				Qu'a dit le Seigneur à Paul après que celui-ci ait demandé au Seigneur d'enlever son épine dans la chair ?	Le Seigneur a dit à Paul : "Ma grâce te suffit, car la puissance s'accomplit dans la faiblesse."

12:9	aey9				Pourquoi Paul a-t-il dit qu'il était préférable de se vanter de sa faiblesse ?	Paul a dit que c'était préférable afin que la puissance du Christ repose sur lui.

12:12	s3fj				Qu'est-ce qui a été accompli chez les Corinthiens avec toute la patience nécessaire ?	Des signes, des prodiges et des miracles, véritables signes d'un apôtre, s'accomplissaient au milieu d'eux en toute patience.

12:14	wcan				Pourquoi Paul a-t-il dit aux Corinthiens qu'il ne serait pas un fardeau pour eux ?	Paul leur a dit cela pour leur montrer qu'il ne voulait pas ce qui était à eux. C'est eux qu'il voulait.

12:15	gfv8				Qu'est-ce que Paul a dit qu'il ferait le plus volontiers pour les saints de Corinthe ?	Paul a dit qu'il serait très heureux de dépenser et d'être dépensé pour leurs âmes.

12:19	xz62				Dans quel but Paul a-t-il dit toutes ces choses aux saints de Corinthe ?	Paul a dit toutes ces choses pour édifier les saints de Corinthe.

12:20	ihut				Qu'est-ce que Paul avait peur de trouver lorsqu'il est retourné auprès des saints de Corinthe ?	Paul craignait de trouver parmi eux des disputes, de la jalousie, des explosions de colère, de l'ambition égoïste, des ragots, de l'orgueil et du désordre.

12:21	rfkd				Qu'est-ce que Paul avait peur que Dieu lui fasse ?	Paul avait peur que Dieu ne l'humilie devant les saints de Corinthe.

12:21	tdhb				Pour quelle raison Paul pense-t-il qu'il pourrait avoir du chagrin pour beaucoup de saints corinthiens qui ont péché auparavant ?	Paul avait peur qu'ils ne se soient pas repentis de l'impureté, de l'immoralité sexuelle et de l'indulgence lascive qu'ils pratiquaient auparavant.

13:1-2	cf6k				Combien de fois Paul était-il déjà venu voir les saints de Corinthe au moment où 2 Corinthiens a été écrit ?	Paul était déjà venu les voir deux fois au moment où 2 Corinthiens a été écrit.

13:3	v2d0				Pourquoi Paul a-t-il dit aux Corinthiens les saints qui avaient péché et tous les autres que s'il revenait, il ne les épargnerait pas ?	Paul leur a dit cela parce que les saints de Corinthe cherchaient des preuves que le Christ parlait à travers Paul.

13:5	oyi5				Pourquoi Paul a-t-il dit aux saints de Corinthe de s'examiner et de se tester ?	Paul leur a dit de s'examiner et de s'éprouver eux-mêmes pour voir s'ils étaient dans la foi.

13:6	tpme				Qu'est-ce que Paul espérait que les saints de Corinthe trouveraient concernant Paul et ses compagnons ?	Paul était confiant que les saints de Corinthe trouveraient qu'ils n'étaient pas désapprouvés.

13:8	x6m8				Qu'est-ce que Paul a dit que lui et ses compagnons n'étaient pas capables de faire ?	Paul a dit qu'ils n'étaient pas capables de faire quoi que ce soit contre la vérité.

13:10	m3b8				Pourquoi Paul a-t-il écrit ces choses aux saints de Corinthe alors qu'il était loin d'eux ?	Paul a fait cela pour que, lorsqu'il était avec eux, il n'ait pas à se montrer sévère à leur égard.

13:10	qgbu				Comment Paul voulait-il utiliser l'autorité que le Seigneur lui avait donnée à l'égard des saints de Corinthe ?	Paul voulait utiliser son autorité pour édifier les saints de Corinthe et non pour les démolir.

