4:26	wwsm				Qui est la mère symbolique de Paul et des Galates croyants ?	La Jérusalem d'en haut, la femme libre, est la mère symbolique de Paul et des Galates croyants.

4:28	gz32				Les croyants en Christ sont-ils des enfants de la chair ou des enfants de la promesse ?	Les croyants en Christ sont des enfants de la promesse.

4:29	jmva				Qui persécute les enfants de la promesse ?	Les enfants de la chair persécutent les enfants de la promesse.

4:30	sdh3				De quoi les enfants de la femme esclave n'héritent-ils pas ?	Les enfants de la femme esclave n'héritent pas avec les enfants de la femme libre.

4:31	r7te				Les croyants en Christ sont-ils les enfants de la femme esclave ou les enfants de la femme libre ?	Les croyants en Christ sont des enfants de la femme libre.

5:1	rtss				Dans quel but le Christ nous a-t-il libérés ?	Pour la liberté, le Christ nous a libérés.

5:2	ow5t				Qu'est-ce que Paul a prévenu aux Galates qu'il arriverait s'ils devenaient circoncis ?	Paul a dit que si les Galates devenaient circoncis, le Christ ne leur serait d'aucune utilité.

5:4	unjp				Qu'est-ce que Paul a averti qu'il arriverait à tous les Galates qui chercheraient à se justifier en suivant la loi ?	Paul a averti que tous les Galates qui chercheraient à se justifier en suivant la loi seraient éloignés du Christ et tomberaient en disgrâce.

5:6	izs9				Par opposition à la circoncision et à l'incirconcision, quelle est la seule chose qui signifie quelque chose dans le Christ Jésus ?	En Jésus-Christ, seule la foi agissant par l'amour a un sens.

5:10	z2kn				De quoi Paul est-il confiant à l'égard de celui qui a embrouillé les Galates au sujet de l'Évangile ?	Paul est persuadé que celui qui a semé la confusion dans l'esprit des Galates au sujet de l'Évangile portera le jugement de Dieu.

5:11	v9ve				Paul dit que proclamer la circoncision fait quoi ?	Paul dit qu'en proclamant la circoncision, la pierre d'achoppement de la croix serait détruite.

5:13	wgj2				Comment les croyants ne doivent-ils pas utiliser leur liberté en Christ ?	Les croyants ne doivent pas utiliser leur liberté en Christ comme une opportunité pour la chair.

5:13	hglc				Comment les croyants doivent-ils utiliser leur liberté en Christ ?	Les croyants doivent utiliser leur liberté en Christ pour se servir les uns les autres dans l'amour.

5:14	dwbj				La loi entière est accomplie dans quel commandement ?	Toute la loi est accomplie dans le commandement : "Tu dois aimer ton prochain comme toi-même".

5:16	ympc				Comment les croyants peuvent-ils ne pas satisfaire la convoitise de la chair ?	Les croyants peuvent vivre par l'Esprit, et donc ne pas satisfaire la convoitise de la chair.

5:17	a5pf				Quelles sont les deux choses qui s'opposent l'une à l'autre chez le croyant ?	L'Esprit et la chair sont opposés l'un à l'autre dans le croyant.

5:20-21	cztb				Quels sont trois exemples d'œuvres de la chair ?	Trois exemples d'œuvres de la chair sont trois des éléments de la liste suivante : l'immoralité sexuelle, l'impureté, la luxure, l'idolâtrie, la sorcellerie, l'hostilité, les querelles, la jalousie, les accès de colère, la rivalité, les dissensions, les divisions sectaires, l'envie, l'ivrognerie et les émeutes d'ivrognes.

5:21	ubwn				Que ne recevront pas ceux qui pratiquent les œuvres de la chair ?	Ceux qui pratiquent les œuvres de la chair n'hériteront pas du royaume de Dieu.

5:22-23	k16e				Quel est le fruit de l'Esprit ?	Le fruit de l'Esprit est l'amour, la joie, la paix, la patience, la gentillesse, la bonté, la foi, la douceur et la maîtrise de soi.

5:24	q615				Ceux qui appartiennent au Christ Jésus ont fait quoi de la chair et de ses passions ?	Ceux qui appartiennent au Christ Jésus ont crucifié la chair et ses passions.

6:1	rthj				Que doivent faire ceux qui sont spirituels si un homme est pris en flagrant délit de transgression ?	Ceux qui sont spirituels doivent restaurer cet homme dans un esprit de douceur.

6:1	xaix				À quel danger doivent veiller ceux qui sont spirituels ?	Ceux qui sont spirituels doivent veiller à ne pas être tentés eux aussi.

6:2	c0kl				Comment les croyants accomplissent-ils la loi du Christ ?	Les croyants accomplissent la loi du Christ en portant les fardeaux les uns des autres.

6:4	uy96				Comment une personne peut-elle avoir quelque chose en elle dont elle peut être fière concernant son travail ?	Une personne peut avoir quelque chose en elle dont elle peut être fière en examinant son propre travail, sans se comparer à qui que ce soit.

6:6	vqa1				Que doit faire celui à qui l'on enseigne la parole avec son maître ?	Celui à qui l'on enseigne la parole doit partager toutes les bonnes choses avec son maître.

6:7	z414				Qu'arrive-t-il à ce qu'un homme plante spirituellement ?	Tout ce qu'un homme plante spirituellement, il le récoltera.

6:8	onr9				Que récolte un homme qui plante pour sa propre chair ?	Un homme qui plante pour sa propre chair récolte la destruction de sa chair.

6:8	q4vy				Que récolte un homme qui plante à l'Esprit ?	De l'Esprit, l'homme qui plante à l'Esprit récolte la vie éternelle.

6:9	sx5e				Si un croyant n'abandonne pas et continue à faire le bien, que recevra-t-il ?	Un croyant qui continue à faire le bien récoltera une moisson.

6:10	kigw				A qui les croyants doivent-ils faire du bien en particulier ?	Les croyants doivent surtout faire du bien à ceux de la maison de la foi.

6:12	tst8				Quelle est la motivation de ceux qui veulent obliger les croyants à être circoncis ?	Ceux qui veulent obliger les croyants à être circoncis ne veulent pas être persécutés pour la croix du Christ.

6:14	tx9g				De quoi Paul a-t-il dit qu'il était fier ?	Paul a dit qu'il était fier de la croix de notre Seigneur Jésus-Christ.

6:15	xubf				Au lieu de la circoncision ou de l'incirconcision, qu'est-ce qui est important ?	Ce qui est important, c'est une nouvelle création.

6:16	d3zg				Sur qui Paul souhaite-t-il la paix et la miséricorde ?	Paul souhaite paix et miséricorde à ceux qui vivent selon la règle de la nouvelle création et à l'Israël de Dieu.

6:17	veyw				Que portait Paul sur son corps ?	Paul portait les marques de Jésus sur son corps.
