Book	Chapter	Verse	ID	SupportReference	OrigQuote	Occurrence	GLQuote	OccurrenceNote

1JN	1	1	jd7p	figs-exclusive	ἀκηκόαμεν…ἑωράκαμεν…ἡμῶν…ἐθεασάμεθα…ἡμῶν	1	we have heard … we have seen … our … we have looked at … our	Ici, les pronoms **nous** et **notre** sont exclusifs, car Jean parle en son nom et au nom des autres témoins oculaires de la vie terrestre de Jésus, mais les personnes à qui il écrit n'ont pas vu Jésus. Utilisez donc ici des formes exclusives, si votre langue marque cette distinction. (Voir : [[rc://fr/ta/man/translate/figs-exclusive]])

1JN	1	1	ej5x	figs-explicit	ἀκηκόαμεν	1	we have heard	L'implication est que ce que Jean et les autres témoins oculaires **ont entendu** était Jésus qui parlait. Si vos lecteurs comprennent mal cela, vous pouvez inclure cette information, comme dans l'UST. Traduction alternative : "nous avons entendu parler" (Voir : [[rc://fr/ta/man/translate/figs-explicit]])

1JN	1	1	rb73	figs-parallelism	ὃ ἑωράκαμεν τοῖς ὀφθαλμοῖς ἡμῶν, ὃ ἐθεασάμεθα	1	which we have seen with our eyes, which we have looked at	Ces deux phrases signifient la même chose. Jean utilise probablement la répétition pour mettre l'accent. Si vos lecteurs ne comprennent pas bien, vous pouvez combiner ces phrases et montrer l'accentuation d'une autre manière. Traduction alternative : "que nous avons vu clairement nous-mêmes" (Voir : [[rc://fr/ta/man/translate/figs-parallelism]])

1JN	1	1	j001	figs-explicitinfo	ἑωράκαμεν τοῖς ὀφθαλμοῖς ἡμῶν…καὶ αἱ χεῖρες ἡμῶν ἐψηλάφησαν	1	which we have seen with our eyes … and our hands have touched	Dans votre langue, il peut sembler que ces phrases expriment des informations supplémentaires inutiles. Dans ce cas, vous pouvez les abréger. Cependant, votre langue peut avoir sa propre façon d'utiliser ces informations supplémentaires pour mettre l'accent, et vous pouvez également le faire dans votre traduction. Traduction alternative : "nous avons vu ... et touché" ou "nous avons vu de nos propres yeux ... et touché de nos propres mains" (Voir : [[rc://fr/ta/man/translate/figs-explicitinfo]])

1JN	1	1	j002	figs-explicit	ἑωράκαμεν τοῖς ὀφθαλμοῖς ἡμῶν…αἱ χεῖρες ἡμῶν ἐψηλάφησαν	1	which we have seen with our eyes … and our hands have touched	Les faux enseignants niaient que Jésus était un véritable être humain et affirmaient qu'il n'était qu'un esprit. Mais les implications de ce que Jean dit ici sont que Jésus était un véritable être humain. Si cela pouvait être utile à vos lecteurs, vous pourriez le dire explicitement, comme dans l'UST. (Voir : [[rc://fr/ta/man/translate/figs-explicit]])

1JN	1	1	j003		περὶ τοῦ λόγου τῆς ζωῆς	1	regarding the Word of life	Comme le suggèrent les notes générales de ce chapitre, vous pourriez placer votre traduction de cette phrase, **> concernant la Parole de vie <**> , au début de ce verset et la présenter comme une phrase à part entière comme introduction topique à la lettre, comme le fait l'UST. Traduction alternative : "Nous vous écrivons au sujet de Jésus, la Parole de vie".

1JN	1	1	j004	writing-pronouns	περὶ τοῦ λόγου τῆς ζωῆς	1	regarding the Word of life	Les auteurs de lettres de cette époque commençaient généralement par donner leur propre nom. C'est le cas pour la plupart des lettres du Nouveau Testament. Cette lettre est une exception, mais si cela peut être utile à vos lecteurs, vous pouvez fournir le nom de Jean ici, comme le fait UST. Comme indiqué ci-dessus, Jean utilise le pronom pluriel "nous" parce qu'il parle en son nom et au nom des autres témoins oculaires de la vie terrestre de Jésus. Mais il est peut-être plus naturel dans votre langue qu'il se réfère à lui-même avec un pronom singulier, et si c'est le cas, vous pouvez le faire dans votre traduction. Traduction alternative : "Moi, Jean, je vous écris au sujet de Jésus, la Parole de vie" (Voir : [[rc://fr/ta/man/translate/writing-pronouns]])

1JN	1	1	gt44	figs-explicit	τοῦ λόγου τῆς ζωῆς	1	the Word of life	Ici, **la Parole de vie** est implicitement une description de Jésus. Comme l'explique l'introduction générale, il existe de nombreuses similitudes entre cette lettre et l'évangile de Jean. Cet évangile commence par dire de Jésus : "Au commencement était le Verbe". Il est donc probable que lorsque Jean parle dans cette lettre de **la Parole de vie** qui "était dès le commencement", il parle aussi de Jésus. L'ULT l'indique en mettant une majuscule à **Parole** pour indiquer qu'il s'agit d'un titre pour Jésus. Traduction alternative : " Jésus, le Verbe de Dieu, qui donne la vie " (Voir : [[rc://fr/ta/man/translate/figs-explicit]]).

1JN	1	1	j005	figs-possession	τῆς ζωῆς	1	of life	Cela pourrait faire référence soit à la vie que Jésus a, soit à la vie que Jésus donne. Mais puisque Jean écrit cette lettre pour rassurer les croyants, il semble plus probable que cette expression se réfère à la **vie** que "la Parole" (Jésus) donne à ceux qui croient. Traduction alternative : "qui donne la vie à quiconque croit en lui" (Voir : [[rc://fr/ta/man/translate/figs-possession]])

1JN	1	1	i8b4	figs-metaphor	τῆς ζωῆς	1	of life	Dans cette lettre, Jean utilise **vie** de différentes manières, soit pour se référer littéralement à la vie physique, soit au sens figuré à la vie spirituelle. Ici, la référence est à la vie spirituelle. Traduction alternative : "de la vie spirituelle" (Voir : [[rc://fr/ta/man/translate/figs-metaphor]])

1JN	1	2	la4a	figs-activepassive	καὶ ἡ ζωὴ ἐφανερώθη	1	indeed, the life appeared	Voir la discussion du terme "apparaître" dans la troisième partie de l'introduction à 1 Jean. Ici, le terme pourrait signifier l'une des deux choses suivantes. (1) Jean pourrait mettre l'accent sur la façon dont Jésus est venu sur cette terre. (Dans ce cas, il s'agirait d'une situation dans laquelle une forme verbale passive grecque a un sens actif. Comme le suggèrent les notes générales de ce chapitre, il peut être utile de commencer une nouvelle phrase ici. Traduction alternative : "(2) Jean pourrait mettre l'accent sur la façon dont Dieu a révélé Jésus au monde et s'est ainsi révélé au monde par Jésus. Pour faire ressortir cette emphase, vous pourriez traduire ceci avec une forme verbale passive ou, si votre langue n'utilise pas de formes passives, vous pourriez utiliser une forme active et dire qui a fait l'action. Traduction alternative : " En effet, la vie a été rendue visible " ou " En effet, Dieu a rendu la vie visible " (voir : [[rc://fr/ta/man/translate/figs-activepassive]]).

1JN	1	2	j006	figs-metonymy	ἡ ζωὴ	1	the life	Jean parle au sens figuré de Jésus, qu'il appelle la " Parole de vie " dans le verset précédent, en faisant référence à la **vie** qui lui est associée. Dans ce cas, il semble décrire la **vie** que Jésus incarne plutôt que la **vie** qu'il donne. Traduction alternative : "Jésus" ou "Jésus, qui est la vie" (Voir : [[rc://fr/ta/man/translate/figs-metonymy]])

1JN	1	2	j007	figs-exclusive	ἑωράκαμεν…μαρτυροῦμεν…ἀπαγγέλλομεν…ἡμῖν	1	we have seen … we are bearing witness … we are announcing … us	Jean parle en son nom et au nom des autres témoins oculaires de la vie terrestre de Jésus, donc les pronoms **nous** et **nous** sont exclusifs dans ce verset. (Voir : [[rc://fr/ta/man/translate/figs-exclusive]])

1JN	1	2	j008	figs-you	ὑμῖν	1	you	Comme l'explique l'introduction générale, Jean écrit cette lettre à des croyants de diverses églises, et les pronoms **vous**, "votre" et "vous-mêmes" sont donc au pluriel dans toute la lettre. (Voir : [[rc://fr/ta/man/translate/figs-you]])

1JN	1	2	jp6s	writing-pronouns	ἑωράκαμεν, καὶ μαρτυροῦμεν,	1	we have seen it, and we are testifying to it	Si vous avez décidé d'utiliser les pronoms personnels dans [1:1](../01/01.md), vous pouvez également les utiliser dans ces cas. Traduction alternative : " nous l'avons vu, et nous témoignons que nous l'avons vu " (Voir : [[rc://fr/ta/man/translate/writing-pronouns]]).

1JN	1	2	ih36	figs-parallelism	μαρτυροῦμεν, καὶ ἀπαγγέλλομεν ὑμῖν	1	we are testifying to it, yes, we are announcing to you	Ces deux expressions ont un sens similaire. John utilise probablement la répétition pour mettre l'accent. Si vos lecteurs ne comprennent pas cela, vous pouvez combiner ces phrases et exprimer l'accentuation d'une autre manière, comme le fait UST. Traduction alternative : "nous vous en parlons avec enthousiasme" (Voir : [[rc://fr/ta/man/translate/figs-parallelism]])

1JN	1	2	lyt6	figs-metonymy	τὴν ζωὴν τὴν αἰώνιον	1	the eternal life	Comme précédemment dans le verset, Jean parle de Jésus au sens figuré en faisant référence à la **vie** qui lui est associée. Autre traduction possible : " Jésus, qui est la vie éternelle " ou " Jésus, qui a toujours été vivant " (Voir : [[rc://fr/ta/man/translate/figs-metonymy]]).

1JN	1	2	itv8	guidelines-sonofgodprinciples	τὸν Πατέρα	1	the Father	Le titre **le Père** est un titre important pour Dieu. Traduction alternative : "Dieu le Père" (Voir : [[rc://fr/ta/man/translate/guidelines-sonofgodprinciples]])

1JN	1	2	fru2	figs-activepassive	καὶ ἐφανερώθη ἡμῖν	1	and appeared to us	Voyez comment vous avez traduit **apparu** plus tôt dans ce verset. Traduction alternative : "and came right to us" ou "and was made visible to us" ou "and whom God made visible to us" (Voir : [[rc://fr/ta/man/translate/figs-activepassive]])

1JN	1	3	j009	grammar-connect-logic-result	ὃ ἑωράκαμεν, καὶ ἀκηκόαμεν, ἀπαγγέλλομεν καὶ ὑμῖν, ἵνα καὶ ὑμεῖς κοινωνίαν ἔχητε μεθ’ ἡμῶν	1	what we have seen and heard, we declare also to you, so you also will have fellowship with us	Si vos lecteurs comprennent mal cette phrase, vous pourriez réorganiser les parties de cette section. Vous pourriez déplacer la clause commençant par **pour que vous aussi** au début du verset, puisque cette clause donne la raison de l'action que le reste du verset décrit. Pour plus de clarté, vous pourriez également placer la clause objet direct **ce que nous avons vu et entendu** après le sujet et le verbe **nous vous déclarons ...**. Dans ce cas, vous n'auriez pas besoin de traduire **also** après **declare**. Comme le suggèrent les notes générales de ce chapitre, il peut être utile de commencer une nouvelle phrase ici. Traduction alternative : " Afin que vous soyez aussi en communion avec nous, nous vous déclarons ce que nous avons vu et entendu " (Voir : [[rc://fr/ta/man/translate/grammar-connect-logic-result]]).

1JN	1	3	vw2w	figs-explicit	ὃ ἑωράκαμεν, καὶ ἀκηκόαμεν	1	what we have seen and heard	Jean fait implicitement référence à la manière dont lui et les autres témoins oculaires avaient **vu et entendu** Jésus lorsqu'il était vivant sur terre. Si vos lecteurs comprennent mal cela, vous pouvez inclure cette information, comme dans l'UST. Traduction alternative : "ce que nous avons vu et entendu de Jésus quand il était vivant sur terre" (Voir : [[rc://fr/ta/man/translate/figs-explicit]])

1JN	1	3	j010	figs-exclusive	ἑωράκαμεν, καὶ ἀκηκόαμεν, ἀπαγγέλλομεν…ἡμῶν	1	we have seen and heard, we declare … us	Jean parle en son nom et au nom des autres témoins oculaires de la vie terrestre de Jésus, donc les pronoms **nous** et **nous** sont exclusifs. (Voir : [[rc://fr/ta/man/translate/figs-exclusive]])

1JN	1	3	dw7l	figs-abstractnouns	καὶ ὑμεῖς κοινωνίαν ἔχητε μεθ’ ἡμῶν…ἡ κοινωνία…ἡ ἡμετέρα μετὰ τοῦ Πατρὸς, καὶ μετὰ τοῦ Υἱοῦ αὐτοῦ	1	you also will have fellowship with us … our fellowship is with the Father and with his Son	Si vos lecteurs comprenaient mal le nom abstrait **bourse**, vous pourriez exprimer l'idée qui le sous-tend avec un nom concret comme "amis" et un adjectif comme "proches". Traduction alternative : " afin que vous puissiez être des amis proches de nous... nous sommes tous des amis proches de Dieu le Père et de son Fils Jésus " (Voir : [[rc://fr/ta/man/translate/figs-abstractnouns]]).

1JN	1	3	tf4m	figs-exclusive	ἡ κοινωνία…ἡ ἡμετέρα	1	our fellowship is	Le mot **notre** ici est probablement inclusif, puisque Jean écrit à des coreligionnaires. Donc, si votre langue marque cette distinction, vous devriez traduire le terme comme inclusif. Même si votre langue ne marque pas cette distinction, vous pouvez indiquer dans votre traduction que le terme s'applique à la fois à Jean et aux personnes auxquelles il écrit. Traduction alternative : "nous sommes tous des amis proches" (Voir : [[rc://fr/ta/man/translate/figs-exclusive]])

1JN	1	3	rxq7	guidelines-sonofgodprinciples	τοῦ Πατρὸς…τοῦ Υἱοῦ αὐτοῦ	1	the Father … his Son	Ce sont des titres importants. Traduction alternative : "Dieu le Père ... son Fils" (Voir : [[rc://fr/ta/man/translate/guidelines-sonofgodprinciples]])

1JN	1	4	j011	writing-pronouns	ταῦτα γράφομεν ἡμεῖς	1	we are writing these things	Comme l'expliquent les notes générales de ce chapitre, Jean énonce ici formellement le but de son écriture. Si vous avez décidé dans [1:1](../01/01.md) qu'il serait plus naturel dans votre langue qu'il se réfère à lui-même avec un pronom singulier dans un tel contexte, vous pourriez faire la même chose ici. Traduction alternative : "Moi, Jean, j'écris ces choses" (Voir : [[rc://fr/ta/man/translate/writing-pronouns]])

