Book	Chapter	Verse	ID	SupportReference	OrigQuote	Occurrence	GLQuote	OccurrenceNote

JHN	1	2	k8cf		ἐν ἀρχῇ	1		Ici, cette phrase fait référence au tout premier temps avant que Dieu ne crée les cieux et la terre. Voyez comment vous avez traduit cette phrase dans le verset [1](../01/01.md). Autre traduction possible : "avant le début de l'univers" ou "avant que l'univers ne commence".

JHN	1	3	gm5g	figs-activepassive	πάντα δι’ αὐτοῦ ἐγένετο	1	All things were made through him	Si votre langue n'utilise pas la forme passive de cette manière, vous pourriez exprimer l'idée à la forme active ou d'une autre manière qui est naturelle dans votre langue. Si vous devez indiquer qui a fait l'action, Jean implique que Dieu l'a fait. Traduction alternative : "Dieu a fait toutes choses par lui" (Voir : [[rc://fr/ta/man/translate/figs-activepassive]])

JHN	1	3	t1lj	writing-pronouns	αὐτοῦ	1		Ici, **lui** fait référence à Jésus, celui qui est appelé "la Parole". Si vos lecteurs se méprennent sur ce point, vous pourriez le préciser explicitement. Autre traduction possible : "Jésus" ou "la Parole" (Voir : [[rc://fr/ta/man/translate/writing-pronouns]])

JHN	1	3	aqs1	figs-doublenegatives	χωρὶς αὐτοῦ ἐγένετο οὐδὲ ἕν ὃ γέγονεν	1	without him there was not one thing made that has been made	Si cette double négation risque d'être mal comprise dans votre langue, vous pouvez la traduire par une déclaration positive. Traduction alternative : "avec lui fut créé tout ce qui fut créé" (Voir : [[rc://fr/ta/man/translate/figs-doublenegatives]])

JHN	1	3	v4yk	figs-activepassive	χωρὶς αὐτοῦ ἐγένετο οὐδὲ ἕν ὃ γέγονεν	1		Si votre langue n'utilise pas la forme passive de cette manière, vous pourriez exprimer l'idée à la forme active ou d'une autre manière qui est naturelle dans votre langue. Si vous devez indiquer qui a fait l'action, Jean implique que Dieu l'a fait. Traduction alternative : "Dieu n'a rien fait sans lui" ou "avec lui, Dieu a fait tout ce qu'il a fait" (Voir : [[rc://fr/ta/man/translate/figs-activepassive]])

JHN	1	4	pz5c	figs-explicit	ζωὴ	1		Ici, il est préférable d'utiliser un terme général pour **la vie**. (Voir : [[rc://fr/tw/dict/bible/kt/life]]) Si vous devez utiliser un mot plus spécifique, considérez que **la vie** ici pourrait se référer à : (1) la vie éternelle, qui est le sens que Jean utilise pour ce terme tout au long de cet évangile. Traduction alternative : "le moyen de recevoir la vie éternelle" (2) la vie physique, ce qui signifierait que ce verset poursuit la discussion sur la création de l'univers dans les versets précédents. Autre traduction : "la vie de tous les êtres vivants" (3) à la fois la vie physique et la vie éternelle. Autre traduction : "la vie de tous les êtres vivants et la source de la vie éternelle" (Voir : [[rc://fr/ta/man/translate/figs-explicit]])

JHN	1	4	ffbw	figs-explicit	καὶ ἡ ζωὴ	1		Ici, **la vie** fait référence à la même vie énoncée dans la phrase précédente. Si cela risque de troubler vos lecteurs, vous pouvez exprimer le sens de manière explicite. Traduction alternative : "et cette vie" (Voir : [[rc://fr/ta/man/translate/figs-explicit]])

JHN	1	4	dpeb	figs-metaphor	τὸ φῶς τῶν ἀνθρώπων	1		Ici, Jean utilise **lumière** au sens figuré pour faire référence à la vérité et à la bonté de Dieu. Si cela risque de troubler vos lecteurs, vous pourriez exprimer le sens de façon claire. Traduction alternative : " les choses vraies et bonnes que Dieu a pour les hommes " (voir : [[rc://fr/ta/man/translate/figs-metaphor]]).

JHN	1	4	saci	figs-possession	τὸ φῶς τῶν ἀνθρώπων	1		Jean utilise **de** pour indiquer à qui la **lumière** est donnée. Si cela n'est pas clair dans votre langue, vous pourriez utiliser une autre expression. Traduction alternative : " la lumière donnée aux hommes " (Voir : [[rc://fr/ta/man/translate/figs-possession]]).

JHN	1	4	jzwk	figs-gendernotations	τῶν ἀνθρώπων	1		Bien que le terme **hommes** soit masculin, Jean utilise ici le mot dans un sens générique qui inclut les hommes et les femmes. Traduction alternative : "de personnes" (Voir : [[rc://fr/ta/man/translate/figs-gendernotations]])

JHN	1	5	dgin	figs-metaphor	τὸ φῶς…φαίνει	1		Jean utilise **la lumière brille** au sens figuré pour faire référence à la vérité et à la bonté de Dieu révélées comme s'il s'agissait d'une lumière qui brille. Cette vérité et cette bonté ont été révélées au monde par Jésus. Il est l'incarnation de la vérité et de la bonté de Dieu. Si vos lecteurs ne comprennent pas bien, vous pouvez exprimer le sens de cette phrase en termes simples ou par une comparaison. Traduction alternative : "Dieu révèle sa vérité et sa bonté" ou "La vérité et la bonté de Dieu sont comme une lumière qui brille" (Voir : [[rc://fr/ta/man/translate/figs-metaphor]])

JHN	1	5	y5ry	figs-metaphor	ἐν τῇ σκοτίᾳ…καὶ ἡ σκοτία	1	The light shines in the darkness, and the darkness did not overcome it	Ici, Jean utilise **ténèbres** au sens figuré pour désigner ce qui est faux et mauvais. Il s'agit des **ténèbres** spirituelles des personnes dans le monde qui n'aiment pas Jésus. Si vos lecteurs comprenaient mal cela, vous pourriez exprimer le sens de manière simple ou avec une comparaison. Traduction alternative : "dans le monde faux et mauvais, et ce monde mauvais" ou "dans le monde mauvais qui est comme un endroit sombre, et cet endroit sombre" (Voir : [[rc://fr/ta/man/translate/figs-metaphor]]).

JHN	1	5	w9ni		αὐτὸ οὐ κατέλαβεν	1		Ici, le mot traduit **> vaincre <** pourrait aussi être traduit par "comprendre". Il pourrait signifier : (1) les forces du mal dans le monde n'ont pas vaincu la vérité et la bonté de Dieu. Traduction alternative : "ne l'ont pas conquise" (2) les personnes dans le monde qui ne connaissent pas Dieu ne comprennent pas sa vérité et sa bonté. Traduction alternative : "ne l'ont pas compris" (3) les forces du mal de ce monde n'ont ni conquis ni compris la vérité et la bonté de Dieu. Traduction alternative : "ne l'ont pas conquise ni comprise".

JHN	1	5	yv8l	writing-pronouns	αὐτὸ οὐ κατέλαβεν	1		Ici, **il** fait référence à la lumière mentionnée plus tôt dans le verset. Si vos lecteurs devaient mal le comprendre, vous pourriez le préciser explicitement. Traduction alternative : "n'a pas vaincu la lumière" (Voir : [[rc://fr/ta/man/translate/writing-pronouns]])

JHN	1	6	qa1s	figs-activepassive	ἀπεσταλμένος παρὰ Θεοῦ	1		Si votre langue n'utilise pas la forme passive de cette manière, vous pourriez exprimer l'idée à la forme active ou d'une autre manière qui est naturelle dans votre langue. Traduction alternative, comme dans l'UST : "que Dieu a envoyé" (Voir : [[rc://fr/ta/man/translate/figs-activepassive]])

JHN	1	6	gih6	figs-explicit	Ἰωάννης	1		Ici, **Jean** fait référence au cousin de Jésus, souvent appelé "Jean le Baptiste". (Voir : rc://fr//tw/dict/bible/names/johnthebaptist) Il ne fait pas référence à l'apôtre Jean, qui a écrit cet évangile. Si cela risque de troubler vos lecteurs, vous pouvez exprimer le sens de manière explicite. Autre traduction possible : "Jean le Baptiste" ou "Jean l'Immerseur" (Voir : [[rc://fr/ta/man/translate/figs-explicit]])

JHN	1	7	mtlb	writing-pronouns	οὗτος	1		**Il** fait ici référence à Jean le Baptiste, qui a été présenté dans le verset précédent. Si vos lecteurs devaient mal le comprendre, vous pourriez l'indiquer explicitement. Autre traduction possible : "Jean le Baptiste" ou "Jean l'Immerseur" (Voir : [[rc://fr/ta/man/translate/writing-pronouns]])

JHN	1	7	mht8	figs-metaphor	περὶ τοῦ φωτός	1	testify about the light	Ici, Jean utilise **lumière** au sens figuré pour faire référence à la révélation de la vérité et de la bonté de Dieu en Jésus. Si vos lecteurs comprenaient mal cela, vous pourriez exprimer le sens de façon claire. Traduction alternative : " sur Jésus, qui a révélé les choses vraies et bonnes de Dieu " (voir : [[rc://fr/ta/man/translate/figs-metaphor]]).

JHN	1	7	cdl5		δι’ αὐτοῦ	1		Ici, **> par lui <** indique le moyen par lequel chacun pourrait croire à la lumière. Si vos lecteurs se méprennent sur ce point, vous pourriez le dire explicitement. Traduction alternative : "par lui"

JHN	1	8	pn9t	writing-pronouns	ἐκεῖνος	1		**Ce** ici fait référence à Jean le Baptiste. Si vos lecteurs devaient mal le comprendre, vous pourriez le préciser explicitement. Traduction alternative : "Jean le Baptiste" ou "Jean l'Immerseur" (Voir : [[rc://fr/ta/man/translate/writing-pronouns]])

JHN	1	8	kbwh	figs-metaphor	τὸ φῶς…τοῦ φωτός	1		Voyez comment vous avez traduit **lumière** dans le verset précédent. Autre traduction : "Jésus, qui a révélé les choses vraies et bonnes de Dieu... Jésus" (Voir : [[rc://fr/ta/man/translate/figs-metaphor]]).

JHN	1	9	xe1z	figs-metaphor	τὸ φῶς τὸ ἀληθινὸν, ὃ	1	The true light	Ici, Jean utilise **lumière** au sens figuré pour désigner Jésus comme celui qui à la fois révèle la vérité sur Dieu et est lui-même cette vérité. Si vos lecteurs comprenaient mal cela, vous pourriez exprimer le sens de façon claire. Traduction alternative : " Jésus, qui a véritablement incarné la vérité de Dieu, qui " (Voir : [[rc://fr/ta/man/translate/figs-metaphor]]).

JHN	1	9	rbsj	figs-metaphor	ὃ φωτίζει πάντα ἄνθρωπον	1		Ici, Jean utilise **lumière** au sens figuré pour faire référence à la vérité et à la bonté de Dieu. Si cela risque de troubler vos lecteurs, vous pourriez exprimer le sens de façon claire. Traduction alternative : " qui révèle à tous les hommes les choses vraies et bonnes de Dieu " (voir : [[rc://fr/ta/man/translate/figs-metaphor]]).

JHN	1	9	u00s	figs-gendernotations	ἄνθρωπον	1		Bien que le terme **hommes** soit masculin, Jean utilise ici le mot dans un sens générique qui inclut les hommes et les femmes. Traduction alternative : "les gens" (Voir : [[rc://fr/ta/man/translate/figs-gendernotations]])

JHN	1	10	c2ne	writing-pronouns	ἦν…δι’ αὐτοῦ…αὐτὸν	1		**Il** et **lui** dans ce verset font référence à Jésus. Si vos lecteurs devaient mal le comprendre, vous pourriez l'indiquer explicitement. Traduction alternative : "Jésus était ... par Jésus ... Jésus" (Voir : [[rc://fr/ta/man/translate/writing-pronouns]])

JHN	1	10	io8w	figs-metonymy	ἐν τῷ κόσμῳ	1		Ici, **monde** fait référence à la terre sur laquelle les gens vivent. Il ne se réfère pas seulement aux personnes dans le monde ou à l'univers entier. Si cela risque de troubler vos lecteurs, vous pourriez exprimer le sens de manière plus claire. Autre traduction : "sur la terre" (Voir : [[rc://fr/ta/man/translate/figs-metonymy]])

JHN	1	10	krcb	figs-metonymy	ὁ κόσμος	1		Ici, **monde** se réfère à l'univers que Dieu a créé. Il ne se réfère pas seulement aux personnes dans le monde ou seulement à la terre. Si cela risque de troubler vos lecteurs, vous pourriez exprimer le sens de manière plus claire. Traduction alternative : "l'univers entier" (Voir : [[rc://fr/ta/man/translate/figs-metonymy]])

JHN	1	10	b93e	grammar-connect-logic-contrast	καὶ ὁ κόσμος αὐτὸν οὐκ ἔγνω	1	He was in the world, and the world was made through him, and the world did not know him	Ici, **et** introduisent un contraste entre ce qui était attendu, que le monde reconnaisse son Créateur, et ce qui s'est passé, que le monde a fait pour le faire. Utilisez un moyen naturel dans votre langue pour introduire un contraste. Traduction alternative : "but the world did not know him" ou "yet the world did not know him" (Voir : [[rc://fr/ta/man/translate/grammar-connect-logic-contrast]])

JHN	1	10	ke5s	figs-metonymy	ὁ κόσμος	2	the world did not know him	Ici, **le monde** fait référence aux personnes qui y vivent. Si cela risque de troubler vos lecteurs, vous pouvez exprimer le sens de manière plus claire. Traduction alternative : "les gens du monde" (Voir : [[rc://fr/ta/man/translate/figs-metonymy]])

JHN	1	10	t1qv		οὐκ ἔγνω	1		Traduction alternative : "n'a pas reconnu"

JHN	1	11	jvgs	figs-explicit	τὰ ἴδια…οἱ ἴδιοι	1		Ici, **ses propres** pourrait se référer à : (1) son propre peuple, la nation d'Israël. Traduction alternative : "ses compatriotes juifs ... ses compatriotes juifs" (2) sa propre création. Traduction alternative : "le peuple qu'il a créé ... le peuple qu'il a créé" (Voir : [[rc://fr/ta/man/translate/figs-explicit]])

JHN	1	11	h13y	grammar-connect-logic-contrast	καὶ	1		Ici, **et** introduisent un contraste entre ce qui était attendu, que son propre peuple connaisse son Messie, et ce qui est arrivé, que son propre peuple ne l'ait pas fait. Utilisez un moyen naturel dans votre langue pour introduire un contraste. Traduction alternative : "mais" (Voir : [[rc://fr/ta/man/translate/grammar-connect-logic-contrast]])

JHN	1	11	va1w		αὐτὸν οὐ παρέλαβον	1	receive him	Ici, **> recevoir <** signifie accepter une personne en sa présence avec amabilité. Traduction alternative : "ne l'a pas accepté" ou "ne l'a pas accueilli".

JHN	1	12	pvtl	figs-infostructure	ὅσοι δὲ ἔλαβον αὐτόν, ἔδωκεν αὐτοῖς ἐξουσίαν τέκνα Θεοῦ γενέσθαι, τοῖς πιστεύουσιν εἰς τὸ ὄνομα αὐτοῦ	1		Si cela est naturel dans votre langue, vous pouvez changer l'ordre de ces phrases. Vous devrez également adapter certains mots à ce nouvel ordre. Autre traduction : "Mais tous ceux qui l'ont reçu et qui ont cru en son nom, il leur a donné le pouvoir de devenir enfants de Dieu" (Voir : [[rc://fr/ta/man/translate/figs-infostructure]])

JHN	1	12	ijje		ἔλαβον αὐτόν	1		Ici, **> recevoir <** signifie accepter une personne en sa présence avec amabilité. Voyez comment vous avez traduit ce mot dans le verset précédent. Autre traduction : "l'accepter" ou "l'accueillir"

JHN	1	12	x4f9		ἔδωκεν αὐτοῖς ἐξουσίαν	1	he gave the right	Ici, le mot traduit **> autorité <** signifie soit le droit, soit la capacité de faire quelque chose. Autre traduction possible : "il leur a donné le droit" ou "il leur a rendu possible".

JHN	1	12	uc6e	figs-metaphor	τέκνα Θεοῦ	1	children of God	Ici, Jean utilise **enfants** au sens figuré pour désigner les personnes qui aiment et obéissent à Dieu. La relation entre Dieu et ceux qui l'aiment est comme la relation entre un père et ses enfants. Parce qu'il s'agit d'un concept important dans la Bible, vous ne devez pas énoncer le sens de façon claire ici, mais vous pouvez utiliser une comparaison. Traduction alternative : "comme des enfants qui ont Dieu pour père" (Voir : [[rc://fr/ta/man/translate/figs-metaphor]])

JHN	1	12	jp3y	figs-metonymy	πιστεύουσιν εἰς τὸ ὄνομα αὐτοῦ	1	believed in his name	Ici, Jean utilise **nom** au sens figuré pour désigner l'identité de Jésus et tout ce qui le concerne. Si cela risque de troubler vos lecteurs, vous pourriez exprimer le sens de façon claire. Traduction alternative : "qui ont cru en lui" (Voir : [[rc://fr/ta/man/translate/figs-metonymy]])

JHN	1	13	no4j	figs-explicit	οἳ	1		**Ces** ici font référence aux enfants de Dieu mentionnés dans le verset précédent. Si cela devait être mal compris par vos lecteurs, vous pourriez l'indiquer explicitement, comme dans l'UST. (Voir : [[rc://fr/ta/man/translate/figs-explicit]])

