Book	Chapter	Verse	ID	SupportReference	OrigQuote	Occurrence	GLQuote	OccurrenceNote
MAT	1	18	gnl6	writing-newevent	τοῦ δὲ Ἰησοῦ Χριστοῦ ἡ γένεσις οὕτως ἦν	1	General Information:	Cela commence une nouvelle partie de l'histoire dans laquelle l'auteur décrit les événements qui ont précédé la naissance de Jésus. Utilisez la forme naturelle de votre langue pour introduire un nouvel événement. (Voir : [[rc://fr/ta/man/translate/writing-newevent]])

MAT	1	18	cqt1	figs-activepassive	μνηστευθείσης τῆς μητρὸς αὐτοῦ Μαρίας τῷ Ἰωσήφ	1	His mother, Mary, having been engaged to marry Joseph	Marie a été donnée par ses parents à Joseph pour l'épouser. Cela était courant dans leur culture. Si votre langue n'utilise pas la forme passive de cette manière, vous pouvez le dire à la forme active ou d'une autre manière naturelle dans votre langue. Traduction alternative : "Les parents de Marie ont promis à Joseph que Marie, la mère de Jésus, l'épouserait" (voir : [[rc://fr/ta/man/translate/figs-activepassive]]).

MAT	1	18	xvk1	figs-euphemism	πρὶν…συνελθεῖν αὐτοὺς	1	before they came together	Cela peut faire référence au fait que Marie et Joseph ont eu des relations sexuelles ensemble. Si cela risque d'être mal compris dans votre langue, utilisez une autre formule de politesse pour y faire référence ou dites-le clairement. Autre traduction : "avant qu'ils ne se soient unis sexuellement" ou "unis par une union physique" (Voir : [[rc://fr/ta/man/translate/figs-euphemism]])

MAT	1	18	in4a	figs-activepassive	εὑρέθη ἐν γαστρὶ ἔχουσα	1	was found having in the womb	Si votre langue n'utilise pas la forme passive de cette manière, vous pouvez exprimer l'idée à la forme active ou d'une autre manière qui est naturelle dans votre langue. Traduction alternative : "on s'est rendu compte qu'elle allait avoir un bébé" ou "on a su qu'elle était enceinte" (Voir : [[rc://fr/ta/man/translate/figs-activepassive]])

MAT	1	18	q6y8	figs-idiom	εὑρέθη ἐν γαστρὶ ἔχουσα	1		C'est une expression idiomatique qui signifie que les gens ont découvert qu'elle était enceinte. Si vos lecteurs ne le comprennent pas, vous pouvez utiliser un idiome équivalent ou utiliser un langage simple. Traduction alternative : (1) "Joseph a découvert qu'elle était enceinte" ou (2), plus généralement "certaines personnes ont découvert qu'elle était enceinte" (Voir : [[rc://fr/ta/man/translate/figs-idiom]])

MAT	1	18	a71d	figs-explicit	ἐκ Πνεύματος Ἁγίου	1	by the Holy Spirit	La puissance du **Saint-Esprit** avait fait en sorte que Marie ait un bébé avant qu'elle n'ait couché avec un homme. Si cela pouvait être utile à vos lecteurs, vous pourriez l'exprimer explicitement. Traduction alternative : "par le Saint-Esprit lui permettant d'être enceinte sans avoir couché avec un homme" (Voir : [[rc://fr/ta/man/translate/figs-explicit]])

MAT	1	19	pu3p	grammar-connect-time-background	Ἰωσὴφ δὲ ὁ ἀνὴρ αὐτῆς, δίκαιος ὢν καὶ μὴ θέλων αὐτὴν δειγματίσαι, ἐβουλήθη λάθρᾳ ἀπολῦσαι αὐτήν	1	to divorce her	Marc fournit ces informations générales pour aider les lecteurs à comprendre qui était Joseph et quelles étaient ses motivations. Utilisez un moyen naturel dans votre langue pour introduire les informations de base. Autre traduction : "Joseph, son mari, un homme juste qui ne voulait pas l'embarrasser publiquement, avait prévu de mettre discrètement fin à leurs fiançailles." (Voir : [[rc://fr/ta/man/translate/grammar-connect-time-background]])

MAT	1	20	iip4	grammar-connect-time-simultaneous	ταῦτα δὲ αὐτοῦ ἐνθυμηθέντος ἰδοὺ, ἄγγελος Κυρίου κατ’ ὄναρ ἐφάνη αὐτῷ	1	when he had thought	L'ange est apparu à Joseph au moment même où il envisageait de divorcer de Marie. Vous pouvez le préciser dans votre traduction en utilisant un mot ou une expression de liaison appropriée. Traduction alternative : "Au moment où Joseph envisageait de divorcer de Marie, un ange du Seigneur lui apparut en rêve" (Voir : [[rc://fr/ta/man/translate/grammar-connect-time-simultaneous]])

MAT	1	20	lc8r	figs-metaphor	υἱὸς Δαυείδ	1	son of David	Ici, **fils** signifie "descendant". Si vos lecteurs ne comprendraient pas ce que cela signifie, vous pourriez utiliser une métaphore équivalente issue de votre culture. Sinon, vous pourriez exprimer le sens d'une manière non figurative. Traduction alternative : "Descendant du roi David" (Voir : [[rc://fr/ta/man/translate/figs-metaphor]])

MAT	1	20	va5e	figs-activepassive	τὸ…ἐν αὐτῇ γεννηθὲν ἐκ Πνεύματός ἐστιν Ἁγίου	1	the one who has been conceived in her is from the Holy Spirit	Si votre langue n'utilise pas cette forme passive, vous pouvez l'énoncer à la forme active. Traduction alternative : "le Saint-Esprit a fait en sorte que Marie devienne enceinte de cet enfant" (Voir : [[rc://fr/ta/man/translate/figs-activepassive]])

MAT	1	21	j38f	grammar-connect-time-background	αὐτὸς γὰρ σώσει τὸν λαὸν αὐτοῦ ἀπὸ τῶν ἁμαρτιῶν αὐτῶν	1	she will bear a son	**car il sauvera son peuple de ses péchés** explique la signification du nom**>Jésus**. En hébreu, Jésus vient du mot qui signifie "sauver". Utilisez un moyen naturel dans votre langue pour introduire cette information de base. Traduction alternative : "Car, comme son nom le signifie, il sauvera son peuple de ses péchés" (voir : [[rc://fr/ta/man/translate/grammar-connect-time-background]]).

MAT	1	22	c1vw	figs-activepassive	τὸ ῥηθὲν ὑπὸ Κυρίου διὰ τοῦ προφήτου	1	what was spoken by the Lord through the prophet	Si votre langue n'utilise pas la forme passive de cette manière, vous pouvez l'énoncer à la forme active ou d'une autre manière qui soit naturelle dans votre langue. Traduction alternative : "ce que le Seigneur a dit au prophète d'écrire il y a longtemps" (Voir : [[rc://fr/ta/man/translate/figs-activepassive]])

MAT	1	22	p39k	figs-explicit	τοῦ προφήτου	1	the prophet	Il y avait de nombreux prophètes. Matthieu parlait spécifiquement d'Isaïe. Si cela pouvait être utile à vos lecteurs, vous pourriez l'exprimer explicitement. Traduction alternative : "le prophète Ésaïe" (Voir : [[rc://fr/ta/man/translate/figs-explicit]])

MAT	1	22	e8ld	writing-quotations	λέγοντος	1		Dans la culture de Paul, **disant** est une manière normale d'introduire une citation d'un texte important, dans ce cas, le livre de l'Ancien Testament écrit par le prophète Ésaïe. Si vos lecteurs ne comprennent pas cela, vous pouvez utiliser une phrase comparable qui indique que Paul cite un texte important. Traduction alternative : "Il a écrit" (Voir : [[rc://fr/ta/man/translate/writing-quotations]])

MAT	1	23	sln1	translate-names	Ἐμμανουήλ	1	Immanuel	**Immanuel** est un nom masculin. (Voir : [[rc://fr/ta/man/translate/translate-names]])

MAT	1	23	wlft	figs-metaphor	ἰδοὺ	1		Le terme **behold** attire l'attention de l'auditeur sur ce que l'orateur est sur le point de dire. Bien qu'il signifie littéralement "regarder" ou "voir", dans ce cas, voir signifie au sens figuré prêter attention et attention. Si vos lecteurs ne comprennent pas ce que cela signifie, vous pouvez utiliser une métaphore équivalente issue de votre culture. Sinon, vous pouvez exprimer le sens de manière non figurative. Traduction alternative : "Faites attention à ce que je vous dis !" (Voir : [[rc://fr/ta/man/translate/figs-metaphor]])

MAT	1	23	lm6t	grammar-connect-time-background	ὅ ἐστιν μεθερμηνευόμενον, μεθ’ ἡμῶν ὁ Θεός	1	which is translated, “God with us.”	Matthieu fournit ces informations de base pour aider les lecteurs à comprendre ce que le nom **Immanuel** signifie. Utilisez un moyen naturel dans votre langue pour introduire les informations de fond. Traduction alternative : "Ce nom signifie 'Dieu avec nous'" (Voir : [[rc://fr/ta/man/translate/grammar-connect-time-background]])

MAT	1	24	iue3	grammar-connect-logic-result	ἐποίησεν ὡς προσέταξεν αὐτῷ ὁ ἄγγελος Κυρίου, καὶ παρέλαβεν τὴν γυναῖκα αὐτοῦ	1	Connecting Statement:	Si cela était plus naturel dans votre langue, vous pourriez inverser l'ordre de ces phrases, puisque la deuxième phrase donne la raison du résultat que la première décrit. Traduction alternative : "Joseph prit Marie pour femme, comme l'ange du Seigneur le lui avait ordonné" (Voir : [[rc://fr/ta/man/translate/grammar-connect-logic-result]])

MAT	1	25	i7p5	figs-euphemism	οὐκ ἐγίνωσκεν αὐτὴν	1	he did not know her	Mark utilise une expression polie pour dire qu'ils n'ont pas eu d'activité sexuelle. Traduction alternative : "Il n'a pas eu de rapports sexuels avec elle" (Voir : [[rc://fr/ta/man/translate/figs-euphemism]])

MAT	2	intro	dz1c			0		# Matthieu 2 Notes générales<br><br>## Structure et mise en forme<br><br>Certaines traductions placent chaque ligne de poésie plus à droite que le reste du texte pour en faciliter la lecture. L'ULT fait cela avec la poésie des vers 6 et 18, qui sont des mots de l'Ancien Testament.<br><br>## Notions spéciales dans ce chapitre<br><br>### "Hommes savants"<br><br>Ces hommes étaient des hommes qui étudiaient les étoiles dans le ciel pour essayer d'apprendre ce que les dieux leur communiquaient. Si vos lecteurs ne seraient pas familiers avec cela, vous pouvez le dire explicitement. (Voir : [[rc://fr/ta/man/translate/translate-unknown]])

MAT	2	1	j9yn	grammar-connect-time-sequential	τοῦ δὲ Ἰησοῦ γεννηθέντος ἐν Βηθλέεμ τῆς Ἰουδαίας ἐν ἡμέραις Ἡρῴδου τοῦ βασιλέως, ἰδοὺ, μάγοι ἀπὸ ἀνατολῶν παρεγένοντο εἰς Ἱεροσόλυμα	1	General Information:	**des hommes savants venus d'Orient sont arrivés à Jérusalem** vient après que **Jésus soit né à Bethléem de Judée**. Si cela peut être utile à vos lecteurs, vous pourriez montrer cette relation en utilisant une phrase plus complète. Traduction alternative : " Or, après que Jésus fut né dans la ville de Bethléem, qui est en Judée, des hommes qui étudiaient les étoiles arrivèrent à Jérusalem d'un pays oriental " (Voir : [[rc://fr/ta/man/translate/grammar-connect-time-sequential]]).

MAT	2	1	kf5g	translate-names	Ἡρῴδου	1	of Herod	Il y avait plus d'un homme appelé **Hérode**>. Il s'agit de **Hérode** le Grand. (Voir : [[rc://fr/ta/man/translate/translate-names]])

MAT	2	1	p6gc	translate-unknown	μάγοι ἀπὸ ἀνατολῶν	1	learned men from the east	Voir la note sur ces hommes dans l'introduction du chapitre. Traduction alternative : "hommes qui étudiaient les étoiles" (Voir : [[rc://fr/ta/man/translate/translate-unknown]])

MAT	2	2	w3nc	grammar-connect-logic-result	εἴδομεν γὰρ αὐτοῦ τὸν ἀστέρα ἐν τῇ ἀνατολῇ καὶ ἤλθομεν προσκυνῆσαι αὐτῷ	1		Si cela était plus naturel dans votre langue, vous pourriez inverser l'ordre de ces phrases, puisque la deuxième phrase est le résultat de la première. Traduction alternative : "Nous sommes venus l'adorer, car nous avons vu son étoile dans le ciel à l'est" (Voir : [[rc://fr/ta/man/translate/grammar-connect-logic-result]])

MAT	2	2	zj7c	figs-explicit	αὐτοῦ τὸν ἀστέρα	1	his star	Ils ne disaient pas que le bébé était le propriétaire de l'étoile **>**, mais plutôt que cette étoile les dirigeait vers l'endroit où se trouvait l'enfant. Si cela pouvait être utile à vos lecteurs, vous pourriez l'exprimer explicitement. Traduction alternative : " l'étoile qui parle de lui " ou " l'étoile qui est associée à sa naissance " (Voir : [[rc://fr/ta/man/translate/figs-explicit]]).

MAT	2	2	v248		προσκυνῆσαι	1	to worship	Cela pourrait signifier : (1) qu'ils avaient l'intention **> d'adorer <** le bébé comme étant divin. (2) ils voulaient l'honorer comme un roi humain. Si votre langue possède un mot qui comprend les deux sens, vous devriez envisager de l'utiliser ici.

MAT	2	3	qu3d	figs-metonymy	πᾶσα Ἱεροσόλυμα	1	all Jerusalem	Ici, **Jérusalem** fait référence aux personnes qui vivent à Jérusalem. Si vos lecteurs ne le comprennent pas, vous pouvez utiliser une expression équivalente ou un langage simple. Traduction alternative : "tous les habitants de Jérusalem" (Voir : [[rc://fr/ta/man/translate/figs-metonymy]])

MAT	2	3	b0gt	figs-ellipsis	καὶ πᾶσα Ἱεροσόλυμα μετ’ αὐτοῦ	1		Matthieu a omis certains mots dans cette phrase qui pourraient être nécessaires dans certaines langues pour former une phrase complète. Si vos lecteurs risquent de mal comprendre, vous pouvez fournir ces mots à partir du contexte. Autre traduction : "Et beaucoup à Jérusalem furent troublés avec lui" (Voir : [[rc://fr/ta/man/translate/figs-ellipsis]])

MAT	2	3	mc1r	figs-hyperbole	πᾶσα Ἱεροσόλυμα	1	all Jerusalem	Ici, **tous** signifie "beaucoup". Matthieu exagère pour souligner combien de personnes étaient inquiètes. Si cela devait être mal compris dans votre langue, vous pourriez utiliser une expression équivalente dans votre langue. Traduction alternative : "beaucoup de gens à Jérusalem" (Voir : [[rc://fr/ta/man/translate/figs-hyperbole]])

MAT	2	4	ne4v	figs-quotations	ἐπυνθάνετο παρ’ αὐτῶν ποῦ ὁ Χριστὸς γεννᾶται	1	General Information:	Si cela est plus naturel dans votre langue, vous pouvez l'exprimer comme une citation indirecte. Traduction alternative : "Il leur demandait où le Messie était censé être né" (Voir : [[rc://fr/ta/man/translate/figs-quotations]])

MAT	2	5	w68n	figs-ellipsis	ἐν Βηθλέεμ τῆς Ἰουδαίας	1	In Bethlehem of Judea	Matthieu omet certains des mots dont une phrase aurait besoin dans de nombreuses langues pour être complète. Si vos lecteurs risquent de mal comprendre, vous pouvez fournir ces mots à partir du contexte. Traduction alternative : "Il est censé être né à Bethléem, qui est dans la région de la Judée" (Voir : [[rc://fr/ta/man/translate/figs-ellipsis]])

MAT	2	5	z2i4	figs-activepassive	οὕτως…γέγραπται διὰ τοῦ προφήτου	1	thus it has been written through the prophet	Si votre langue n'utilise pas cette forme passive, vous pouvez l'énoncer à la forme active. Traduction alternative : "c'est ce que le prophète a écrit il y a longtemps" (Voir : [[rc://fr/ta/man/translate/figs-activepassive]])

MAT	2	5	o460	writing-quotations	οὕτως γὰρ γέγραπται διὰ τοῦ προφήτου	1		Dans la culture de Matthieu, **car ainsi il a été écrit par le prophète** est une manière normale d'introduire une citation d'un texte important, dans ce cas, le livre de l'Ancien Testament écrit par le prophète Michée. Si vos lecteurs ne comprendraient pas cela, vous pourriez utiliser une phrase comparable qui indique que Matthieu cite un texte important. Traduction alternative : "selon Michée le prophète, qui a écrit" (Voir : [[rc://fr/ta/man/translate/writing-quotations]])

MAT	2	6	kmw7	figs-apostrophe	καὶ σύ Βηθλέεμ, γῆ Ἰούδα, οὐδαμῶς ἐλαχίστη εἶ ἐν τοῖς ἡγεμόσιν Ἰούδα; ἐκ σοῦ γὰρ ἐξελεύσεται ἡγούμενος, ὅστις ποιμανεῖ τὸν λαόν μου τὸν Ἰσραήλ	1	you, Bethlehem	Michée s'adressait à **Bethléem** comme s'il s'agissait d'une personne. Si cela prête à confusion dans votre langue, envisagez de vous référer à Bethléem à la troisième personne. Traduction alternative : " Bethléem, dans le pays de Juda, n'est en rien le moindre des dirigeants de Juda. Car de cette région viendra un chef qui paîtra mon peuple Israël" (Voir : [[rc://fr/ta/man/translate/figs-apostrophe]])

MAT	2	6	c2cl	figs-litotes	οὐδαμῶς ἐλαχίστη εἶ ἐν τοῖς ἡγεμόσιν Ἰούδα	1	are by no means the least among the leaders of Judah	Si **ne sont pas les moindres parmi les chefs de Juda** est confus dans votre langue, vous pouvez exprimer le sens positivement. Traduction alternative : "votre ville fait partie des villes les plus importantes de Juda" (Voir : [[rc://fr/ta/man/translate/figs-litotes]]).

MAT	2	6	rihn	figs-metonymy	ἐκ σοῦ γὰρ ἐξελεύσεται ἡγούμενος	1		Lorsque Matthieu dit **car c'est de vous que sortira un chef**, il parle des gens qui vivent à Bethléem. Si vos lecteurs ne comprennent pas cela, vous pouvez utiliser une expression équivalente ou un langage simple. Traduction alternative : "de ton peuple sortira un chef" (Voir : [[rc://fr/ta/man/translate/figs-metonymy]])

MAT	2	6	tg5d	figs-metaphor	ὅστις ποιμανεῖ τὸν λαόν μου τὸν Ἰσραήλ	1	who will shepherd my people Israel	Michée parle de ce dirigeant comme de quelqu'un qui **paîtra mon peuple Israël**. Cela signifie qu'il dirigera et prendra soin du peuple tout comme un berger prend soin de ses animaux. Si vos lecteurs ne comprennent pas ce que cela signifie, vous pouvez utiliser une métaphore équivalente issue de votre culture. Traduction alternative : "qui conduira mon peuple Israël et prendra soin de lui" (Voir : [[rc://fr/ta/man/translate/figs-metaphor]])

MAT	2	8	jtw7	figs-infostructure	καὶ πέμψας αὐτοὺς εἰς Βηθλέεμ εἶπεν, πορευθέντες ἐξετάσατε ἀκριβῶς περὶ τοῦ παιδίου; ἐπὰν δὲ εὕρητε, ἀπαγγείλατέ μοι ὅπως κἀγὼ ἐλθὼν προσκυνήσω αὐτῷ	1	might worship him	Hérode dit d'abord **Après être partis, cherchez soigneusement le jeune enfant, et après l'avoir trouvé, faites-moi un rapport, afin que moi aussi, étant venu, je puisse l'adorer.** et ensuite il **les envoya à Bethléem**. Si cela était plus naturel dans votre langue, vous pourriez inverser l'ordre de ces phrases. Autre traduction : "Hérode dit aux hommes qui étudient les étoiles : "Après votre départ, cherchez soigneusement le jeune enfant, et après l'avoir trouvé, faites-moi un rapport afin que moi aussi, étant venu, je puisse l'adorer." Puis il les envoya à Bethléem" (Voir : [[rc://fr/ta/man/translate/figs-infostructure]])

MAT	2	11	q8vp	figs-explicit	πεσόντες προσεκύνησαν αὐτῷ	1		Dans leur culture, **tomber à terre, ils l'adoraient** était quelque chose que l'on faisait à un roi. Cela montre qu'ils considéraient Jésus comme le véritable roi des Juifs. Si cela pouvait être utile à vos lecteurs, vous pourriez l'indiquer explicitement. Traduction alternative : "Ils se sont prosternés et ont honoré l'enfant comme ils l'auraient fait pour un roi" (Voir : [[rc://fr/ta/man/translate/figs-explicit]]).

MAT	2	11	r452	figs-metonymy	τοὺς θησαυροὺς αὐτῶν	1	their treasures	Ici, **leurs trésors** fait référence aux boîtes ou aux sacs qu'ils utilisaient pour transporter leurs trésors. Si vos lecteurs ne comprendraient pas cela, vous pourriez utiliser une expression équivalente ou un langage simple. Traduction alternative : "les récipients qui contenaient leurs trésors" (Voir : [[rc://fr/ta/man/translate/figs-metonymy]])

MAT	2	11	kidl	figs-explicit	προσήνεγκαν αὐτῷ δῶρα	1		Dans certaines cultures, on apporte des cadeaux lorsqu'on rencontre quelqu'un d'important pour montrer qu'on l'honore. Si cela peut être utile à vos lecteurs, vous pouvez l'indiquer explicitement. Traduction alternative : "Ils lui offrirent des cadeaux pour l'honorer" (Voir : [[rc://fr/ta/man/translate/figs-explicit]])

MAT	2	13	v88f	figs-explicit	ἕως ἂν εἴπω σοι	1	until I tell you	Si vos lecteurs comprennent mal cette phrase, vous pouvez rendre explicite le sens complet de cette déclaration. Traduction alternative : "jusqu'à ce que je vous dise que vous pouvez revenir en toute sécurité" (Voir : [[rc://fr/ta/man/translate/figs-explicit]])

