Book	Chapter	Verse	ID	SupportReference	OrigQuote	Occurrence	GLQuote	OccurrenceNote

REV	1	1	x8bu		ἃ δεῖ γενέσθαι ἐν τάχει	1	what must soon take place	Traduction alternative : "les événements qui doivent se produire bientôt"

REV	1	1	kez4	writing-pronouns	ἐσήμανεν	1	made it known	Le pronom **il** se réfère ici à **Jésus-Christ**. Si cela risque de troubler vos lecteurs, vous pouvez dire le sens de manière explicite. Traduction alternative : "Jésus l'a communiqué" (Voir : [[rc://en/ta/man/translate/writing-pronouns]])

REV	1	1	hz2w	translate-names	Ἰωάννῃ	1		**Jean** est le nom d'un homme qui était le disciple de Jésus et l'un des douze apôtres originels. (Voir : [[rc://en/ta/man/translate/translate-names]])

REV	1	1	pb4u	figs-123person	τῷ δούλῳ αὐτοῦ, Ἰωάννῃ	1	to his servant John	L'apôtre **Jean** se réfère ici à lui-même à la troisième personne. Si cela prête à confusion dans votre langue, vous pourriez traduire cela à la première personne. Traduction alternative : "à moi, Jean, son serviteur" (Voir : [[rc://en/ta/man/translate/figs-123person]])

REV	1	2	tgts	writing-pronouns	ὃς ἐμαρτύρησεν	1		Le sujet de cette phrase est l'auteur John. Si cela peut prêter à confusion pour vos lecteurs, vous pouvez dire le sens de manière explicite. Traduction alternative : "Jean a témoigné" (Voir : [[rc://en/ta/man/translate/writing-pronouns]])

REV	1	2	va4c	figs-metonymy	τὸν λόγον τοῦ Θεοῦ	1	the word of God	Ici, Jean utilise le mot **>** au sens figuré pour faire référence au message que Dieu a dit en utilisant des mots. Si cela risque de troubler vos lecteurs, vous pourriez dire le sens en clair. Traduction alternative : "le message que Dieu a dit" (Voir : [[rc://en/ta/man/translate/figs-metonymy]])

REV	1	2	wb7z	figs-abstractnouns	τὴν μαρτυρίαν Ἰησοῦ Χριστοῦ	1		Si votre langue n'utilise pas de nom abstrait pour l'idée de **témoignage**, vous pouvez exprimer la même idée d'une autre manière. Traduction alternative : "ce dont Jésus-Christ a témoigné" (Voir : [[rc://en/ta/man/translate/figs-abstractnouns]])

REV	1	2	b5se	figs-possession	τὴν μαρτυρίαν Ἰησοῦ Χριστοῦ	1	the testimony of Jesus Christ	Jean utilise la forme possessive pour décrire le **témoignage** que **Jésus-Christ** a donné au sujet de la révélation personnelle reçue directement de Dieu et ensuite donnée en prophétie par l'auteur du livre, Jean. Si cela n'est pas clair dans votre langue, vous pourriez exprimer le sens de manière explicite. Traduction alternative : "le témoignage que Jésus-Christ lui a rendu" (Voir : [[rc://en/ta/man/translate/figs-possession]])

REV	1	3	le65	figs-genericnoun	ὁ ἀναγινώσκων	1	the one who reads aloud	Ici, **celui qui lit** ne fait pas référence à une personne spécifique. Il se réfère à toute personne **qui lit**>les mots de la prophétie à haute voix ou en public. Si vos lecteurs comprenaient mal cela, vous pourriez utiliser une expression plus naturelle. Traduction alternative : "toute personne qui lit à haute voix" (Voir : [[rc://en/ta/man/translate/figs-genericnoun]])

REV	1	3	t0q3		τῆς προφητείας	1		Ici, **> cette prophétie <** fait référence à l'ensemble du livre que Jean est en train d'écrire. Si cela risque de troubler vos lecteurs, vous pouvez dire le sens explicitement. Traduction alternative : "de ce livre de prophétie"

REV	1	3	h37b	figs-activepassive	τηροῦντες τὰ ἐν αὐτῇ γεγραμμένα	1	obey what is written in it	Si votre langue n'utilise pas cette forme passive, vous pouvez l'énoncer à la forme active. Traduction alternative : "qui gardent ce que Jean y a écrit" ou "qui obéissent à ce qu'ils y lisent" (Voir : [[rc://en/ta/man/translate/figs-activepassive]])

REV	1	3	dod2	figs-idiom	τηροῦντες	1		Ici, le mot **garder** signifie "faire attention à" ou "prendre garde" ou "obéir". Il y a plusieurs façons de rendre l'idée ou le sens de ce mot **garder** comme une expression idiomatique fréquente dans le livre de l'Apocalypse. Voir aussi l'introduction du chapitre un pour la signification de cette idiome qui peut varier selon le contexte du livre de l'Apocalypse. Si vos lecteurs ne comprennent pas cette expression idiomatique, vous pouvez utiliser une expression idiomatique équivalente ou utiliser un langage simple. Traduction alternative : "qui prend à cœur" ou "qui considère continuellement" (Voir : [[rc://en/ta/man/translate/figs-idiom]])

REV	1	3	dwt8	figs-explicit	ὁ γὰρ καιρὸς ἐγγύς	1	the time is near	Ici, **le temps** se réfère spécifiquement au moment fixé où Dieu fera en sorte que les prophéties de ce livre se réalisent. Si cela risque de troubler vos lecteurs, vous pourriez dire le sens explicitement. Traduction alternative : " le temps de l'accomplissement de ce qui est écrit dans ce livre est proche " (Voir : [[rc://en/ta/man/translate/figs-explicit]]).

REV	1	3	myem	figs-metaphor	ὁ γὰρ καιρὸς ἐγγύς	1		Ici, Jean parle au sens figuré du **temps** comme s'il pouvait être **près de** quelque chose. Si cela risque de troubler vos lecteurs, vous pouvez dire le sens en clair. Autre traduction : "le temps sera bientôt" (Voir : [[rc://en/ta/man/translate/figs-metaphor]])

REV	1	4	vw1t	figs-123person	Ἰωάννης	1	General Information:	Dans cette culture, les auteurs de lettres donnent d'abord leur propre nom et se réfèrent à eux-mêmes à la troisième personne. Si cela peut prêter à confusion dans votre langue, vous pouvez utiliser la première personne. Si votre langue a une façon particulière de présenter l'auteur d'une lettre, vous pouvez également l'utiliser. Autre traduction possible : "Moi, Jean, j'écris cette lettre" ou "De Jean" (Voir : [[rc://en/ta/man/translate/figs-123person]])

REV	1	4	apl8	figs-123person	ταῖς ἑπτὰ ἐκκλησίαις ταῖς ἐν τῇ Ἀσίᾳ	1		Dans cette culture, après avoir donné leur propre nom, les auteurs de lettres disaient ensuite à qui ils écrivaient, en nommant ces personnes à la troisième personne. Si cela peut prêter à confusion dans votre langue, vous pouvez utiliser la deuxième personne. Autre traduction : "à vous qui êtes membres des sept églises qui sont en Asie" (Voir : [[rc://en/ta/man/translate/figs-123person]])

REV	1	4	y9yh	translate-blessing	χάρις ὑμῖν καὶ εἰρήνη, ἀπὸ ὁ ὢν, καὶ ὁ ἦν, καὶ ὁ ἐρχόμενος	1	May grace be to you and peace from the one who is … and from the seven spirits	Dans cette culture, les auteurs de lettres offraient un bon souhait au destinataire avant d'introduire l'objet principal de la lettre. Utilisez une formule dans votre langue qui indique clairement qu'il s'agit d'une salutation et d'une bénédiction. Autre traduction : "Que celui qui est, qui était et qui vient vous donne la grâce et la paix" (Voir : [[rc://en/ta/man/translate/translate-blessing]])

REV	1	4	lsun	figs-abstractnouns	χάρις ὑμῖν καὶ εἰρήνη, ἀπὸ ὁ ὢν, καὶ ὁ ἦν, καὶ ὁ ἐρχόμενος	1		Si votre langue n'utilise pas de nom abstrait pour les idées de **grâce** et **paix**, vous pourriez exprimer la même idée d'une autre manière. Traduction alternative : "Que celui qui est, et qui était, et qui vient, vous traite avec bonté et vous donne des relations paisibles" (Voir : [[rc://en/ta/man/translate/figs-abstractnouns]]).

REV	1	4	unul	figs-explicit	ὁ ὢν, καὶ ὁ ἦν, καὶ ὁ ἐρχόμενος	1		Ces trois phrases font toutes référence à Dieu. Si cela risque de troubler vos lecteurs, vous pouvez le dire explicitement. Traduction alternative : "le Dieu qui est, qui était, et qui vient" (Voir : [[rc://en/ta/man/translate/figs-explicit]])

REV	1	4	qsu6	figs-metaphor	ὁ ἐρχόμενος	1	who is to come	Ici, **va venir** a deux connotations possibles. L'expression pourrait se référer à l'acte physique de la venue, lorsque Dieu sera présent sur terre pour un jugement final. Alternativement, l'expression indique le temps futur, ce qui semble plus probable étant donné le contexte précédent décrivant les temps passés et présents de l'existence de Dieu. En d'autres termes, Jean utilise **vient** au sens figuré pour affirmer que Dieu existera dans le futur. Si cela risque de troubler vos lecteurs, vous pourriez dire le sens en clair. Traduction alternative : "qui existera encore dans le futur" (Voir : [[rc://en/ta/man/translate/figs-metaphor]])

REV	1	4	x38p	writing-symlanguage	ἑπτὰ πνευμάτων	1	seven spirits	Le nombre **sept** est souvent utilisé dans la Bible comme un symbole de complétude et de perfection. Ici, les **sept esprits** pourraient se référer à : (1) L'Esprit de Dieu qui est décrit avec sept attributs dans [Esaïe 11:2](../../isa/11/02.md). Traduction alternative : "le Saint-Esprit septuple". (2) Sept esprits individuels qui servent Dieu et qui pourraient aussi être les "sept anges" dans [8:2](../08/02.md). Traduction alternative : "les sept êtres spirituels" ou "les sept esprits angéliques" (Voir : [[rc://en/ta/man/translate/writing-symlanguage]])

REV	1	5	w24x		καὶ ἀπὸ Ἰησοῦ Χριστοῦ	1	and from Jesus Christ	La première moitié de ce verset reprend la phrase du verset précédent. Si vous en faites une nouvelle phrase, vous devrez répéter certaines des informations du verset précédent. Autre traduction : "Et que la grâce soit avec vous et la paix aussi de la part de Jésus-Christ".

REV	1	5	gz2n		ὁ μάρτυς ὁ πιστός	1		Cette expression **le témoin fidèle** est un titre décrivant Jésus-Christ. L'expression est probablement une allusion au [Psaume 89](../../psa/89/01.md), plus précisément au [Psaume 89:37](../../psa/89/37.md). De même, chaque titre décrivant Jésus-Christ dans ce verset fait allusion à une partie du Psaume 89, notamment : **le premier-né d'entre les morts** et **le chef des rois de la terre**. Tous les titres de ce verset décrivent Jésus-Christ comme celui qui complète les promesses de Dieu données à David dans [2 Samuel 7](../../2sa/07/01.md) et affirmées à nouveau dans [Psaume 89](../../psa/89/01.md) plus tard. Par conséquent, le traducteur peut indiquer la présence d'une citation ou d'une allusion de l'Ancien Testament ici. (Voir : [[rc://en/ta/man/translate/writing-quotations]])

REV	1	5	l3h8	figs-idiom	ὁ πρωτότοκος τῶν νεκρῶν	1	the firstborn from the dead	Cette expression **le premier-né d'entre les morts** est un idiome signifiant "la première personne à mourir et à redevenir vivante". Le terme **premier-né** désigne communément le premier enfant effectivement né des parents et, par conséquent, le premier bénéficiaire de l'héritage des parents. Cette expression idiomatique fait apparemment allusion au [Psaume 89:27](../../psa/89/27.md). Cependant, chaque titre décrivant Jésus-Christ dans ce verset fait allusion à des parties du Psaume 89, notamment : **le témoin fidèle** et **le chef des rois de la terre**. Si vos lecteurs ne comprendraient pas l'expression **le premier-né d'entre les morts**, vous pourriez utiliser un langage simple. Traduction alternative : " la première personne à être ressuscitée de la mort " ou " la première personne à revenir à la vie " (Voir : [[rc://en/ta/man/translate/figs-idiom]]).

REV	1	5	j1xp	grammar-collectivenouns	τῶν νεκρῶν	1	from the dead	Le mot **mort** est un nom singulier qui fait référence à un groupe de personnes. Si votre langue n'utilise pas les noms singuliers de cette manière, vous pouvez utiliser une autre expression. Traduction alternative : " de ceux qui sont morts " ou " de ceux qui sont morts " (voir : [[rc://en/ta/man/translate/grammar-collectivenouns]]).

REV	1	5	gqw8	grammar-collectivenouns	καὶ ὁ ἄρχων τῶν βασιλέων τῆς γῆς	1		Cette expression **le souverain des rois de la terre** est un titre de Jésus-Christ qui décrit sa future domination sur la terre. L'expression **le souverain des rois de la terre** fait allusion à [Psaume 89:27](../../psa/89/27.md). Cependant, chaque titre décrivant Jésus-Christ dans ce verset fait allusion à des parties du [Psaume 89](../../psa/89/01.md), notamment : **le témoin fidèle** et **le premier-né d'entre les morts**. Tous les titres de ce verset décrivent Jésus-Christ comme celui qui achève les promesses de Dieu faites à David dans [2 Samuel 7](../../2sa/07/01.md), lesquelles sont à nouveau affirmées dans [le Psaume 89](../../psa/89/01.md) plus tard. Par conséquent, le traducteur peut indiquer la présence d'une citation ou d'une allusion de l'Ancien Testament ici. (Voir : [[rc://en/ta/man/translate/writing-quotations]])

REV	1	5	ttqn		τῷ ἀγαπῶντι ἡμᾶς	1		La deuxième moitié de ce verset commence une doxologie qui se poursuit dans le reste de ce verset et dans tout le verset suivant. La doxologie loue directement Jésus-Christ personnellement. Si vous faites de cette phrase une nouvelle phrase, vous devrez alors énoncer certaines des informations du verset suivant qui seront ensuite répétées au verset 1:6 une fois de plus. Traduction alternative : "Que Jésus-Christ, qui nous aime, reçoive toujours gloire et puissance".

REV	1	5	u6v7	figs-metaphor	λύσαντι ἡμᾶς ἐκ τῶν ἁμαρτιῶν ἡμῶν	1	has released us	Ici, Jean utilise **libéré** au sens figuré de pardonner aux gens leurs **péchés**. Si cela risque de troubler vos lecteurs, vous pourriez exprimer le sens de manière non figurative. Traduction alternative : "nous a pardonné nos péchés" (Voir : [[rc://en/ta/man/translate/figs-metaphor]])

REV	1	5	jpnq	figs-metonymy	ἐκ τῶν ἁμαρτιῶν ἡμῶν	1		Jean utilise **péchés** au sens figuré pour désigner la punition pour **péchés**>. Il veut dire que Jésus fait en sorte que les personnes qui croient en lui échappent à la punition éternelle pour leurs péchés. Si cela risque de troubler vos lecteurs, vous pourriez dire le sens en clair. Traduction alternative : "nous a libérés de la punition pour nos péchés" (Voir : [[rc://en/ta/man/translate/figs-metonymy]])

REV	1	5	q64f	figs-metonymy	τῷ αἵματι αὐτοῦ	1		Ici, **sang** représente figurativement la mort du Christ sur la croix. Si cela risque de troubler vos lecteurs, vous pouvez utiliser un mot comparable qui représente la mort ou exprimer l'idée dans un langage non figuratif. Autre traduction possible : "sa mort sur la croix" (Voir : [[rc://en/ta/man/translate/figs-metonymy]])

REV	1	6	jszo	writing-pronouns	καὶ ἐποίησεν ἡμᾶς βασιλείαν, ἱερεῖς	1		Le sujet de la phrase, ainsi que du contenu de ce verset entier, est Jésus-Christ. Ainsi, l'UST rend le sujet de Jésus explicite dans tout le verset. (Voir : [[rc://en/ta/man/translate/writing-pronouns]])

REV	1	6	nhfb	figs-metaphor	βασιλείαν	1		Ici, **un royaume** fonctionne comme une métaphore pour le service que les croyants rendent à Dieu. Les croyants en Jésus-Christ servent Dieu comme les citoyens servent le roi qui les gouverne dans un royaume. Si cela peut être utile à vos lecteurs, vous pourriez indiquer explicitement le sens de royaume. Traduction alternative : "les citoyens sur lesquels Dieu règne" (Voir : [[rc://en/ta/man/translate/figs-metaphor]])

REV	1	6	iq7j	figs-metaphor	ἱερεῖς	1		Ici, **les prêtres** représentent les personnes que Dieu a choisies pour offrir des sacrifices au nom des autres. Le langage utilisé ici fonctionne comme une métaphore du service que les croyants rendent à Dieu. Les croyants en Jésus-Christ rendent service à Dieu comme les prêtres rendaient service à Dieu dans le temple ou le tabernacle de l'Ancien Testament. Si cela peut être utile à vos lecteurs, vous pourriez indiquer explicitement la signification de la fonction de prêtre. Autre traduction possible : "les gens qui offrent des sacrifices" ou "les gens qui servent dans le temple" (Voir : [[rc://en/ta/man/translate/figs-metaphor]])

REV	1	6	nesy	figs-abstractnouns	βασιλείαν, ἱερεῖς τῷ Θεῷ καὶ Πατρί αὐτοῦ— αὐτῷ ἡ δόξα καὶ τὸ κράτος	1		Si votre langue n'utilise pas de nom abstrait pour ces idées, vous pourriez exprimer les idées derrière les noms abstraits **royaume**, **prêtres**, **gloire**, et **pouvoir** d'autres façons. Traduction alternative : " il nous a créés pour l'aider dans son programme et pour être les gardiens de la maison au service de Dieu, son Père ". Que Jésus ait toujours l'honneur approprié et l'autorité reconnue" (Voir : [[rc://en/ta/man/translate/figs-abstractnouns]])

REV	1	6	ne7x	guidelines-sonofgodprinciples	τῷ Θεῷ καὶ Πατρί αὐτοῦ	1	his God and Father	Ici, **Dieu** et **Père** font référence à deux personnes de la divinité, qui existe en essence comme une trinité de personnes individuelles. Le nom **Père** est un titre important pour Dieu qui décrit la relation entre Dieu et Jésus. Traduction alternative : "pour Dieu, son Père" (Voir : [[rc://en/ta/man/translate/guidelines-sonofgodprinciples]])

