Book	Chapter	Verse	ID	SupportReference	OrigQuote	Occurrence	GLQuote	OccurrenceNote

JAS	1	1	l4i7	figs-metaphor	ταῖς δώδεκα φυλαῖς	1	to the twelve tribes	Jacques parle au sens figuré des disciples de Jésus comme s'ils étaient la nation d'Israël, puisque la communauté du peuple de Dieu s'est élargie à partir de cette nation pour inclure des personnes de toutes les nations qui ont suivi Jésus. Autre traduction : "aux disciples de Jésus" (Voir : [[rc://fr/ta/man/translate/figs-metaphor]])

JAS	1	1	j002	figs-123person	ταῖς δώδεκα φυλαῖς	1	to the twelve tribes	Dans cette culture, après avoir donné leur propre nom, les auteurs de lettres disaient ensuite à qui ils écrivaient, en nommant ces personnes à la troisième personne. Si cela peut prêter à confusion dans votre langue, vous pouvez utiliser la deuxième personne. Autre traduction : "à vous, disciples de Jésus" (Voir : [[rc://fr/ta/man/translate/figs-123person]])

JAS	1	1	vza9	figs-abstractnouns	ἐν τῇ διασπορᾷ	1	in the dispersion	À cette époque, le terme **dispersion** désignait les Juifs qui vivaient loin de leur patrie d'Israël et qui étaient dispersés dans diverses parties de l'Empire romain. Si vos lecteurs comprenaient mal le nom abstrait **dispersion**, vous pourriez exprimer l'idée qui le sous-tend avec un verbe tel que "dispersé". Traduction alternative : " dispersés dans le monde entier " ou, si vous utilisez la deuxième personne, " qui sont dispersés dans le monde entier " (Voir : [[rc://fr/ta/man/translate/figs-abstractnouns]]).

JAS	1	1	j003	figs-metaphor	ἐν τῇ διασπορᾷ	1	in the dispersion	Alors que le terme **dispersion** désignait littéralement les Juifs, Jacques l'utilise au sens figuré pour décrire les disciples de Jésus. Traduction alternative : " dispersés dans le monde entier " ou, si vous utilisez la deuxième personne, " qui sont dispersés dans le monde entier " (Voir : [[rc://fr/ta/man/translate/figs-metaphor]]).

JAS	1	1	huk9	figs-idiom	χαίρειν.	1	Rejoice!	Le mot **Réjouissez-vous** était utilisé à cette époque comme une salutation. Dans votre traduction, vous pouvez utiliser la salutation typique de votre langue et de votre culture. Traduction alternative : "Salutations !" (Voir : [[rc://fr/ta/man/translate/figs-idiom]])

JAS	1	2	knw6	figs-abstractnouns	πᾶσαν χαρὰν ἡγήσασθε	1	Consider it all joy	Si vos lecteurs comprenaient mal le nom abstrait **joie**, vous pourriez exprimer l'idée qui le sous-tend avec un adjectif tel que "heureux". Traduction alternative : "Vous devriez être heureux" (Voir : [[rc://fr/ta/man/translate/figs-abstractnouns]])

JAS	1	2	j004	figs-hyperbole	πᾶσαν χαρὰν ἡγήσασθε	1	Consider it all joy	Jacques dit **tout** comme une exagération pour mettre l'accent. Il ne veut pas dire que les croyants doivent se réjouir de toutes les mauvaises choses qui leur arrivent lorsqu'ils rencontrent **des épreuves**. Il veut plutôt dire que les **épreuves** fournissent une occasion générale pour eux de se réjouir à cause des choses précieuses que Dieu développe dans leur vie. Il décrit ces choses dans le verset suivant. Traduction alternative : "Vous devriez être très heureux" (Voir : [[rc://fr/ta/man/translate/figs-hyperbole]])

JAS	1	2	j005	figs-metaphor	ἀδελφοί μου	1	my brothers	Jacques utilise le terme **frères** au sens figuré pour désigner les autres croyants en Jésus. Autre traduction, comme dans l'UST : "mes compagnons de croyance" (Voir : [[rc://fr/ta/man/translate/figs-metaphor]])

JAS	1	2	j006	figs-gendernotations	ἀδελφοί μου	1	my brothers	Jacques utilise le terme **frères** dans un sens générique qui inclut aussi bien les hommes que les femmes. Veillez à ce que cela soit clair dans votre traduction afin que vos lecteurs n'aient pas l'impression que Jacques ne s'adresse qu'aux hommes. Si vous utilisez un mot non figuratif tel que "croyants" pour traduire la métaphore **frères**, vous devrez peut-être utiliser les formes masculine et féminine de ce mot dans votre langue. Si vous conservez la métaphore, vous pourriez dire "mes frères et sœurs". (Voir : [[rc://fr/ta/man/translate/figs-gendernotations]])

JAS	1	2	j007	figs-metaphor	περιπέσητε	1	you fall into	Jacques parle au sens figuré des **épreuves** comme s'il s'agissait d'un trou ou d'une fosse dans laquelle les croyants pourraient **tomber**. Traduction alternative : "vous rencontrez" (Voir : [[rc://fr/ta/man/translate/figs-metaphor]])

JAS	1	2	j008	figs-you	περιπέσητε	1	you fall into	Le pronom **vous** est ici au pluriel, puisque Jacques écrit aux croyants en Jésus en tant que groupe. En général, tout au long de la lettre, les pronoms " vous " et " votre " sont au pluriel pour cette même raison. Ces notes identifieront les quelques endroits où ils sont plutôt au singulier. (Voir : [[rc://fr/ta/man/translate/figs-you]])

JAS	1	3	j009		γινώσκοντες ὅτι	1	knowing that	Il peut être utile de commencer une nouvelle phrase ici, comme le fait l'UST. Traduction alternative : "Je veux que vous sachiez que" ou "Vous devriez réaliser que".

JAS	1	3	xud2	figs-abstractnouns	τὸ δοκίμιον ὑμῶν τῆς πίστεως κατεργάζεται ὑπομονήν	1	the testing of your faith produces endurance	Si vos lecteurs comprenaient mal les noms abstraits **test**, **foi**, et **endurance**, vous pourriez exprimer les idées qui les sous-tendent avec des expressions équivalentes. Traduction alternative : " lorsque vous comptez sur Dieu pour vous aider à traverser une situation difficile, cela vous apprend à ne pas abandonner " (Voir : [[rc://fr/ta/man/translate/figs-abstractnouns]]).

JAS	1	4	j2p4	figs-personification	ἡ δὲ ὑπομονὴ ἔργον τέλειον ἐχέτω	1	But let endurance have a perfect work	L'expression **que l'endurance ait une œuvre parfaite** signifie " que l'endurance achève son œuvre. " Jacques parle au sens figuré, comme si la qualité de **l'endurance** développait activement le caractère des croyants. Traduction alternative : " Mais veillez à développer complètement la capacité de ne pas abandonner " (Voir : [[rc://fr/ta/man/translate/figs-personification]]).

JAS	1	4	unh4	figs-doublet	τέλειοι καὶ ὁλόκληροι	1	perfect and whole	Les mots **parfait** et **entier** signifient des choses similaires. Jacques les utilise ensemble pour mettre l'accent. Dans ce contexte, le mot **parfait** ne signifie pas sans aucun défaut. Il fait plutôt référence à quelque chose qui a atteint son but. Le mot **entier** décrit quelque chose qui ne manque d'aucune de ses parties ou pièces. Ensemble, ces mots décrivent un caractère chrétien mature. Si vos lecteurs comprenaient mal cette idée, vous pourriez traduire cette paire de mots par une seule expression. Traduction alternative : "complètement mature" (Voir : [[rc://fr/ta/man/translate/figs-doublet]])

JAS	1	4	l7ef		ἐν μηδενὶ λειπόμενοι	1	lacking in nothing	Vous pourriez l'indiquer de manière positive dans votre traduction. Traduction alternative : "avoir tout ce dont vous avez besoin" ou "être tout ce que vous devez être".

JAS	1	5	du7z	figs-abstractnouns	λείπεται σοφίας	1	lacks wisdom	Si vos lecteurs comprenaient mal le nom abstrait **sagesse**, vous pourriez exprimer l'idée qui le sous-tend avec un adjectif tel que "sage". Traduction alternative : " n'est pas sûr de ce qui serait la chose sage à faire " (voir : [[rc://fr/ta/man/translate/figs-abstractnouns]]).

JAS	1	5	q2df		αἰτείτω παρὰ…Θεοῦ	1	let him ask from God	Traduction alternative : "qu'il demande à Dieu"

JAS	1	5	xu31	figs-activepassive	δοθήσεται αὐτῷ	1	it will be given to him	Si votre langue n'utilise pas cette forme passive, vous pouvez l'exprimer avec une forme active, et vous pouvez indiquer qui fera l'action. Traduction alternative : "Dieu le lui donnera" (Voir : [[rc://fr/ta/man/translate/figs-activepassive]])

JAS	1	6	j010	figs-abstractnouns	ἐν πίστει	1	in faith	Si vos lecteurs comprenaient mal le nom abstrait **foi**, vous pourriez exprimer l'idée qui le sous-tend avec un verbe tel que "confiance". Traduction alternative : "faire confiance à Dieu avec confiance" (Voir : [[rc://fr/ta/man/translate/figs-abstractnouns]])

JAS	1	6	y2mk	figs-doublenegatives	μηδὲν διακρινόμενος	1	doubting nothing	Si vos lecteurs comprenaient mal cette double négation composée du verbe négatif **douter** et de l'objet négatif **rien**, vous pourriez utiliser une expression positive pour la traduire. Traduction alternative : "avec l'entière certitude que Dieu répondra" (Voir : [[rc://fr/ta/man/translate/figs-doublenegatives]])

JAS	1	6	p12l	figs-simile	ἔοικεν κλύδωνι θαλάσσης, ἀνεμιζομένῳ καὶ ῥιπιζομένῳ	1	has become like a wave of the sea, wind-blown and tossed	L'intérêt de cette comparaison est que toute personne qui doute sera comme les vagues de l'océan, qui se déplacent sans cesse dans des directions différentes. Dans votre traduction, vous pourriez exprimer ce sens d'une manière non figurative. (Cependant, vous pourriez également reproduire la simile, comme suggéré dans la note suivante). Traduction alternative : "ne cessera de changer d'avis sur ce qu'il doit faire" (Voir : [[rc://fr/ta/man/translate/figs-simile]])

JAS	1	6	j011	translate-unknown	κλύδωνι θαλάσσης, ἀνεμιζομένῳ καὶ ῥιπιζομένῳ	1	a wave of the sea, wind-blown and tossed	Si vous souhaitez utiliser une simile dans votre traduction mais que vos lecteurs ne sont pas familiers avec une **vague de la mer**, vous pouvez utiliser une autre illustration qui leur serait familière. Traduction alternative : "le sable du désert tourbillonnant dans le vent" ou "les tiges des hautes herbes se balançant d'avant en arrière dans le vent" (voir : [[rc://fr/ta/man/translate/translate-unknown]]).

JAS	1	6	j012	figs-activepassive	κλύδωνι θαλάσσης, ἀνεμιζομένῳ καὶ ῥιπιζομένῳ	1	a wave of the sea, wind-blown and tossed	Si votre langue n'utilise pas cette forme passive, vous pouvez l'exprimer avec une forme active. Traduction alternative : "une vague de l'océan que le vent souffle et agite" (Voir : [[rc://fr/ta/man/translate/figs-activepassive]])

JAS	1	7	j013	figs-gendernotations	μὴ γὰρ οἰέσθω ὁ ἄνθρωπος ἐκεῖνος	1	For let that man not think	Jacques utilise le terme **homme** dans un sens générique qui inclut à la fois les hommes et les femmes. Traduction alternative : "Une telle personne ne doit pas penser" (voir : [[rc://fr/ta/man/translate/figs-gendernotations]]).

JAS	1	8	b5t6	figs-metaphor	ἀνὴρ δίψυχος	1	a double-minded man	Jacques parle au sens figuré de cette personne comme si elle avait deux esprits, avec un esprit qui décide de faire une chose et l'autre esprit qui décide de faire autre chose. Traduction alternative : "un homme qui ne peut se décider" (Voir : [[rc://fr/ta/man/translate/figs-metaphor]])

JAS	1	8	j014	figs-gendernotations	ἀνὴρ δίψυχος	1	a double-minded man	Jacques utilise le terme **homme** dans un sens générique qui inclut à la fois les hommes et les femmes. Traduction alternative : " une personne qui ne peut pas se décider " (voir : [[rc://fr/ta/man/translate/figs-gendernotations]]).

JAS	1	8	k89p	figs-metaphor	ἀκατάστατος ἐν πάσαις ταῖς ὁδοῖς αὐτοῦ	1	unsettled in all his ways	Jacques parle au sens figuré comme si la vie présentait des chemins à suivre pour les gens, et il parle au sens figuré de cette personne comme si elle ne pouvait pas se décider sur le chemin à prendre. Traduction alternative : "qui ne peut se décider à faire une chose ou une autre" (Voir : [[rc://fr/ta/man/translate/figs-metaphor]])

JAS	1	9	j015		καυχάσθω δὲ ὁ ἀδελφὸς ὁ ταπεινὸς	1	Now let the lowly brother boast	Jacques utilise le mot **> vantardise <** dans un sens positif. Il ne l'entend pas dans le sens pécheur de se vanter ou de se vanter sur les autres. Traduction alternative : "Maintenant, que le frère humble prenne satisfaction".

JAS	1	9	gc9b	figs-metaphor	ὁ ἀδελφὸς ὁ ταπεινὸς	1	the lowly brother	Puisque Jacques oppose cette personne aux "riches" dans le verset suivant, il utilise le mot **humble** comme une métaphore spatiale pour signifier "pauvre". Traduction alternative : "un croyant qui est pauvre" (Voir : [[rc://fr/ta/man/translate/figs-metaphor]])

JAS	1	9	j016	figs-metaphor	ἀδελφὸς	1	brother	Jacques utilise le terme **frère** au sens figuré pour désigner un compagnon de croyance en Jésus. Voir comment vous avez traduit ce terme dans [1:2](../01/02.md). Autre traduction : "croyant" (Voir : [[rc://fr/ta/man/translate/figs-metaphor]])

JAS	1	9	j017	figs-abstractnouns	τῷ ὕψει αὐτοῦ	1	his exaltation	Si vos lecteurs comprenaient mal le nom abstrait **exaltation**, vous pourriez exprimer l'idée qui le sous-tend avec une phrase équivalente. Traduction alternative : "la place élevée qu'il occupe" (Voir : [[rc://fr/ta/man/translate/figs-abstractnouns]])

JAS	1	9	yxs5	figs-metaphor	τῷ ὕψει αὐτοῦ	1	his exaltation	Jacques utilise une métaphore spatiale pour décrire les croyants pauvres comme s'ils étaient dans un lieu élevé. Il veut faire comprendre que Dieu a montré une attention particulière à leur égard. Traduction alternative : "la sollicitude particulière que Dieu a manifestée à son égard" (Voir : [[rc://fr/ta/man/translate/figs-metaphor]])

JAS	1	10	uzk7	figs-ellipsis	ὁ δὲ πλούσιος, ἐν τῇ ταπεινώσει αὐτοῦ	1	but the rich in his lowliness	Jacques laisse de côté certains des mots qui, dans de nombreuses langues, seraient nécessaires à une phrase pour être complète. Ces mots peuvent être fournis par le verset précédent. Autre traduction possible : "mais que le riche se glorifie de son humilité" ou "mais que le riche se réjouisse de son humilité" (Voir : [[rc://fr/ta/man/translate/figs-ellipsis]])

JAS	1	10	w4ta	figs-nominaladj	ὁ…πλούσιος	1	the rich	Jacques utilise l'adjectif **riche** comme un nom afin d'indiquer un type de personne. Votre langue utilise peut-être les adjectifs de la même manière. Si ce n'est pas le cas, vous pouvez le traduire par une expression équivalente. Il est clair dans le contexte que Jacques parle d'un "frère" ou d'un "croyant" riche, en parallèle avec le "frère humble" qu'il décrit dans le verset précédent. Traduction alternative : "un croyant qui est riche" (Voir : [[rc://fr/ta/man/translate/figs-nominaladj]])

JAS	1	10	j018	figs-abstractnouns	τῇ ταπεινώσει αὐτοῦ	1	his lowliness	Si vos lecteurs comprennent mal le nom abstrait **bassesse**, vous pouvez exprimer l'idée qui le sous-tend avec une phrase équivalente. Traduction alternative : "la place basse qu'il occupe" (Voir : [[rc://fr/ta/man/translate/figs-abstractnouns]])

JAS	1	10	j019	figs-metaphor	τῇ ταπεινώσει αὐτοῦ	1	his lowliness	Jacques utilise une métaphore spatiale pour décrire les croyants riches comme s'ils se trouvaient dans un endroit bas afin d'indiquer que Dieu leur a enseigné l'humilité. Traduction alternative : "l'humilité que Dieu leur a enseignée" (Voir : [[rc://fr/ta/man/translate/figs-metaphor]])

JAS	1	10	ulk4	figs-explicit	τῇ ταπεινώσει αὐτοῦ	1	his lowliness	Si cela pouvait être utile à vos lecteurs, vous pourriez indiquer explicitement, comme le fait l'UST, que Dieu a enseigné l'humilité aux riches croyants en leur montrant que leur richesse ne les rend pas meilleurs que les autres. (Voir : [[rc://fr/ta/man/translate/figs-explicit]])

JAS	1	10	j020	figs-euphemism	παρελεύσεται	1	he will pass away	Jacques utilise une expression douce pour faire référence à la mort. Traduction alternative : "il mourra" (Voir : [[rc://fr/ta/man/translate/figs-euphemism]])

JAS	1	10	nug7	figs-simile	ὡς ἄνθος χόρτου	1	like a flower of the grass	L'idée de cette comparaison est que, de même que les fleurs sauvages ne fleurissent que pendant une courte période, les riches vivront sur terre pendant la même période relativement courte que n'importe qui d'autre, de sorte que leurs richesses ne leur confèrent aucun avantage. Vous pourriez expliquer le sens de cette expression figurée dans votre traduction. (Cependant, vous pourriez également reproduire la simili, comme suggéré dans la note suivante). Autre traduction : "après n'avoir vécu qu'un temps relativement court" (Voir : [[rc://fr/ta/man/translate/figs-simile]])

JAS	1	10	j021	translate-unknown	ὡς ἄνθος χόρτου παρελεύσεται	1	like a flower of the grass	Si vous souhaitez utiliser une comparaison dans votre traduction mais que vos lecteurs ne sont pas familiers avec une **fleur de l'herbe** (c'est-à-dire une fleur sauvage), vous pouvez utiliser une illustration différente. Vous pourriez utiliser quelque chose qui leur est familier et qui ne dure que peu de temps. (Voir : [[rc://fr/ta/man/translate/translate-unknown]])

JAS	1	11	j022		ἀνέτειλεν γὰρ ὁ ἥλιος σὺν τῷ καύσωνι, καὶ ἐξήρανεν τὸν χόρτον, καὶ τὸ ἄνθος αὐτοῦ ἐξέπεσεν, καὶ ἡ εὐπρέπεια τοῦ προσώπου αὐτοῦ ἀπώλετο	1	For the sun rose with heat and dried up the grass, and its flower fell off and the beauty of its face perished	Jacques donne ici une illustration au passé, comme s'il racontait l'histoire de quelque chose qui s'est produit. (Voir la discussion à ce sujet dans la troisième partie de l'Introduction à Jacques.) Si vos lecteurs ne comprennent pas cela, vous pouvez traduire cette phrase au présent. Traduction alternative : "Car le soleil se lève avec chaleur et dessèche l'herbe, sa fleur tombe et la beauté de son visage périt".

JAS	1	11	j023	grammar-connect-logic-result	γὰρ	1	For	Jacques donne la raison du résultat qu'il a implicitement décrit dans le verset précédent. Traduction alternative : "C'est parce que" (Voir : [[rc://fr/ta/man/translate/grammar-connect-logic-result]])

JAS	1	11	j024		σὺν τῷ καύσωνι	1	with heat	Ici, **> chaleur <** pourrait signifier une des deux choses suivantes. (1) Il pourrait se référer à une chaleur intense, flétrissante. Traduction alternative : "and radiated withering heat" ou, si vous utilisez le présent, "and radiates withering heat" (2) Il pourrait faire référence à un vent chaud qui se produit en plein soleil. Traduction alternative : "and caused a hot wind" ou, si vous utilisez le présent, "and causes a hot wind".

JAS	1	11	j025	figs-abstractnouns	ἡ εὐπρέπεια τοῦ προσώπου αὐτοῦ ἀπώλετο	1	the beauty of its face perished	Si vos lecteurs comprenaient mal le nom abstrait **beauté**, vous pourriez exprimer l'idée qui le sous-tend avec un adjectif tel que "beau". Traduction alternative : "elle n'avait plus une belle apparence" (Voir : [[rc://fr/ta/man/translate/figs-abstractnouns]])

JAS	1	11	j026	figs-metaphor	ἡ εὐπρέπεια τοῦ προσώπου αὐτοῦ ἀπώλετο	1	the beauty of its face perished	Jacques parle au sens figuré de la **fleur sauvage** comme si elle avait un **visage**. Traduction alternative : "elle n'avait plus une belle apparence" (Voir : [[rc://fr/ta/man/translate/figs-metaphor]])

JAS	1	11	gv7v	figs-metaphor	ἡ εὐπρέπεια τοῦ προσώπου αὐτοῦ ἀπώλετο	1	the beauty of its face perished	Jacques parle au sens figuré de la **beauté de la fleur** comme si elle **périssait** ou mourait. Traduction alternative : "elle n'avait plus une belle apparence" (Voir : [[rc://fr/ta/man/translate/figs-metaphor]])

