Book	Chapter	Verse	ID	SupportReference	OrigQuote	Occurrence	GLQuote	OccurrenceNote

MRK	1	2	e3by	writing-quotations	καθὼς γέγραπται ἐν τῷ Ἠσαΐᾳ τῷ προφήτῃ	1		Réfléchissez aux moyens naturels d'introduire les citations directes dans votre langue. Traduction alternative : " Comme il est écrit dans Isaïe le prophète, il dit " ou " Comme il est écrit dans Isaïe le prophète, il a écrit " (voir : [[rc://fr/ta/man/translate/writing-quotations]]).

MRK	1	2	z8b7	figs-ellipsis	ἐν τῷ Ἠσαΐᾳ τῷ προφήτῃ	1		Marc omet certains des mots dont cette phrase aurait besoin dans de nombreuses langues pour être complète. Si cette phrase serait mal comprise dans votre langue, vous pouvez fournir ces mots. Traduction alternative : "dans le rouleau d'Isaïe le prophète" (Voir : [[rc://fr/ta/man/translate/figs-ellipsis]])

MRK	1	2	gu7i	figs-idiom	πρὸ προσώπου σου	1	before your face	Ici, **avant votre visage** est un idiome qui signifie que "le messager" a été envoyé en premier, puis la deuxième personne est venue après eux. Si cela devait être mal compris dans votre langue, vous pourriez préciser. Traduction alternative : "premier" ou "avant vous". (Voir : [[rc://fr/ta/man/translate/figs-idiom]])

MRK	1	2	fsqn	figs-metaphor	ἰδοὺ	1		Le terme **> Behold <** attire l'attention de l'auditeur sur ce que l'orateur est sur le point de dire. Bien qu'il signifie littéralement "regarder" ou "voir", dans ce cas, "voir" signifie au sens figuré prêter attention et attention. Traduction alternative : "Faites attention !" (Voir : rc://fr/ta/man/translate/figs-metaphor)

MRK	1	2	s28q	figs-yousingular	προσώπου σου…τὴν ὁδόν σου	1	your face … your way	Ici, les deux pronoms **votre** se réfèrent à Jésus et sont au singulier. (Voir : [[rc://fr/ta/man/translate/figs-yousingular]])

MRK	1	2	kl12	figs-metaphor	ὃς κατασκευάσει τὴν ὁδόν σου	1	will prepare your way	Que le messager **préparera votre chemin** représente la préparation du peuple pour l'arrivée du Seigneur. Si vos lecteurs comprennent mal cela, vous pouvez l'exprimer explicitement. Traduction alternative : "qui préparera le peuple pour ton arrivée" (Voir : [[rc://fr/ta/man/translate/figs-metaphor]])

MRK	1	3	lkm3	writing-quotations	φωνὴ βοῶντος ἐν τῇ ἐρήμῳ,	1	The voice of one crying out in the wilderness	Réfléchissez aux moyens naturels d'introduire les citations directes dans votre langue. Traduction alternative : "On entend la voix de quelqu'un qui crie dans le désert, disant :" ou "On entend le son de quelqu'un qui crie dans le désert, disant :" (Voir : [[rc://fr/ta/man/translate/writing-quotations]]).

MRK	1	3	dqi9	figs-quotesinquotes	φωνὴ βοῶντος ἐν τῇ ἐρήμῳ, ἑτοιμάσατε τὴν ὁδὸν Κυρίου, εὐθείας ποιεῖτε τὰς τρίβους αὐτοῦ	1		Ici, il y a une citation directe imbriquée dans une citation directe, car Marc cite Isaïe qui cite le messager. Si cela prête à confusion dans votre langue, vous pouvez traduire la deuxième citation directe par une citation indirecte. Traduction alternative : "une voix qui crie dans le désert, disant aux gens de préparer le chemin du Seigneur et de rendre droits ses sentiers" (Voir : [[rc://fr/ta/man/translate/figs-quotesinquotes]])

MRK	1	3	cf0e	figs-synecdoche	φωνὴ βοῶντος	1		Ici, **une voix** désigne au sens figuré le messager qui utilise sa voix pour crier. Si cela devait être mal compris dans votre langue, vous pourriez utiliser une expression équivalente de votre culture ou utiliser un langage simple. Traduction alternative : "les gens entendront sa voix quand il crie" (Voir : [[rc://fr/ta/man/translate/figs-synecdoche]])

MRK	1	3	v3n3	figs-parallelism	ἑτοιμάσατε τὴν ὁδὸν Κυρίου, εὐθείας ποιεῖτε τὰς τρίβους αὐτοῦ	1	Make ready the way of the Lord; make his paths straight	**Préparer le chemin du Seigneur** et **rendre droits ses sentiers** signifient la même chose. Si cela prête à confusion dans votre langue, vous pouvez combiner les deux. Voir la note suivante pour d'autres traductions. (Voir : [[rc://fr/ta/man/translate/figs-parallelism]])

MRK	1	3	peh5	figs-metaphor	ἑτοιμάσατε τὴν ὁδὸν Κυρίου	1	Make ready the way of the Lord	Esaïe utilise ici une métaphore de la préparation **> des chemins <** ou **> de la voie <** que quelqu'un va emprunter. Si quelqu'un prépare un chemin pour un autre, il rend le chemin praticable. Si une personne de haute autorité venait, le peuple s'assurerait que les chemins sont libres de tout danger. Cette métaphore signifie donc que le peuple doit se préparer à recevoir le message du Seigneur lorsqu'il viendra. Si cette métaphore est mal comprise dans votre langue, vous pouvez utiliser une métaphore équivalente dans votre culture ou utiliser le langage courant. Autre traduction : "Préparez-vous à entendre et à obéir au message du Seigneur quand il viendra" (Voir : rc://fr/ta/man/translate/figs-metaphor)

MRK	1	3	yyk3	figs-extrainfo	Κυρίου	1		Dans cette citation d'Ésaïe, **> le Seigneur <** fait référence à Dieu, mais Marc montre comment il fait également référence à Jésus le Messie. Cependant, ne traduisez pas cela par "Jésus" ici, car cette double référence doit être maintenue. (Voir : rc://fr/ta/man/translate/figs-extrainfo)

MRK	1	3	h8rt	figs-idiom	ἑτοιμάσατε τὴν ὁδὸν	1		L'imagerie des sentiers ou **> du chemin <** est utilisée ici de manière figurative pour indiquer que Jean préparera le peuple à écouter le message du Seigneur. Si quelqu'un prépare un chemin pour une autre personne, les gens rendent le chemin praticable. Si quelqu'un de haut placé venait, il s'assurerait que les routes sont libres de tout danger. Si cela devait être mal compris dans votre langue, vous pouvez utiliser une autre traduction : "Préparez le peuple pour l'arrivée du Seigneur" (voir : rc://fr//ta/man/translate/figs-idiom).

MRK	1	3	wltl	figs-yousingular	ἑτοιμάσατε…ποιεῖτε	1		Dans la langue originale dans laquelle Marc a écrit cet évangile, les deux occurrences du mot **faire** sont au pluriel et sont des commandements s'adressant à un groupe de personnes. Utilisez les formes naturelles de votre langue pour exprimer ce sens. (Voir : [[rc://fr/ta/man/translate/figs-yousingular]])

MRK	1	4	s05n	figs-explicit	καὶ κηρύσσων βάπτισμα μετανοίας εἰς ἄφεσιν ἁμαρτιῶν	1		Le **> baptême de repentance <** proclamé par Jean a probablement son origine dans les baptêmes effectués par les païens qui se convertissaient au judaïsme. Ce baptême était fait une seule fois et montrait que ces personnes se convertissaient de leur ancien mode de vie au nouveau mode de vie. Si vos lecteurs se méprennent sur ce point, vous pouvez l'exprimer explicitement. Traduction alternative : "et prêchant qu'il devait les baptiser pour montrer qu'ils s'étaient détournés de leurs anciennes mauvaises habitudes, qu'ils avaient accepté le pardon de Dieu pour leurs péchés et qu'ils suivaient désormais Dieu" (Voir : rc://fr//ta/man/translate/figs-explicit)

MRK	1	4	dtqv	figs-abstractnouns	καὶ κηρύσσων βάπτισμα μετανοίας εἰς ἄφεσιν ἁμαρτιῶν	1		Si votre langue n'utilise pas de noms abstraits pour les idées derrière **repentance**, **pardon**, et **péchés**, vous pourriez exprimer ces idées avec des verbes. Traduction alternative : "et prêchant qu'il doit les baptiser pour montrer qu'ils se sont repentis de leur ancienne mauvaise façon de vivre et que Dieu leur a pardonné d'avoir péché contre lui" (Voir : [[rc://fr/ta/man/translate/figs-abstractnouns]]).

MRK	1	5	u9yg	figs-synecdoche	πᾶσα ἡ Ἰουδαία χώρα	1	the whole region of Judea and all the people of Jerusalem	L'expression **région de Judée** est utilisée ici pour désigner les personnes vivant en Judée. Traduction alternative : "les gens de la Judée" (Voir : [[rc://fr/ta/man/translate/figs-synecdoche]])

MRK	1	5	cf75	figs-hyperbole	πᾶσα ἡ Ἰουδαία χώρα καὶ οἱ Ἱεροσολυμεῖται πάντες	1	the whole region of Judea and all the people of Jerusalem	Ici, **toute la région** et **tous les habitants** sont des généralisations qui font référence à un grand nombre de personnes, et non à chaque personne. Si vos lecteurs comprenaient mal, vous pourriez utiliser une expression équivalente de votre langue ou utiliser un langage simple. Traduction alternative : "beaucoup de gens de Judée et de Jérusalem" (Voir : [[rc://fr/ta/man/translate/figs-hyperbole]])

MRK	1	5	h8h7	figs-activepassive	καὶ ἐβαπτίζοντο ὑπ’ αὐτοῦ ἐν τῷ Ἰορδάνῃ ποταμῷ, ἐξομολογούμενοι τὰς ἁμαρτίας αὐτῶν	1	were baptized by him in the Jordan River, confessing their sins	Si cela est plus naturel dans votre langue, vous pouvez le dire avec une forme active. Autre traduction : "et il les baptisait" (Voir : [[rc://fr/ta/man/translate/figs-activepassive]])

MRK	1	6	n3rk	writing-background	καὶ ἦν ὁ Ἰωάννης ἐνδεδυμένος τρίχας καμήλου, καὶ ζώνην δερματίνην περὶ τὴν ὀσφὺν αὐτοῦ, καὶ ἔσθων ἀκρίδας καὶ μέλι ἄγριον.	1		Ce verset permet de situer le contexte de Jean. Utilisez la forme naturelle de votre langue pour exprimer les informations de fond. (Voir : [[rc://fr/ta/man/translate/writing-background]])

MRK	1	6	j141	figs-explicit	ἦν ὁ Ἰωάννης ἐνδεδυμένος τρίχας καμήλου	1		Les poils de chameau que Jean portait avaient été transformés en vêtements. Il s'agissait d'une matière rugueuse et grossière. Si cela ne devait pas être compris par vos lecteurs, vous pourriez l'exprimer explicitement. Traduction alternative : "Jean portait des vêtements grossiers tissés à partir de poils de chameau" (Voir : [[rc://fr/ta/man/translate/figs-explicit]]).

MRK	1	6	h518	translate-unknown	καμήλου	1		Si vos lecteurs ne savent pas ce qu'est un **chameau**, vous pouvez inclure une description dans une note de bas de page ou utiliser un terme plus général. Traduction alternative : "animal" (Voir : [[rc://fr/ta/man/translate/translate-unknown]])

MRK	1	6	jpzh	translate-unknown	ἀκρίδας	1		Si vos lecteurs ne savent pas ce que sont les **sauterelles**, vous pouvez inclure une description dans une note de bas de page ou utiliser un terme plus général. Traduction alternative : "sauterelles" ou "insectes" (Voir : [[rc://fr/ta/man/translate/translate-unknown]])

MRK	1	7	p7tl	writing-quotations	ἐκήρυσσεν λέγων	1		Réfléchissez aux moyens naturels d'introduire les citations directes dans votre langue. Traduction alternative : "il annonça à haute voix au peuple" ou "il proclama ces choses, en disant" (Voir : [[rc://fr/ta/man/translate/writing-quotations]])

MRK	1	7	l7jd	writing-pronouns	ἐκήρυσσεν	1	he was proclaiming	Le pronom **il** fait référence à Jean. Si cela peut aider vos lecteurs, vous pourriez l'indiquer explicitement dans votre traduction. Traduction alternative : "Jean proclamait" (Voir : [[rc://fr/ta/man/translate/writing-pronouns]])

MRK	1	7	bk1j	figs-explicit	ἔρχεται…ὀπίσω μου	1		Ici, **venant après moi** signifie que cette personne plus puissante viendrait à un moment ultérieur à celui où Jean est venu. Cela ne signifie pas qu'il est derrière Jean, qu'il poursuit Jean, ou qu'il suit Jean en tant que disciple de Jean. Si cela pouvait être utile à vos lecteurs, vous pourriez l'exprimer explicitement. (Voir : [[rc://fr/ta/man/translate/figs-explicit]])

MRK	1	7	g8fw	figs-explicit	οὗ οὐκ εἰμὶ ἱκανὸς, κύψας λῦσαι τὸν ἱμάντα τῶν ὑποδημάτων αὐτοῦ	1	of whom the strap of his sandals I am not worthy to stoop down to untie	Défaire les lanières des sandales était le devoir d'un esclave. Jean dit implicitement que celui qui va venir sera si grand que Jean n'est même pas digne d'être son esclave. Si cela pouvait être utile à vos lecteurs, vous pourriez l'exprimer explicitement. Traduction alternative : "Je ne suis même pas digne d'être son esclave" (Voir : rc://fr//ta/man/translate/figs-explicit)

MRK	1	8	e4qi	figs-metaphor	αὐτὸς δὲ βαπτίσει ὑμᾶς ἐν Πνεύματι Ἁγίῳ	1	but he will baptize you with the Holy Spirit	Cette métaphore compare le baptême d'eau de Jean au baptême du Saint-Esprit, que Jésus donnera. La comparaison porte sur la manière dont les gens sont purifiés de leurs péchés. Jean a baptisé les gens pour montrer qu'ils voulaient être purifiés de leur péché, et Jésus leur permettra d'être pleinement purifiés du péché par le Saint-Esprit. Si possible, utilisez ici le même mot pour **> baptisez <** que celui que vous avez utilisé pour le baptême de Jean afin de faciliter la comparaison entre les deux. Si cela n'est pas possible, vous pouvez utiliser une comparaison ou un langage simple. Traduction alternative : "mais il vous joindra au Saint-Esprit" (Voir : rc://fr//ta/man/translate/figs-metaphor)

MRK	1	8	r1j9	grammar-connect-logic-contrast	δὲ	1		Ici, le baptême d'eau et le baptême du Saint-Esprit sont mis en opposition. Utilisez un moyen naturel dans votre langue pour introduire un contraste. (Voir : [[rc://fr/ta/man/translate/grammar-connect-logic-contrast]])

MRK	1	9	u65k	writing-newevent	καὶ ἐγένετο ἐν ἐκείναις ταῖς ἡμέραις	1	it happened that in those days	**Et il arriva qu'à cette époque** marque le début d'un nouvel événement dans l'intrigue. Utilisez la forme naturelle de votre langue pour introduire un nouvel événement (voir : [[rc://fr/ta/man/translate/writing-newevent]]).

MRK	1	9	y8ea	writing-pronouns	ἐν ἐκείναις ταῖς ἡμέραις	1		L'expression **ces jours-là** fait référence à la période pendant laquelle Jean prêchait et baptisait les gens au Jourdain. Si cela n'est pas clair dans votre langue, vous pouvez l'énoncer plus clairement. Traduction alternative : "Jean prêchait et baptisait les gens en ces jours-là" (voir : [[rc://fr/ta/man/translate/writing-pronouns]]).

MRK	1	9	gi39	figs-activepassive	ἐβαπτίσθη…ὑπὸ Ἰωάννου	1	he was baptized by John	Si votre langue n'utilise pas la forme passive de cette manière, vous pouvez exprimer cette idée à la forme active ou d'une autre manière naturelle dans votre langue. Autre traduction : "Jean le baptisa" (Voir : rc://fr//ta/man/translate/figs-activepassive)

MRK	1	9	zv8t	figs-go	ἦλθεν Ἰησοῦς ἀπὸ Ναζαρὲτ τῆς Γαλιλαίας	1		Votre langue peut dire "went" plutôt que **came** dans des contextes comme celui-ci. Utilisez celui qui est le plus naturel. Traduction alternative : "Jesus went from Nazareth in Galilee" ou "Jesus went out from Nazareth in Galilee" (Voir : [[rc://fr/ta/man/translate/figs-go]])

MRK	1	10	stwh	grammar-connect-time-sequential	εὐθὺς	1		Le mot **> immédiatement <** apparaît souvent dans le livre de Marc. Tel qu'il est utilisé ici, il signifie généralement que l'événement qu'il introduit se produit directement après l'événement précédent. Utilisez une forme naturelle dans votre langue pour communiquer cela. (Voir : rc://fr/ta/man/translate/grammar-connect-time-sequential)

MRK	1	10	n8sg	figs-activepassive	εἶδεν σχιζομένους τοὺς οὐρανοὺς	1		Si votre langue n'utilise pas la forme passive de cette manière, vous pouvez exprimer cette idée à la forme active ou d'une autre manière naturelle dans votre langue. Traduction alternative : "il vit les cieux s'ouvrir en éclats" ou "il vit que Dieu déchirait les cieux" (Voir : rc://fr//ta/man/translate/figs-activepassive).

MRK	1	10	m5f6	figs-simile	τὸ Πνεῦμα ὡς περιστερὰν καταβαῖνον ἐπ’ αὐτόν	1	the Spirit coming down on him like a dove	L'expression **> comme une colombe <** pourrait signifier : (1) l'Esprit ressemblait à une colombe lorsqu'il est descendu sur Jésus. Traduction alternative : "l'Esprit descendit du ciel, ressemblant à une colombe" (2) l'Esprit descendit sur Jésus comme une colombe descend du ciel vers le sol. Traduction alternative : "l'Esprit de Dieu est descendu du ciel comme une colombe descend" (Voir : rc://fr/ta/man/translate/figs-simile)

MRK	1	11	jh9m	figs-personification	καὶ φωνὴ ἐγένετο ἐκ τῶν οὐρανῶν	1		Marc parle de cette voix au sens figuré, comme s'il s'agissait d'un être vivant qui pourrait venir du ciel à la terre. Si cela peut prêter à confusion pour vos lecteurs, vous pouvez exprimer ce sens d'une manière non figurative. Traduction alternative : "Et Dieu parla du ciel et dit" (Voir : rc://fr/ta/man/translate/figs-personification)

MRK	1	11	s6f4	guidelines-sonofgodprinciples	ὁ Υἱός μου ὁ ἀγαπητός	1	my beloved Son	**Fils** est un titre important pour Jésus. Le titre **Fils** décrit la relation de Jésus avec Dieu le Père. (Voir : [[rc://fr/ta/man/translate/guidelines-sonofgodprinciples]])

MRK	1	12	mh8n		εὐθὺς	1		Voyez comment vous avez traduit le mot **> immédiatement <** dans [Marc 1:10](../mrk/01/10.md)

MRK	1	12	yv6v		τὸ Πνεῦμα αὐτὸν ἐκβάλλει εἰς τὴν ἔρημον	1	Connecting Statement:	Traduction alternative : "l'Esprit a conduit Jésus dans le désert"

MRK	1	13	k2kt	figs-activepassive	πειραζόμενος ὑπὸ τοῦ Σατανᾶ	1		Si votre langue n'utilise pas la forme passive de cette manière, vous pouvez exprimer cette idée à la forme active ou d'une autre manière naturelle dans votre langue. Traduction alternative : "pendant que Satan le tentait" ou "pendant lequel Satan ne cessait d'essayer de le persuader de désobéir à Dieu" (Voir : rc://fr/ta/man/translate/figs-activepassive)

MRK	1	13	siu3		ἦν μετὰ τῶν θηρίων	1	he was with	Traduction alternative : "Jésus vivait parmi les animaux sauvages"

MRK	1	14	q12s	figs-activepassive	μετὰ δὲ τὸ παραδοθῆναι τὸν Ἰωάννην	1	after John was arrested	Si votre langue n'utilise pas la forme passive de cette manière, vous pouvez exprimer cette idée à la forme active ou d'une autre manière naturelle dans votre langue. Traduction alternative : " Mais après que le gouverneur Hérode ait fait arrêter Jean " ou " Mais après que les soldats d'Hérode aient arrêté Jean " (Voir : rc://fr//ta/man/translate/figs-activepassive).

MRK	1	14	o4oh	figs-extrainfo	μετὰ δὲ τὸ παραδοθῆναι τὸν Ἰωάννην	1		Le gouverneur Hérode Antipas a fait arrêter et mettre en prison Jean parce que celui-ci reprochait continuellement à Hérode Antipas ses péchés. Voir [6:14-29](../06/14-29.md). Si cela peut être utile à vos lecteurs, vous pourriez mettre cette information dans une note de bas de page. (Voir : [[rc://fr/ta/man/translate/figs-extrainfo]])

MRK	1	14	tmh9	grammar-connect-time-background	μετὰ δὲ τὸ παραδοθῆναι τὸν Ἰωάννην	1		Cette phrase fournit des informations générales qui situent la période du ministère de Jésus. Jésus n'a pas commencé son ministère avant l'arrestation de Jean. Utilisez la forme naturelle de votre langue pour exprimer cette information. Autre traduction : "Plus tard, Jean a été arrêté. Après cela" (Voir : rc://fr//ta/man/translate/grammar-connect-time-background)

