Book	Chapter	Verse	ID	SupportReference	OrigQuote	Occurrence	GLQuote	OccurrenceNote

2JN	1	1	ueev	figs-idiom	ἐκλεκτῇ κυρίᾳ	1	to the chosen lady	Dans ce contexte, le terme **élu** indique une personne ou un groupe de personnes que Dieu a choisi pour recevoir le salut. Traduction alternative : "à la congrégation que Dieu a sauvée" (Voir : [[rc://en/ta/man/translate/figs-idiom]])

2JN	1	1	axty	figs-metaphor	καὶ τοῖς τέκνοις αὐτῆς	1	and her children	Ici, **ses enfants** pourrait signifier : (1) tout comme "dame élue" se réfère figurativement à une église, **ses enfants** se réfère figurativement aux personnes qui font partie de cette église. Traduction alternative : "et aux croyants de ce groupe" (2) si cette lettre est adressée à une femme réelle, elle peut faire référence à ses enfants biologiques. (3) au sens figuré, elle se réfère aux personnes que la femme a conduites à la foi comme ses enfants spirituels. (Voir : [[rc://en/ta/man/translate/figs-metaphor]])

2JN	1	1	src4	figs-abstractnouns	ἀγαπῶ ἐν ἀληθείᾳ	1	love in the truth	Si vos lecteurs comprenaient mal le nom abstrait **la vérité**, vous pourriez exprimer l'idée qui le sous-tend avec une expression équivalente. L'expression **la vérité** pourrait : (1) faire référence à la façon dont John aime. Traduction alternative : "aimer vraiment" (2) fournir la raison de l'amour de Jean. Traduction alternative : "aimer parce que nous connaissons tous deux la vérité" (Voir : [[rc://en/ta/man/translate/figs-abstractnouns]])

2JN	1	1	a50f	figs-hyperbole	πάντες οἱ ἐγνωκότες τὴν ἀλήθειαν	1	all who have known the truth	Jean utilise l'expression **tous ceux qui ont connu la vérité** pour désigner les croyants qui connaissent et acceptent le vrai message sur Jésus-Christ. Jean utilise très probablement le terme **tous** comme une généralisation pour désigner tous les croyants qui sont avec lui et qui connaissent les gens de cette église. Traduction alternative : " tous ceux qui sont avec moi et qui connaissent et acceptent la vérité " (Voir : [[rc://en/ta/man/translate/figs-hyperbole]]).

2JN	1	2	spdg	figs-abstractnouns	τὴν ἀλήθειαν	1	the truth	Jean utilise le nom abstrait **vérité** pour désigner le vrai message auquel les chrétiens croient. Si vos lecteurs comprenaient mal ce terme, vous pourriez exprimer l'idée qui se cache derrière ce terme avec une expression équivalente. Traduction alternative : "le vrai message" (Voir : [[rc://en/ta/man/translate/figs-abstractnouns]])

2JN	1	2	et6b	figs-exclusive	ἡμῖν…ἡμῶν	1	us … us	Si votre langue marque cette distinction, le pronom **nous** serait inclusif ici et tout au long de l'épître, car Jean l'utilise toujours pour se référer à la fois à lui-même et aux destinataires de la lettre. Le pronom " nous " serait également inclusif pour cette même raison, tout comme le pronom " notre ", si vous choisissez de l'utiliser dans votre traduction. (Voir : [[rc://en/ta/man/translate/figs-exclusive]])

2JN	1	2	a7rm	figs-idiom	εἰς τὸν αἰῶνα	1	to the age	Il s'agit d'une expression idiomatique. Autre traduction : "pour toujours" (Voir : [[rc://en/ta/man/translate/figs-idiom]])

2JN	1	3	gad9	figs-abstractnouns	ἔσται μεθ’ ἡμῶν χάρις, ἔλεος, εἰρήνη, παρὰ Θεοῦ Πατρός καὶ παρὰ Ἰησοῦ Χριστοῦ	1	Grace, mercy, and peace will be with us from God the Father and from Jesus Christ	Si vos lecteurs comprenaient mal les noms abstraits **grâce**, **miséricorde**, et **paix**, vous pourriez exprimer l'idée qui les sous-tend par des phrases verbales, avec **Dieu le Père** et **Jésus-Christ** comme sujet. Traduction alternative : "Dieu le Père et Jésus-Christ seront bons pour nous, seront miséricordieux envers nous et nous permettront d'être en paix" (Voir : [[rc://en/ta/man/translate/figs-abstractnouns]]).

2JN	1	3	zfgr		ἔσται μεθ’ ἡμῶν χάρις, ἔλεος, εἰρήνη	1	Grace, mercy, and peace will be with us	Dans cette culture, les auteurs de lettres offraient normalement un bon souhait ou une bénédiction pour les destinataires avant d'introduire le sujet principal de la lettre. Mais ici, au lieu d'une bénédiction, Jean fait une déclaration. Cela exprime probablement sa confiance que Dieu fera ce qu'il a promis. Assurez-vous que votre traduction exprime également cette confiance.

2JN	1	3	vpl9	guidelines-sonofgodprinciples	Πατρός…Υἱοῦ	1	the Father … Son	**Père** et **Fils** sont des titres importants qui décrivent la relation entre Dieu et Jésus-Christ. Veillez à les traduire de manière précise et cohérente. (Voir : [[rc://en/ta/man/translate/guidelines-sonofgodprinciples]])

2JN	1	3	w6tr	figs-abstractnouns	ἐν ἀληθείᾳ καὶ ἀγάπῃ	1	in truth and love	Si vos lecteurs comprenaient mal les noms abstraits **vérité** et **amour**, vous pourriez exprimer les idées qui les sous-tendent avec des adjectifs ou des verbes. Ici, ces noms abstraits pourraient faire référence à : (1) les qualités de Dieu le Père et de Jésus-Christ. Traduction alternative : "qui sont véridiques et aimants" (2) la façon dont les croyants doivent vivre, et sont donc les conditions dans lesquelles les croyants recevront la "grâce, la miséricorde et la paix" de Dieu. Traduction alternative : "en continuant à nous accrocher à ce qui est vrai et à nous aimer les uns les autres" (Voir : [[rc://en/ta/man/translate/figs-abstractnouns]])

2JN	1	4	ir6v	figs-you	σου	1	your	Le mot **votre** est ici au singulier, puisque Jean s'adresse à l'église au sens figuré comme à une " dame ". (Voir : [[rc://en/ta/man/translate/figs-you]])

2JN	1	4	ajlf	grammar-connect-logic-result	ἐχάρην λείαν	1		S'il est plus naturel dans votre langue d'énoncer d'abord la raison et ensuite le résultat, vous pouvez mettre ceci après "J'ai trouvé certains de tes enfants marchant dans la vérité", comme dans l'UST. (Voir : [[rc://en/ta/man/translate/grammar-connect-logic-result]])

2JN	1	4	a3vs	figs-metaphor	τῶν τέκνων σου	1	your children	Voyez comment vous avez traduit le terme **enfants** dans [1:1](../01/01.md). Cela pourrait faire référence à : (1) les personnes qui font partie d'une certaine congrégation. (2) si cette lettre est adressée à une femme réelle, cela peut signifier soit ses enfants biologiques, soit (3) ses enfants spirituels. Autre traduction : "les croyants de votre groupe" (Voir : [[rc://en/ta/man/translate/figs-metaphor]])

2JN	1	4	w2b6	figs-metaphor	περιπατοῦντας ἐν ἀληθείᾳ	1	walking in the truth	Jean fait référence au sens figuré au fait de vivre sa vie avec l'expression **marcher**. Traduction alternative : " vivre selon la vérité " (voir : [[rc://en/ta/man/translate/figs-metaphor]]).

2JN	1	4	ddnx	figs-abstractnouns	ἐν ἀληθείᾳ	1		Si votre langue n'utilise pas de nom abstrait pour cela, vous pouvez utiliser une phrase avec un adjectif. Traduction alternative : "d'une manière qui est en accord avec le vrai message de Dieu" (Voir : [[rc://en/ta/man/translate/figs-abstractnouns]])

2JN	1	4	s7hr		καθὼς ἐντολὴν ἐλάβομεν παρὰ τοῦ Πατρός	1	just as we have received a commandment from the Father	L'expression **> reçu un commandement <** exprime l'idée que Dieu a ordonné aux croyants de faire quelque chose. Si vos lecteurs comprenaient mal cette expression, vous pourriez faire de **> le Père <** le sujet d'une phrase avec le verbe "commander". Autre traduction : "tout comme le Père nous l'a ordonné".

2JN	1	4	w7f1	guidelines-sonofgodprinciples	τοῦ Πατρός	1	the Father	**Père** est un titre important pour Dieu. Veillez à le traduire de manière précise et cohérente. (Voir : [[rc://en/ta/man/translate/guidelines-sonofgodprinciples]])

2JN	1	5	r4hx		καὶ νῦν	1		Ces mots indiquent que ce qui suit est le point principal de la lettre, ou du moins le premier point principal. Utilisez une manière naturelle d'introduire le point principal dans votre langue.

2JN	1	5	c9xi	figs-you	σε,…σοι	1	you … to you	Ces occurrences de **vous** sont au singulier puisque Jean s'adresse une fois de plus à l'église de manière figurée comme à une " dame ". (Voir : [[rc://en/ta/man/translate/figs-you]])

2JN	1	5	xjsu	figs-metaphor	κυρία	1	lady	Voyez comment vous avez traduit cela dans [vers 1](../01/01.md) (Voir : [[rc://en/ta/man/translate/figs-metaphor]])

2JN	1	5	u38f	figs-explicit	οὐχ ὡς ἐντολὴν καινὴν γράφων σοι	1	not as writing a new commandment to you	Jean ne se désigne pas explicitement comme la personne qui écrit. Si votre langue vous oblige à indiquer le sujet d'un verbe, vous pouvez ajouter un pronom ici. Traduction alternative : "non pas comme si je vous écrivais un nouveau commandement" (Voir : [[rc://en/ta/man/translate/figs-explicit]])

2JN	1	5	uhs8	figs-explicit	ἀπ’ ἀρχῆς	1	from the beginning	L'expression **dès le commencement** fait référence au moment où Jean et son auditoire ont cru pour la première fois en Jésus-Christ. Traduction alternative : "depuis le temps que nous avons cru pour la première fois" (Voir : [[rc://en/ta/man/translate/figs-explicit]])

2JN	1	5	vmm8		ἀρχῆς, ἵνα ἀγαπῶμεν ἀλλήλους	1	the beginning—that we should love one another	Si vos lecteurs comprennent mal cette phrase, vous pouvez commencer une nouvelle phrase ici. Traduction alternative : "Au commencement. Il a ordonné que nous nous aimions les uns les autres"

2JN	1	6	nw4g	figs-metaphor	περιπατῶμεν κατὰ…ἐν…περιπατῆτε	1	we should walk according to … you should walk in	Dans ces cas, l'expression **marcher** signifie figurativement "obéir". Traduction alternative : " nous devons obéir... vous devez lui obéir " (voir : [[rc://en/ta/man/translate/figs-metaphor]]).

2JN	1	6	cl95	figs-you	ἠκούσατε…περιπατῆτε	1	you heard … you should walk	Le terme **vous** est pluriel dans ce verset, car Jean s'adresse à une congrégation de croyants. C'est également le cas dans tout le reste de la lettre, à l'exception du verset 13, car là, Jean revient à sa métaphore consistant à désigner l'église comme une femme et ses membres comme ses enfants. (Voir : [[rc://en/ta/man/translate/figs-you]])

2JN	1	7	u749	grammar-connect-logic-result	ὅτι	1	For	Ici, **Car** introduit la raison pour laquelle Jean a écrit sur le commandement d'aimer et d'obéir à Dieu dans les versets précédents - c'est parce qu'il y a beaucoup de gens qui prétendent être des croyants mais qui n'aiment pas ou n'obéissent pas à Dieu. Utilisez un moyen naturel d'introduire cette raison dans votre langue. Voir l'UST. (Voir : [[rc://en/ta/man/translate/grammar-connect-logic-result]])

2JN	1	7	w25m	figs-explicit	ὅτι πολλοὶ πλάνοι ἐξῆλθαν εἰς τὸν κόσμον	1	For many deceivers have gone out into the world	Cela semble être une référence implicite aux faux enseignants dont Jean parle aux [versets 10-11](../01/10.md). Autre traduction : "Car plusieurs séducteurs vont de lieu en lieu" (Voir : [[rc://en/ta/man/translate/figs-explicit]])

2JN	1	7	x8yl	figs-metonymy	Ἰησοῦν Χριστὸν ἐρχόμενον ἐν σαρκί	1	Jesus Christ coming in flesh	L'expression **venir en chair** est une métonymie pour désigner le fait d'être une personne réelle, physique et non un être spirituel seulement. Traduction alternative : " que Jésus-Christ est venu en tant qu'humain réel " (Voir : [[rc://en/ta/man/translate/figs-metonymy]]).

2JN	1	7	vqnb	figs-explicit	οὗτός ἐστιν ὁ πλάνος καὶ ὁ ἀντίχριστος	1	This is the deceiver and the antichrist	Ici, **ce** pourrait faire référence à : (1) l'activité de tromper les autres ou au type d'enseignement que ces personnes font. Traduction alternative : "C'est l'œuvre du trompeur, de l'antéchrist" ou "Ce genre d'enseignement vient de celui qui est le trompeur et l'antéchrist" (2) tout membre du groupe de trompeurs. Traduction alternative : "Toute personne de ce genre est le séducteur et l'antéchrist" Si cela peut être utile, vous pouvez rendre explicite l'un de ces sens. (Voir : [[rc://en/ta/man/translate/figs-explicit]])

2JN	1	7	vfdn		ὁ πλάνος καὶ ὁ ἀντίχριστος	1	the deceiver and the antichrist	Dans votre traduction, il pourrait être utile de préciser que **> le séducteur <** et **> l'antéchrist <** sont une seule personne, et non deux.

2JN	1	8	it9t	figs-explicit	βλέπετε ἑαυτούς	1	Watch yourselves	L'implication est que les croyants doivent **se surveiller**, c'est-à-dire être prudents, afin de ne pas être trompés par les trompeurs et les antichrists. Traduction alternative : "veillez à ne pas vous laisser influencer par les séducteurs et les antéchrists" (voir : [[rc://en/ta/man/translate/figs-explicit]]).

2JN	1	8	i8n6	figs-explicit	ἃ	1	what	Le mot **quoi** est défini plus précisément dans la phrase suivante comme une "récompense". Si vos lecteurs le comprendraient mal, vous pouvez indiquer "récompense" ici aussi. Voir l'UST. (Voir : [[rc://en/ta/man/translate/figs-explicit]])

2JN	1	8	r9ky	figs-exclusive	εἰργασάμεθα	1	we have worked for	Le mot **nous** ici est inclusif. Jean, son auditoire et d'autres personnes ont tous travaillé à l'édification de la foi des croyants à qui Jean écrit. (Voir : [[rc://en/ta/man/translate/figs-exclusive]])

2JN	1	9	mn3v	figs-metaphor	πᾶς ὁ προάγων καὶ μὴ μένων ἐν τῇ διδαχῇ τοῦ Χριστοῦ	1	everyone who goes beyond and does not remain in the teaching of Christ	Jean fait référence à **l'enseignement du Christ** au sens figuré comme un lieu où les croyants fidèles **restent** et aussi comme un lieu que les faux enseignants quittent en allant **au-delà**. L'expression **va au-delà** fait référence à l'enseignement de choses nouvelles et fausses que Jésus n'a pas enseignées. Traduction alternative : " tous ceux qui enseignent des choses que Jésus n'a pas enseignées " (Voir : [[rc://en/ta/man/translate/figs-metaphor]]).

2JN	1	9	x3ae	figs-infostructure	πᾶς ὁ προάγων καὶ μὴ μένων ἐν τῇ διδαχῇ τοῦ Χριστοῦ	1	Everyone who goes beyond and does not remain in the teaching of Christ	Ces deux phrases signifient la même chose, l'une énoncée positivement (**va au-delà de**>) et l'autre énoncée négativement (**ne reste pas**>). Si c'est plus naturel dans votre langue, vous pouvez inverser leur ordre, comme dans l'UST. (Voir : [[rc://en/ta/man/translate/figs-infostructure]])

2JN	1	9	xty9	figs-explicit	Θεὸν οὐκ ἔχει	1	does not have God	Avoir **Dieu** signifie avoir une relation avec Dieu comme Sauveur par la foi en Jésus-Christ. Si vos lecteurs le comprennent mal, vous pouvez l'exprimer explicitement. Traduction alternative : "n'appartient pas à Dieu" ou "n'a pas une bonne relation avec Dieu" (Voir : [[rc://en/ta/man/translate/figs-explicit]])

2JN	1	9	x523		ὁ μένων ἐν τῇ διδαχῇ, οὗτος καὶ τὸν Πατέρα καὶ τὸν Υἱὸν ἔχει	1	The one who remains in the teaching, this one has both the Father and the Son	Traduction alternative : "Quelqu'un qui suit l'enseignement du Christ appartient à la fois au Père et au Fils".

2JN	1	9	xwoe	grammar-connect-logic-contrast	ὁ μένων ἐν τῇ διδαχῇ	1	The one who remains in the teaching	Cette phrase est en contraste avec la phrase précédente. Si vos lecteurs risquent de mal le comprendre, vous pouvez utiliser un mot ou une expression pour marquer ce contraste, comme dans l'UST. (Voir : [[rc://en/ta/man/translate/grammar-connect-logic-contrast]])

2JN	1	9	vg19	figs-nominaladj	οὗτος	1	this one	Jean utilise l'adjectif démonstratif **ce** comme un nom, pour désigner un type de personne. ULT l'indique en ajoutant le mot **one**. Si votre langue n'utilise pas les adjectifs de cette manière, vous pouvez traduire cela par une phrase équivalente. Traduction alternative : "une telle personne" ou "ce genre de personne" (Voir : [[rc://en/ta/man/translate/figs-nominaladj]])

2JN	1	9	k8cv	guidelines-sonofgodprinciples	τὸν Πατέρα καὶ τὸν Υἱὸν	1	the Father and the Son	Ce sont des titres importants qui décrivent la relation entre Dieu et Jésus-Christ. Veillez à exprimer ces titres de manière cohérente et précise. (Voir : [[rc://en/ta/man/translate/guidelines-sonofgodprinciples]])

2JN	1	10	x7pw	figs-explicit	εἴ τις ἔρχεται πρὸς ὑμᾶς, καὶ ταύτην τὴν διδαχὴν οὐ φέρει	1	If anyone comes to you and does not bring this teaching	Le mot **quiconque** implique ici "tout enseignant ou prédicateur". Jean ne veut pas que les croyants accueillent tout enseignant qui n'enseigne pas ce que Jésus a enseigné, et spécifiquement que Jésus est venu en tant qu'être humain (voir [verset 7](../01/07.md)). Traduction alternative : " Si quelqu'un vient à vous, prétendant être un enseignant, mais qu'il enseigne autrement que cela " (Voir : [[rc://en/ta/man/translate/figs-explicit]]).

2JN	1	10	xafi	figs-metaphor	ταύτην τὴν διδαχὴν οὐ φέρει	1	does not bring this teaching	Jean parle d'un **enseignement** ou d'un message comme s'il s'agissait d'un objet que quelqu'un pourrait **apporter**. Si vous n'utiliseriez pas ce genre de métaphore dans votre langue, vous pouvez en utiliser une qui a le même sens ou utiliser un langage simple. Traduction alternative : "n'enseigne pas ce même message" (Voir : [[rc://en/ta/man/translate/figs-metaphor]])

2JN	1	10	ls1c	figs-explicit	μὴ λαμβάνετε αὐτὸν εἰς οἰκίαν	1	do not receive him into your house	Jean ne veut pas que les croyants acceptent un faux enseignant dans leurs maisons et, par conséquent, soutiennent son faux enseignement en lui montrant du respect et en subvenant à ses besoins. Traduction alternative : "ne le soutenez pas ou ne l'encouragez pas en l'accueillant dans votre maison" (Voir : [[rc://en/ta/man/translate/figs-explicit]])

2JN	1	10	lbct	figs-explicit	χαίρειν αὐτῷ μὴ λέγετε	1	do not say to him, “Greetings”	Jean avertit les croyants de ne pas saluer respectueusement un faux enseignant en public. L'implication est qu'il ne veut pas qu'ils fassent quoi que ce soit qui pourrait donner l'impression qu'ils soutiennent un faux enseignant ou qui donnerait à un faux enseignant une bonne réputation aux yeux des autres. Traduction alternative : "ne lui donnez pas une salutation publique respectueuse" (Voir : [[rc://en/ta/man/translate/figs-explicit]])

2JN	1	11	uhea		ὁ λέγων…αὐτῷ χαίρειν	1	the one who says to him, “Greetings”	Traduction alternative : "toute personne qui lui adresse un salut public respectueux".

2JN	1	11	n7zt		κοινωνεῖ τοῖς ἔργοις αὐτοῦ τοῖς πονηροῖς	1	shares in his evil deeds	Le verbe **> partage en <** exprime le concept d'assistance et d'aide à l'avancement de l'activité du faux enseignant. Traduction alternative : "prend part à ses mauvaises actions" ou "l'aide dans ses mauvaises actions".

2JN	1	12	gq26	figs-ellipsis	οὐκ ἐβουλήθην διὰ χάρτου καὶ μέλανος	1	I did not want with paper and ink	Ici, Jean laisse de côté certains des mots dont une phrase aurait besoin dans de nombreuses langues pour être complète. Si cela peut être utile à vos lecteurs, vous pouvez fournir ces mots plus tôt dans la phrase. Traduction alternative : "Je ne voulais pas écrire ces choses avec du papier et de l'encre" (Voir : Ellipsis)(Voir : [[rc://en/ta/man/translate/figs-ellipsis]])

2JN	1	12	nx77	figs-metonymy	διὰ χάρτου καὶ μέλανος	1	with paper and ink	Jean ne dit pas qu'il préférerait écrire ces choses avec autre chose que **du papier et de l'encre**. Il parle plutôt au sens figuré de ces matériaux d'écriture pour représenter l'écriture en général. Il veut dire qu'il veut visiter les croyants personnellement et continuer sa communication avec eux directement. Autre traduction : "communiquer ces choses par écrit" (Voir : [[rc://en/ta/man/translate/figs-metonymy]])

2JN	1	12	v4v2	figs-idiom	στόμα πρὸς στόμα λαλῆσαι	1	to speak mouth to mouth	L'expression **bouche à bouche** est une idiome, qui signifie parler en leur présence. Utilisez une expression idiomatique dans votre langue avec ce même sens, ou exprimez simplement le sens en clair. Autre traduction possible : "to speak face to face" ou "to speak to you in person" (Voir : [[rc://en/ta/man/translate/figs-idiom]])

2JN	1	12	auwq	figs-activepassive	ἵνα ἡ χαρὰ ὑμῶν πεπληρωμένη ᾖ	1	so that your joy might be made complete	Si vos lecteurs comprennent mal cette phrase, vous pouvez l'exprimer avec une forme verbale active. Traduction alternative : "afin que votre joie soit complète" (Voir : [[rc://en/ta/man/translate/figs-activepassive]])

2JN	1	12	hwtk	figs-abstractnouns	ἵνα ἡ χαρὰ ὑμῶν πεπληρωμένη ᾖ	1	so that your joy might be made complete	Si vos lecteurs comprenaient mal le nom abstrait **joie**, vous pourriez exprimer l'idée qui le sous-tend avec un adjectif tel que "joyeux". Traduction alternative : " afin que cela vous rende complètement joyeux " (Voir : [[rc://en/ta/man/translate/figs-abstractnouns]]).

2JN	1	12	lt77	translate-textvariants	ἡ χαρὰ ὑμῶν πεπληρωμένη ᾖ	1	your joy might be made complete	Voir la note dans la partie 3 de l'Introduction générale à 2 Jean sur la question textuelle ici. Traduction alternative : "notre joie sera complète" (Voir : [[rc://en/ta/man/translate/translate-textvariants]])

2JN	1	12	k9yt	figs-exclusive	ὑμῶν	1	your	Si vous utilisez "notre" ici au lieu de **votre**, cela inclurait à la fois John et les destinataires de la lettre. (Voir : [[rc://en/ta/man/translate/figs-exclusive]])

2JN	1	13	fh6j	figs-metaphor	τὰ τέκνα τῆς ἀδελφῆς σου τῆς ἐκλεκτῆς	1	The children of your chosen sister	Cela pourrait : (1) être une métaphore. Tout comme Jean utilise le terme " dame élue " comme expression figurée pour le groupe de croyants à qui il écrit au [verset 1](../01/01.md) et le terme " ses enfants " pour les membres de ce groupe, ici aussi Jean décrit de manière figurée son propre groupe de croyants comme la **sœur élue** de ce groupe et les membres de son groupe comme les **enfants** de cette sœur. Traduction alternative : "Les membres du groupe choisi de croyants ici" Si vous choisissez de garder la métaphore dans le texte, vous pouvez inclure une explication de la signification dans une note de bas de page. (2) se réfèrent aux enfants biologiques d'une femme spécifique qui est la sœur biologique d'une autre femme spécifique à qui Jean écrit. (3) Jean peut utiliser les mots **sœur** et **enfants** au sens figuré dans un sens spirituel, mais pour se référer à une femme individuelle et aux autres personnes qu'elle a amenées à la foi en Jésus. (Voir : [[rc://en/ta/man/translate/figs-metaphor]])

2JN	1	13	aonw	figs-idiom	τὰ τέκνα τῆς ἀδελφῆς σου τῆς ἐκλεκτῆς	1	The children of your chosen sister	Dans ce contexte, le terme **choisi** indique quelqu'un que Dieu a choisi pour recevoir le salut. Dans le contexte de la métaphore de Jean, cela indique une église ou un groupe de personnes que Dieu a choisi pour recevoir le salut. Traduction alternative : "Les membres de ce groupe de croyants en Jésus" (Voir : [[rc://en/ta/man/translate/figs-idiom]])

2JN	1	13	a4rc		ἀσπάζεταί σε	1	greet you	Comme il était d'usage dans cette culture, Jean conclut la lettre en présentant les salutations des personnes qui sont avec lui et qui connaissent les personnes à qui il écrit. Votre langue a peut-être une façon particulière de transmettre les salutations dans une lettre. Si c'est le cas, vous pouvez utiliser cette forme ici. Autre traduction possible : "vous envoyer leurs salutations" ou "demander qu'on se souvienne de vous".

2JN	1	13	qjdz	figs-you	σε…σου	1	your … you	Les pronoms **vous** et **votre** sont ici au singulier, conformément à la métaphore de Jean qui écrit à une assemblée comme s'il s'agissait d'une dame. (Voir : [[rc://en/ta/man/translate/figs-you]])
