Book	Chapter	Verse	ID	SupportReference	OrigQuote	Occurrence	GLQuote	OccurrenceNote

1PE	1	1	owrg	figs-123person	ἐκλεκτοῖς παρεπιδήμοις	1		Dans cette culture, après avoir donné son propre nom, l'auteur d'une lettre indiquait à qui il écrivait, en nommant ces personnes à la troisième personne. Si cela peut prêter à confusion dans votre langue, vous pouvez utiliser la deuxième personne. Autre traduction : "à vous les exilés élus" (Voir : [[rc://fr/ta/man/translate/figs-123person]])

1PE	1	1	g3n3	figs-abstractnouns	ἐκλεκτοῖς παρεπιδήμοις διασπορᾶς	1		Si votre langue n'utilise pas de noms abstraits pour les idées de **élection** et **dispersion**, vous pourriez exprimer les mêmes idées d'une autre manière. Traduction alternative : " à ceux que Dieu a élus et exilés parmi ceux qu'il a dispersés " (Voir : [[rc://fr/ta/man/translate/figs-abstractnouns]]).

1PE	1	1	u3zc	figs-metaphor	ἐκλεκτοῖς παρεπιδήμοις διασπορᾶς	1	to the elect foreigners of the dispersion	Lorsque Pierre appelle ses lecteurs **exilés**, il pourrait signifier : (1) qu'ils sont **exilés** parce qu'ils sont loin de leur vraie maison au ciel. Traduction alternative : "aux exilés élus de la dispersion qui sont loin de leur maison dans le ciel" (2) ils sont **exilés** parce qu'ils ont été forcés de quitter leurs maisons et de partir loin au Pont, en Galatie, en Cappadoce, en Asie et en Bithynie. Traduction alternative : " à vous, exilés élus de la dispersion, qui êtes loin de vos maisons " (Voir : [[rc://fr/ta/man/translate/figs-metaphor]]).

1PE	1	1	bg47	figs-metaphor	διασπορᾶς	1		Ici, **la dispersion** pourrait se référer à : (1) des groupes de chrétiens païens qui étaient dispersés dans le monde entier au lieu de se trouver dans leur véritable foyer au ciel. Dans ce cas, **dispersion** aurait un sens similaire à **exilés** et ajouterait de l'emphase. Traduction alternative : "parmi ceux qui sont dispersés en dehors de leur véritable foyer dans le ciel" (2) les groupes de Juifs qui étaient répartis dans le monde de langue grecque qui se trouvait en dehors de la terre d'Israël, ce qui est le sens technique courant de ce mot. Autre traduction : "parmi les Juifs dispersés" (Voir : [[rc://fr/ta/man/translate/figs-metaphor]])

1PE	1	1	qkl8	translate-names	Πόντου, Γαλατίας, Καππαδοκίας, Ἀσίας, καὶ Βιθυνίας	1	Cappadocia … Bithynia	**Le Pont, la Galatie, la Cappadoce, l'Asie et la Bithynie** sont des noms de provinces romaines qui étaient situées dans ce qui est aujourd'hui le pays de la Turquie. (Voir : [[rc://fr/ta/man/translate/translate-names]])

1PE	1	2	ba1h	figs-abstractnouns	πρόγνωσιν Θεοῦ Πατρός	1	the foreknowledge of God the Father	Si votre langue n'utilise pas de nom abstrait pour l'idée de **prescience**, vous pourriez exprimer la même idée avec une phrase verbale. Traduction alternative : "ce que Dieu le Père a connu à l'avance" (Voir : [[rc://fr/ta/man/translate/figs-abstractnouns]])

1PE	1	2	lcps	figs-explicit	πρόγνωσιν Θεοῦ Πατρός	1		Cette phrase pourrait signifier : (1) Dieu avait déterminé à l'avance ce qui allait se passer. Traduction alternative : "ce que Dieu le Père avait prévu à l'avance" (2) Dieu savait ce qui allait se passer à l'avance. Autre traduction : "ce que Dieu le Père savait à l'avance" (Voir : [[rc://fr/ta/man/translate/figs-explicit]])

1PE	1	2	z59t	guidelines-sonofgodprinciples	Πατρός	1		**Père** est un titre important pour Dieu. (Voir : [[rc://fr/ta/man/translate/guidelines-sonofgodprinciples]])

1PE	1	2	huw6	figs-abstractnouns	ἐν ἁγιασμῷ Πνεύματος	1		Si votre langue n'utilise pas de nom abstrait pour l'idée de **sanctification**, vous pourriez exprimer la même idée avec une phrase verbale. Traduction alternative : "par l'Esprit qui vous sanctifie" (Voir : [[rc://fr/ta/man/translate/figs-abstractnouns]])

1PE	1	2	sfrr	figs-possession	ἐν ἁγιασμῷ Πνεύματος	1		Pierre utilise la forme possessive pour décrire la **sanctification** qui est produite par le Saint **Esprit**. Si cela n'est pas clair dans votre langue, vous pourriez l'exprimer explicitement. Traduction alternative : "par l'Esprit qui vous sanctifie" (Voir : [[rc://fr/ta/man/translate/figs-possession]])

1PE	1	2	ukos	figs-explicit	εἰς ὑπακοὴν καὶ ῥαντισμὸν αἵματος Ἰησοῦ Χριστοῦ	1		Ici, **l'obéissance** pourrait se référer à : (1) obéir à Dieu. Traduction alternative : "pour l'obéissance de Dieu et l'aspersion du sang de Jésus-Christ" (2) l'obéissance à Jésus-Christ. Autre traduction : "pour l'obéissance de Jésus-Christ et l'aspersion de son sang" (Voir : [[rc://fr/ta/man/translate/figs-explicit]])

1PE	1	2	oiuz	figs-abstractnouns	εἰς ὑπακοὴν	1		Si votre langue n'utilise pas de nom abstrait pour l'idée de **obéissance**, vous pourriez exprimer la même idée avec une phrase verbale. Traduction alternative : "pour que vous obéissiez" (Voir : [[rc://fr/ta/man/translate/figs-abstractnouns]])

1PE	1	2	j96u	grammar-connect-logic-goal	εἰς ὑπακοὴν	1		Ici, **pour** introduit une clause de but. Pierre énonce un but pour lequel le Saint-Esprit sanctifie les croyants. Utilisez un moyen naturel dans votre langue pour introduire une clause de but. Autre traduction : "dans un but d'obéissance" (Voir : [[rc://fr/ta/man/translate/grammar-connect-logic-goal]])

1PE	1	2	rwkk	figs-metaphor	ῥαντισμὸν αἵματος Ἰησοῦ Χριστοῦ	1	the sprinkling of the blood of Jesus Christ	Pierre utilise **l'aspersion** au sens figuré pour faire référence aux croyants qui sont dans une relation d'alliance avec Dieu. Tout comme Moïse a aspergé de sang le peuple d'Israël dans [Exode 24:1-11](../exo/24/01.md) pour symboliser qu'ils se joignaient dans une relation d'alliance avec Dieu, les croyants sont joints dans une relation d'alliance avec Dieu par la mort de Jésus. Moïse a également aspergé les prêtres de sang afin de les mettre à part pour servir Dieu en tant que prêtres ([Lévitique 8:30](../lev/08/30.md)). Si vos lecteurs ne comprennent pas cela, vous pouvez utiliser une simile ou énoncer le sens en clair. Traduction alternative : "l'alliance entre les croyants et Dieu établie par le sang de Jésus-Christ" (Voir : [[rc://fr/ta/man/translate/figs-metaphor]])

1PE	1	2	i9kf	figs-metonymy	αἵματος Ἰησοῦ Χριστοῦ	1	of the blood of Jesus Christ	Ici, **sang** fait référence, au sens figuré, à la mort de Jésus. Si vos lecteurs ne le comprenaient pas, vous pourriez utiliser une expression équivalente ou un langage simple. Traduction alternative : "du sang, symbole de la mort de Jésus-Christ" (Voir : [[rc://fr/ta/man/translate/figs-metonymy]])

1PE	1	2	k547	translate-blessing	χάρις ὑμῖν καὶ εἰρήνη πληθυνθείη	1		Dans cette culture, les auteurs de lettres offraient un bon souhait au destinataire avant d'introduire l'objet principal de la lettre. Utilisez une formule dans votre langue qui indique clairement qu'il s'agit d'une salutation et d'une bénédiction. Traduction alternative : "Que Dieu multiplie ses actes de bonté envers vous et vous rende plus paisible" (Voir : [[rc://fr/ta/man/translate/translate-blessing]])

1PE	1	2	iam1	figs-abstractnouns	χάρις ὑμῖν καὶ εἰρήνη πληθυνθείη	1		Si vos lecteurs comprenaient mal les noms abstraits **grâce** et **paix**, vous pourriez exprimer les idées qui les sous-tendent avec des expressions équivalentes. Traduction alternative : "Que Dieu multiplie ses actes de bonté envers vous et vous donne un esprit plus paisible" (Voir : [[rc://fr/ta/man/translate/figs-abstractnouns]]).

1PE	1	2	z7df	figs-metaphor	χάρις ὑμῖν καὶ εἰρήνη πληθυνθείη	1	May grace be to you, and may your peace increase	Pierre parle de **la grâce** et de **la paix** au sens figuré, comme s'il s'agissait d'objets qui pourraient augmenter en taille ou en nombre. Si cela prête à confusion dans votre langue, vous pouvez utiliser une métaphore différente qui signifie que ces choses vont augmenter, ou utiliser un langage simple. Autre traduction : "Que la grâce et la paix augmentent dans vos vies" (Voir : [[rc://fr/ta/man/translate/figs-metaphor]])

1PE	1	2	gj71	figs-activepassive	χάρις ὑμῖν καὶ εἰρήνη πληθυνθείη	1		Si votre langue n'utilise pas la forme passive de cette manière, vous pouvez l'énoncer à la forme active ou d'une autre manière qui soit naturelle dans votre langue. Traduction alternative : "Que Dieu vous multiplie la grâce et la paix" (Voir : [[rc://fr/ta/man/translate/figs-activepassive]])

1PE	1	3	y6aq			0	General Information:	Pierre commence à parler du salut et de la foi des croyants. [Les versets 3-5](../01/03.md) forment une seule phrase, mais vous devrez peut-être les diviser en phrases plus courtes dans votre langue.

1PE	1	3	l4vi	figs-declarative	εὐλογητὸς	1		Pierre utilise une déclaration pour donner une exhortation. Si cela prête à confusion dans votre langue, vous pouvez utiliser une forme plus naturelle pour l'exhortation. Traduction alternative : "Bénissons" ou "Louons" (Voir : [[rc://fr/ta/man/translate/figs-declarative]])

1PE	1	3	z6wk	guidelines-sonofgodprinciples	Πατὴρ	1		**Père** est un titre important pour Dieu. (Voir : [[rc://fr/ta/man/translate/guidelines-sonofgodprinciples]])

1PE	1	3	cyf6	figs-exclusive	ἡμῶν…ἡμᾶς	1	our … us	Les mots **notre** et **nous** sont inclusifs. Ils font référence à Pierre et aux croyants à qui il écrit. Votre langue peut vous demander de marquer ces formes. (Voir : [[rc://fr/ta/man/translate/figs-exclusive]])

1PE	1	3	ib1x	figs-possession	τοῦ Κυρίου ἡμῶν	1		Pierre utilise la forme possessive pour décrire Jésus comme le **Seigneur** qui règne sur ceux qui croient en lui. Si cela n'est pas clair dans votre langue, vous pourriez exprimer le sens de manière explicite. Traduction alternative : " de la personne qui est seigneur sur nous ", ou " de la personne qui règne sur nous ", (Voir : [[rc://fr/ta/man/translate/figs-possession]]).

1PE	1	3	mdvi	figs-abstractnouns	κατὰ τὸ πολὺ αὐτοῦ ἔλεος	1		Si votre langue n'utilise pas de nom abstrait pour l'idée de **merci**, vous pouvez exprimer la même idée d'une autre manière. Traduction alternative : "selon son grand caractère miséricordieux" (Voir : [[rc://fr/ta/man/translate/figs-abstractnouns]])

1PE	1	3	c92y	figs-metaphor	ἀναγεννήσας ἡμᾶς	1	he has given us new birth	L'expression **né de nouveau** est une métaphore qui fait référence à la renaissance spirituelle. Comme il s'agit d'une métaphore importante dans la Bible, vous devez la conserver dans votre traduction et inclure une explication si nécessaire. Traduction alternative : "nous a fait renaître spirituellement" (Voir : [[rc://fr/ta/man/translate/figs-metaphor]])

1PE	1	3	cbxb	figs-infostructure	ἀναγεννήσας ἡμᾶς εἰς ἐλπίδα ζῶσαν, δι’ ἀναστάσεως Ἰησοῦ Χριστοῦ ἐκ νεκρῶν	1		La clause **en une espérance vivante** est parallèle à "en un héritage impérissable, indéfectible et inaltérable" dans le verset suivant. Si cela était plus naturel dans votre langue, vous pourriez changer l'ordre des phrases dans ce verset afin de montrer cette structure parallèle. Traduction alternative : "qui nous a fait naître de nouveau, par la résurrection de Jésus-Christ, des morts à une espérance vivante" (Voir : [[rc://fr/ta/man/translate/figs-infostructure]])

1PE	1	3	qe1c	grammar-connect-logic-goal	εἰς ἐλπίδα ζῶσαν	1		Ici, **en** introduit une clause de but. Pierre énonce le but dans lequel Dieu fait naître les croyants de nouveau. Utilisez un moyen naturel dans votre langue pour introduire une clause de but. Traduction alternative : "dans le but de nous donner une espérance vivante" (Voir : [[rc://fr/ta/man/translate/grammar-connect-logic-goal]])

1PE	1	3	kngt	figs-metaphor	εἰς ἐλπίδα ζῶσαν	1		Pierre utilise **vivre** au sens figuré pour décrire **l'espoir** qui est certain et ne conduira pas à la déception. Si cela risque de troubler vos lecteurs, vous pourriez exprimer le sens de façon claire. Traduction alternative : " en une espérance qui ne vous décevra pas " (Voir : [[rc://fr/ta/man/translate/figs-metaphor]]).

1PE	1	3	lh0r	figs-abstractnouns	δι’ ἀναστάσεως Ἰησοῦ Χριστοῦ ἐκ νεκρῶν	1		Si votre langue n'utilise pas de nom abstrait pour l'idée de **résurrection**, vous pouvez exprimer la même idée d'une autre manière. Traduction alternative : "par Jésus-Christ ressuscité d'entre les morts" (Voir : [[rc://fr/ta/man/translate/figs-abstractnouns]])

1PE	1	4	v9jq	grammar-connect-logic-goal	εἰς κληρονομίαν ἄφθαρτον, καὶ ἀμίαντον, καὶ ἀμάραντον	1		Ici, **en** introduit une clause de but. Pierre énonce un deuxième objectif pour lequel Dieu fait naître les croyants de nouveau. Cette clause précise ce qu'est "l'espérance vivante" du verset précédent. Utilisez un moyen naturel dans votre langue pour introduire une clause de but. Traduction alternative : "dans le but de nous donner un héritage impérissable, indéfectible et inaltérable" (Voir : [[rc://fr/ta/man/translate/grammar-connect-logic-goal]])

1PE	1	4	b2zy	figs-abstractnouns	εἰς κληρονομίαν ἄφθαρτον, καὶ ἀμίαντον, καὶ ἀμάραντον	1	for an imperishable and undefiled and unfading inheritance	Si votre langue n'utilise pas de nom abstrait pour exprimer l'idée derrière le mot **héritage**, vous pouvez exprimer la même idée avec un verbe. Traduction alternative : "dans ce que nous hériterons d'impérissable, d'indéfectible et d'inaltérable" (Voir : [[rc://fr/ta/man/translate/figs-abstractnouns]]).

1PE	1	4	cy1g	figs-metaphor	κληρονομίαν ἄφθαρτον, καὶ ἀμίαντον, καὶ ἀμάραντον	1	an … inheritance	Pierre utilise **héritage** au sens figuré pour faire référence à ce que nous recevrons au ciel. Cela pourrait faire référence à : (1) La promesse de Dieu que nous vivrons pour toujours avec lui. Traduction alternative : "une promesse sûre et indéfectible que nous vivrons pour toujours avec Dieu" (2) les bénédictions futures dans le ciel après cette vie. Autre traduction : "des bénédictions impérissables, indéfectibles et inaltérables" (Voir : [[rc://fr/ta/man/translate/figs-metaphor]])

1PE	1	4	z6w4	figs-activepassive	τετηρημένην ἐν οὐρανοῖς εἰς ὑμᾶς	1	reserved in heaven for you	Si votre langue n'utilise pas la forme passive de cette manière, vous pouvez l'énoncer à la forme active ou d'une autre manière qui soit naturelle dans votre langue. Traduction alternative : "que Dieu a gardé dans le ciel pour vous" (Voir : [[rc://fr/ta/man/translate/figs-activepassive]])

1PE	1	5	r4es	figs-activepassive	τοὺς ἐν δυνάμει Θεοῦ φρουρουμένους	1	who are protected by the power of God	Si votre langue n'utilise pas la forme passive de cette manière, vous pouvez l'énoncer à la forme active ou d'une autre manière qui soit naturelle dans votre langue. Traduction alternative : "ceux que Dieu protège par sa puissance" (Voir : [[rc://fr/ta/man/translate/figs-activepassive]])

1PE	1	5	a4ab	figs-abstractnouns	διὰ πίστεως	1	through faith	Si votre langue n'utilise pas de nom abstrait pour l'idée de **foi**, vous pouvez exprimer la même idée d'une autre manière. Traduction alternative : "en croyant en Jésus" (Voir : [[rc://fr/ta/man/translate/figs-abstractnouns]])

1PE	1	5	ymh2	grammar-connect-logic-goal	εἰς σωτηρίαν	1		Ici, **pour** introduit une clause de but. Pierre énonce un objectif pour lequel Dieu protège les croyants. Utilisez un moyen naturel dans votre langue pour introduire une clause de but. Traduction alternative : "dans le but de nous donner le salut" (Voir : [[rc://fr/ta/man/translate/grammar-connect-logic-goal]])

1PE	1	5	gj5s	figs-abstractnouns	εἰς σωτηρίαν ἑτοίμην ἀποκαλυφθῆναι	1		Si votre langue n'utilise pas de nom abstrait pour l'idée de **salut**, vous pouvez exprimer la même idée d'une autre manière. Traduction alternative : "pour le temps où Dieu vous sauvera, qui est prêt à être révélé" (Voir : [[rc://fr/ta/man/translate/figs-abstractnouns]])

1PE	1	5	g4rb	figs-activepassive	ἑτοίμην ἀποκαλυφθῆναι	1	that is ready to be revealed	Si votre langue n'utilise pas la forme passive de cette manière, vous pouvez l'énoncer à la forme active ou d'une autre manière qui soit naturelle dans votre langue. Traduction alternative : "que Dieu est prêt à révéler" (Voir : [[rc://fr/ta/man/translate/figs-activepassive]])

1PE	1	5	xsp2	figs-explicit	ἐν καιρῷ ἐσχάτῳ	1		Ici, **la dernière fois** fait référence au "jour du Seigneur", qui est le moment où Jésus revient dans le monde pour juger tout le monde et justifier ceux qui croient en lui. (Voir : [[rc://fr/tw/dict/bible/kt/dayofthelord]]) Si cela peut être utile à vos lecteurs, vous pourriez l'exprimer explicitement. Traduction alternative : "au dernier temps, quand Jésus reviendra et jugera tout le monde" (Voir : [[rc://fr/ta/man/translate/figs-explicit]])

1PE	1	6	p1ta	writing-pronouns	ἐν ᾧ	1		Ici, **ce** pourrait faire référence à : (1) le "dernier temps" dont il est question à la fin du verset précédent. Traduction alternative : "(2) tout ce qui est décrit dans [les versets 3-5](../01/03.md). Autre traduction : "Dans tout ce que j'ai dit" (voir : [[rc://fr/ta/man/translate/writing-pronouns]]).

1PE	1	6	hy8d	grammar-connect-logic-result	ἐν ᾧ ἀγαλλιᾶσθε	1	In this you greatly rejoice	**En**, vous introduisez ici la raison pour laquelle les lecteurs de Pierre se réjouissent. Si vos lecteurs comprenaient mal cette raison, vous pourriez exprimer le sens de manière explicite. Traduction alternative : "A cause de cela, vous vous réjouissez beaucoup" ou "A cause de cela, vous vous réjouissez beaucoup" (voir : [[rc://fr/ta/man/translate/grammar-connect-logic-result]]).

1PE	1	6	dtvb	grammar-connect-condition-fact	ἄρτι, εἰ δέον λυπηθέντες	1		Pierre parle comme s'il s'agissait d'une possibilité hypothétique, mais il veut dire que c'est réellement vrai. Si votre langue ne pose pas comme condition qu'une chose soit certaine ou vraie, et si vos lecteurs risquent de mal comprendre et de penser que ce que Pierre dit n'est pas certain, vous pouvez alors traduire ses paroles comme une déclaration affirmative. Traduction alternative : "si maintenant il est nécessaire, et il l'est, d'avoir été affligé" (Voir : [[rc://fr/ta/man/translate/grammar-connect-condition-fact]])

1PE	1	6	a2bq	figs-activepassive	ὀλίγον ἄρτι, εἰ δέον λυπηθέντες ἐν ποικίλοις πειρασμοῖς	1		Si votre langue n'utilise pas la forme passive de cette manière, vous pouvez l'énoncer à la forme active ou d'une autre manière qui soit naturelle dans votre langue. Traduction alternative : "si maintenant il est nécessaire que diverses épreuves vous affligent un peu" (Voir : [[rc://fr/ta/man/translate/figs-activepassive]])

1PE	1	7	vvp1	figs-metaphor	τὸ δοκίμιον ὑμῶν τῆς πίστεως…διὰ πυρὸς δὲ δοκιμαζομένου	1	so that the proof of your faith	Ici, Pierre parle de **la foi** au sens figuré, comme s'il s'agissait d'or que l'on raffine en le faisant passer par **le feu**>. Il utilise également **le feu** au sens figuré pour faire référence aux épreuves qui mettent à l'épreuve la confiance des croyants en Christ. Si cela risque de troubler vos lecteurs, vous pouvez exprimer le sens de manière simple ou utiliser une simile. Traduction alternative : "L'authenticité de votre foi ... mais elle est mise à l'épreuve par des épreuves comme le feu met l'or à l'épreuve" (Voir : [[rc://fr/ta/man/translate/figs-metaphor]])

1PE	1	7	ct3n	figs-abstractnouns	τὸ δοκίμιον ὑμῶν τῆς πίστεως	1	the proof of your faith	Si votre langue n'utilise pas de noms abstraits pour les idées de **authenticité** et **foi**, vous pourriez exprimer les mêmes idées d'une autre manière. Traduction alternative : "le fait de croire sincèrement" (Voir : [[rc://fr/ta/man/translate/figs-abstractnouns]])

1PE	1	7	g1oe	figs-infostructure	ἵνα τὸ δοκίμιον ὑμῶν τῆς πίστεως πολυτιμότερον χρυσίου τοῦ ἀπολλυμένου, διὰ πυρὸς δὲ δοκιμαζομένου, εὑρεθῇ εἰς ἔπαινον, καὶ δόξαν, καὶ τιμὴν, ἐν ἀποκαλύψει Ἰησοῦ Χριστοῦ	1		Si cela est plus naturel dans votre langue, vous pouvez changer l'ordre de ces phrases. Traduction alternative : "afin que l'authenticité de votre foi soit reconnue pour aboutir à la louange, à la gloire et à l'honneur lors de la révélation de Jésus-Christ ; car la foi est plus précieuse que l'or périssable, mais elle est éprouvée par le feu" (Voir : [[rc://fr/ta/man/translate/figs-infostructure]])

1PE	1	7	u63m	figs-explicit	ὑμῶν τῆς πίστεως πολυτιμότερον χρυσίου τοῦ ἀπολλυμένου, διὰ πυρὸς δὲ δοκιμαζομένου	1	of your faith, which is more precious than gold that perishes. But, being tested by fire	Dans cette clause, Pierre veut dire que **la foi** est plus précieuse que **l'or** car la foi dure éternellement, mais pas l'or, même s'il est raffiné par quelqu'un qui le fait passer par **le feu**. Si cela peut être utile à vos lecteurs, vous pourriez l'indiquer explicitement. Il peut être utile d'en faire une phrase distincte. Traduction alternative : " de votre foi, qui est plus précieuse que l'or, car même l'or éprouvé par le feu peut périr, mais votre foi ne périra pas " (Voir : [[rc://fr/ta/man/translate/figs-explicit]]).

1PE	1	7	a6q4	figs-activepassive	εὑρεθῇ εἰς ἔπαινον, καὶ δόξαν, καὶ τιμὴν	1	it might be found to result in praise, and glory, and honor	Si votre langue n'utilise pas la forme passive de cette manière, vous pouvez l'énoncer à la forme active ou d'une autre manière qui soit naturelle dans votre langue. Traduction alternative : "il pourrait en résulter louange, gloire et honneur" (Voir : [[rc://fr/ta/man/translate/figs-activepassive]])

1PE	1	7	lewt	figs-explicit	ἐν ἀποκαλύψει Ἰησοῦ Χριστοῦ	1		Pierre suppose que ses lecteurs sauront qu'il fait référence à la future **révélation de Jésus-Christ**, lorsque Jésus reviendra sur terre. Si cela peut être utile à vos lecteurs, vous pourriez l'indiquer explicitement. Traduction alternative : "lors de la révélation future de Jésus-Christ" ou "lorsque Jésus-Christ se révélera à nouveau dans le futur" (Voir : [[rc://fr/ta/man/translate/figs-explicit]]).

