Book	Chapter	Verse	ID	SupportReference	OrigQuote	Occurrence	GLQuote	OccurrenceNote

1CO	1	1	qvn5	figs-possession	διὰ θελήματος Θεοῦ	1		Paul utilise ici la forme possessive pour décrire **la volonté** que **Dieu** a. Si vos lecteurs comprendraient mal que cette phrase se réfère à ce que Dieu veut, vous pourriez exprimer cette idée avec une phrase verbale. Autre traduction : "parce que Dieu l'a voulu" (Voir : [[rc://en/ta/man/translate/figs-possession]])

1CO	1	1	xfbo	figs-explicit	καὶ Σωσθένης	1		Cette phrase signifie que Sosthène est avec Paul, et que Paul écrit la lettre pour eux deux. Elle ne signifie pas que Sosthène est le scribe qui a écrit la lettre. Cela ne signifie pas non plus que Sosthène a dicté la lettre à Paul, puisque Paul utilise davantage la première personne du singulier que la première personne du pluriel dans la lettre. S'il existe un moyen dans votre langue d'indiquer que Paul écrit au nom de Sosthène, vous pouvez l'utiliser ici. Traduction alternative : "et j'écris au nom de Sosthène" (Voir : [[rc://en/ta/man/translate/figs-explicit]])

1CO	1	1	n9zv	translate-names	Σωσθένης	1		**Sosthène** est le nom d'un homme. (Voir : [[rc://en/ta/man/translate/translate-names]])

1CO	1	2	r9kg	figs-123person	τῇ ἐκκλησίᾳ τοῦ Θεοῦ…τῇ οὔσῃ ἐν Κορίνθῳ	1	to the church of God at Corinth	Dans cette culture, après avoir donné leur propre nom, les épistoliers nommaient ceux à qui ils envoyaient la lettre, en se référant à eux à la troisième personne. Si cela prête à confusion dans votre langue, vous pouvez utiliser la deuxième personne ici. Ou si votre langue a une façon particulière de présenter le destinataire d'une lettre, et si cela peut être utile à vos lecteurs, vous pouvez l'utiliser ici. Traduction alternative : "Cette lettre est pour vous qui êtes membres de l'église de Dieu à Corinthe" (Voir : [[rc://en/ta/man/translate/figs-123person]])

1CO	1	2	e75p	figs-activepassive	ἡγιασμένοις ἐν Χριστῷ Ἰησοῦ…κλητοῖς ἁγίοις	1	those who have been sanctified in Christ Jesus	Si votre langue n'utilise pas la forme passive de cette manière, vous pourriez exprimer l'idée à la forme active ou d'une autre manière qui est naturelle dans votre langue. Paul utilise la forme passive ici pour se concentrer sur ceux qui sont **sanctifiés** et **appelés** plutôt que de se concentrer sur la personne qui fait la "sanctification" et "l'appel". Si vous devez préciser qui fait les actions, Paul implique que "Dieu" les fait. Traduction alternative : "ceux que Dieu a sanctifiés dans le Christ Jésus, et que Dieu a appelés à être des saints" (voir : [[rc://en/ta/man/translate/figs-activepassive]]).

1CO	1	2	lp42	figs-metaphor	ἐν Χριστῷ Ἰησοῦ	1		Paul utilise la métaphore spatiale **en Christ** pour décrire l'union des croyants avec le Christ. Dans ce cas, être **en Christ**, ou uni à Christ, pourrait expliquer : (1) le moyen par lequel Dieu a sanctifié les Corinthiens. Traduction alternative : "par le moyen de votre union avec le Christ Jésus" (2) la raison pour laquelle Dieu a sanctifié les Corinthiens. Autre traduction : "à cause de votre union avec le Christ Jésus" (Voir : [[rc://en/ta/man/translate/figs-metaphor]])

1CO	1	2	nz5s	figs-hyperbole	ἐν παντὶ τόπῳ	1		Ici, Paul décrit tous les croyants comme s'ils étaient **en tout lieu**>. Il parle ainsi pour souligner que les croyants peuvent être trouvés dans de nombreux pays, villes et villages. Si vos lecteurs comprendraient mal **en tout lieu**, vous pourriez indiquer que les croyants se trouvent dans de nombreux endroits du monde. Traduction alternative : "dans de nombreux endroits" (Voir : [[rc://en/ta/man/translate/figs-hyperbole]])

1CO	1	2	l21m	figs-idiom	ἐπικαλουμένοις τὸ ὄνομα τοῦ Κυρίου ἡμῶν	1	those who call on the name of our Lord Jesus Christ	Ici, invoquer **le nom de** quelqu'un est une expression idiomatique qui fait référence au fait de vénérer et de prier cette personne. Si vos lecteurs comprennent mal cette expression, vous pouvez utiliser une idiome comparable ou exprimer l'idée de manière non figurative. Traduction alternative : "qui prient et vénèrent notre Seigneur" (Voir : [[rc://en/ta/man/translate/figs-idiom]])

1CO	1	2	l9rq	figs-ellipsis	αὐτῶν καὶ ἡμῶν	1	their Lord and ours	Dans la phrase **les leurs et les nôtres**, Paul a laissé de côté des mots qui peuvent être nécessaires dans certaines langues pour que la pensée soit complète. Si vous ne pouvez pas omettre ces mots dans votre langue, vous pouvez fournir des mots tels que "qui est" et "Seigneur" pour que la pensée soit complète. Traduction alternative : "qui est le Seigneur sur eux et sur nous" (Voir : [[rc://en/ta/man/translate/figs-ellipsis]])

1CO	1	3	gc2c	translate-blessing	χάρις ὑμῖν καὶ εἰρήνη ἀπὸ Θεοῦ Πατρὸς ἡμῶν καὶ Κυρίου Ἰησοῦ Χριστοῦ	1	General Information:	Après avoir énoncé son nom et celui de la personne à qui il écrit, Paul ajoute une bénédiction pour les Corinthiens. Utilisez une forme que les gens reconnaîtraient comme une bénédiction dans votre langue. Autre traduction : "Puissiez-vous éprouver en vous la bonté et la paix de Dieu notre Père et du Seigneur Jésus le Messie" ou "Je prie pour que la grâce et la paix de Dieu notre Père et du Seigneur Jésus le Messie soient toujours avec vous" (Voir : [[rc://en/ta/man/translate/translate-blessing]])

1CO	1	4	zd7l	figs-hyperbole	πάντοτε	1		Ici, **toujours** est une exagération que les Corinthiens auraient comprise pour souligner la fréquence à laquelle Paul prie pour les Corinthiens. Si vos lecteurs comprendraient mal **toujours**, vous pourriez utiliser un mot qui indique la fréquence. Autre traduction possible : "constamment" ou "fréquemment" (Voir : [[rc://en/ta/man/translate/figs-hyperbole]])

1CO	1	4	qoag	figs-distinguish	τῷ Θεῷ μου	1		Lorsque Paul parle de **mon Dieu**, il ne veut pas dire qu'il s'agit d'un **Dieu** différent de celui auquel croient les Corinthiens. Au contraire, il veut simplement affirmer que ce **Dieu** est son Dieu. Si **mon Dieu** dans votre traduction donne l'impression de faire une distinction entre le Dieu de Paul et le Dieu des Corinthiens, vous pourriez utiliser un pronom pluriel. Traduction alternative : "à notre Dieu" (Voir : [[rc://en/ta/man/translate/figs-distinguish]])

1CO	1	4	t16d	figs-activepassive	τῇ δοθείσῃ	1	because of the grace of God that was given to you in Christ Jesus	Si votre langue n'utilise pas la forme passive de cette manière, vous pourriez exprimer l'idée à la forme active ou d'une autre manière qui est naturelle dans votre langue. Paul utilise la forme passive ici pour se concentrer sur la **grâce** qui a été **donnée** plutôt que sur la personne qui fait le "don". Si vous devez préciser qui fait l'action, Paul implique que "Dieu" la fait. Traduction alternative : "qu'il a donné" (Voir : [[rc://en/ta/man/translate/figs-activepassive]])

1CO	1	4	jjtn	figs-metaphor	ἐν Χριστῷ Ἰησοῦ	1		Paul utilise la métaphore spatiale **en Christ** pour décrire l'union des croyants avec le Christ. Dans ce cas, être **en Christ**, ou uni à Christ, pourrait expliquer : (1) le moyen par lequel Dieu a donné la grâce aux Corinthiens. Traduction alternative : "par le moyen de votre union avec le Christ Jésus" (2) la raison pour laquelle Dieu a donné la grâce aux Corinthiens. Autre traduction : "à cause de votre union avec le Christ Jésus" (Voir : [[rc://en/ta/man/translate/figs-metaphor]])

1CO	1	5	nl9z	grammar-connect-words-phrases	ὅτι	1		Ici, **Pour** introduit une explication de "la grâce de Dieu qui a été donnée" dans [1:4](../01/04.md). Utilisez un mot ou une expression qui introduit une explication ou une élaboration supplémentaire dans votre langue. Traduction alternative : "C'est-à-dire," (Voir : [[rc://en/ta/man/translate/grammar-connect-words-phrases]])

1CO	1	5	qsc9		παντὶ	1		Traduction alternative : "de toutes les façons"

1CO	1	5	js7f	figs-metaphor	ἐπλουτίσθητε	1	you have been made rich in him	Ici, Paul parle comme si les Corinthiens avaient reçu beaucoup d'argent **en lui**. Avec ce langage d'être **riche**, Paul signifie que les Corinthiens ont reçu plus que ce dont ils ont besoin, et [1:7](../01/07.md) montre que ce qu'ils ont reçu sont des bénédictions et des dons spirituels. Si vos lecteurs comprennent mal le fait d'être **rendu riche**, vous pourriez : (1) exprimer cette idée avec une phrase qui fait référence à tout ce que Dieu leur a donné. Traduction alternative : "vous avez reçu de nombreux dons" (2) préciser que Paul parle de richesses spirituelles. Autre traduction : "vous avez été rendus spirituellement riches" (Voir : [[rc://en/ta/man/translate/figs-metaphor]])

