Book	Chapter	Verse	ID	SupportReference	OrigQuote	Occurrence	GLQuote	OccurrenceNote

1TI	1	1	sw77	figs-metonymy	Κυρίου Ἰησοῦ Χριστοῦ τῆς ἐλπίδος ἡμῶν	1	the Lord Jesus Christ our hope	Ici, **notre espérance** désigne au sens figuré la personne en qui nous avons de l'espoir. Traductions alternatives : " Christ Jésus, celui en qui nous avons confiance " ou " Christ Jésus, en qui nous avons confiance " (Voir : [[rc://en/ta/man/translate/figs-metonymy]]).

1TI	1	2	pyi6	figs-metaphor	γνησίῳ τέκνῳ	1	a true son	Paul parle de sa relation étroite avec Timothée comme s'ils étaient père et **fils**. Cela montre l'amour sincère de Paul et son approbation de Timothée. Il est également probable que Paul ait personnellement conduit Timothée à la confiance en Christ. Ce serait une autre raison pour laquelle Paul le considérait comme son propre enfant, puisque Timothée est entré dans sa nouvelle vie de disciple de Jésus grâce à Paul. Traduction alternative : "qui est vraiment comme un fils pour moi" (Voir : [[rc://en/ta/man/translate/figs-metaphor]])

1TI	1	2	rd5v		χάρις, ἔλεος, εἰρήνη	1	Grace, mercy, peace	Dans cette culture, les auteurs de lettres adressent des vœux au destinataire avant de présenter l'objet principal de la lettre. Traduction alternative : "J'espère que vous faites l'expérience de la bonté, de la miséricorde et de la paix de Dieu".

1TI	1	2	p4lz	guidelines-sonofgodprinciples	Θεοῦ Πατρὸς	1	God the Father	Ici, **Père** est un titre important pour Dieu. Traduction alternative : "Dieu, qui est notre Père" (Voir : [[rc://en/ta/man/translate/guidelines-sonofgodprinciples]])

1TI	1	2	zx37		Χριστοῦ Ἰησοῦ τοῦ Κυρίου ἡμῶν	1	Christ Jesus our Lord	Traduction alternative : "Christ Jésus, qui est notre Seigneur"

1TI	1	3	k4tm		καθὼς παρεκάλεσά σε	1	As I urged you	Traduction alternative : "comme je vous l'ai dit"

1TI	1	3	k35a	figs-yousingular	σε	1	you	Dans cette lettre, à une exception près, les mots **vous**, **votre**, et **vous-même** se réfèrent à Timothée et sont donc au singulier. Une note traitera de cette exception dans [6:21](../06/21.md). (Voir : [[rc://en/ta/man/translate/figs-yousingular]])

1TI	1	3	amp4		προσμεῖναι ἐν Ἐφέσῳ	1	remain in Ephesus	Traduction alternative : "attends-moi là-bas dans la ville d'Ephèse".

1TI	1	3	t112	translate-names	Ἐφέσῳ	1	Ephesus	**Ephesus** est le nom d'une ville. (Voir : [[rc://en/ta/man/translate/translate-names]])

1TI	1	3	t113		τισὶν	1	certain ones	Traduction alternative : "certaines personnes"

1TI	1	3	v4g2	figs-explicit	ἑτεροδιδασκαλεῖν	1	teach differently	L'implication est que ces personnes n'enseignaient pas d'une manière différente, mais enseignaient des choses différentes de ce que Paul et Timothy enseignaient. Si cela pouvait être utile à vos lecteurs, vous pourriez le dire explicitement. Traduction alternative : "une doctrine différente de celle que nous enseignons" (Voir : [[rc://en/ta/man/translate/figs-explicit]])

1TI	1	4	pw2h		μύθοις	1	fables	Ces **> mythes <** étaient des histoires fantaisistes d'une certaine sorte, peut-être sur les exploits supposés de divers êtres spirituels. Mais comme nous ne savons plus exactement de quoi parlaient ces histoires, il serait probablement préférable d'utiliser un terme général pour les désigner. Traduction alternative : "histoires inventées"

1TI	1	4	qpv9	figs-hyperbole	γενεαλογίαις ἀπεράντοις	1	endless genealogies	Paul utilise le terme **sans fin** comme une exagération pour souligner qu'ils sont très longs. Traduction alternative : " des listes de noms qui semblent ne jamais devoir se terminer " (voir : [[rc://en/ta/man/translate/figs-hyperbole]]).

1TI	1	4	ft33		γενεαλογίαις	1	genealogies	Habituellement, le terme **> généalogies <** fait référence à un registre des ancêtres d'une personne. Cependant, dans ce cas, il pourrait également désigner un registre des ancêtres supposés des êtres spirituels. Traduction alternative : "listes de noms"

1TI	1	4	qb9l		αἵτινες ἐκζητήσεις παρέχουσι	1	which promote arguments	Les gens débattaient de ces histoires et de ces listes de noms, mais personne ne pouvait savoir avec certitude si elles étaient vraies. Traduction alternative : "ceux-ci font que les gens sont en désaccord avec colère"

1TI	1	4	eu9f	figs-abstractnouns	οἰκονομίαν Θεοῦ	1	the stewardship of God	Si vos lecteurs comprenaient mal cette phrase, vous pourriez exprimer l'idée derrière le nom abstrait **intendance** avec un nom concret tel que "plan" ou "travail". Traductions alternatives : "nous aider à comprendre le plan de Dieu pour nous sauver" ou "nous aider à accomplir l'œuvre de Dieu" (Voir : [[rc://en/ta/man/translate/figs-abstractnouns]]).

1TI	1	4	p2sr	figs-abstractnouns	τὴν ἐν πίστει	1	which is by faith	Si vos lecteurs comprenaient mal le mot **foi**, vous pourriez exprimer l'idée qui se cache derrière le nom abstrait **foi** avec un verbe tel que "faire confiance" ou "croire". Traductions alternatives : "que nous apprenons en croyant en Dieu" ou "que nous faisons en faisant confiance à Dieu" (Voir : [[rc://en/ta/man/translate/figs-abstractnouns]]).

1TI	1	5	myi5		δὲ	1	Now	Paul utilise ici le mot **> Maintenant <** pour introduire des informations de fond qui aideront Timothée à comprendre le but de ce qu'il lui commande. Vous pouvez le traduire par un mot ou une expression dans votre langue qui introduit des informations de fond.

1TI	1	5	iwnk	grammar-connect-logic-goal	τὸ δὲ τέλος τῆς παραγγελίας ἐστὶν	1	Now the goal of this command is	Ici, Paul exprime à Timothée le **but** ou le résultat qu'il souhaite obtenir des commandements que Paul lui a donnés. Traduction alternative : " Je commande ces choses afin d'obtenir ce résultat " (Voir : [[rc://en/ta/man/translate/grammar-connect-logic-goal]]).

1TI	1	5	l7un		τῆς παραγγελίας	1	command	Ici, **> ce commandement <** fait référence aux instructions que Paul a données à Timothée dans [1:3](../01/03.md) et [1:4](../01/04.md).

1TI	1	5	i9rs	figs-explicit	ἐστὶν ἀγάπη	1	is love	Que le peuple de Dieu fasse preuve **d'amour** est le but du commandement. S'il est nécessaire d'inclure l'objet de " l'amour ", on peut préciser " les uns les autres " ou " les autres ". Cela peut aussi inclure l'amour pour Dieu. Traduction alternative : " c'est que le peuple de Dieu aime les autres " (voir : [[rc://en/ta/man/translate/figs-explicit]]).

1TI	1	5	t123	figs-metaphor	ἐκ καθαρᾶς καρδίας	1	from a pure heart	Ici, le **cœur** représente figurativement les pensées et les inclinations d'une personne. Traduction alternative : "d'un désir pour seulement ce qui est bon" (Voir : [[rc://en/ta/man/translate/figs-metaphor]])

1TI	1	5	mbe6	figs-metonymy	ἐκ καθαρᾶς καρδίας	1	from a pure heart	Ici, **pur** indique au sens figuré que la personne ne veut que de bonnes choses et n'a pas de motivations mixtes comprenant aussi quelques mauvaises. Traduction alternative : " à partir d'un désir pour seulement ce qui est bon " (Voir : [[rc://en/ta/man/translate/figs-metonymy]]).

1TI	1	5	ar8t		συνειδήσεως ἀγαθῆς	1	a good conscience	Votre traduction devrait indiquer clairement que l'amour est le but unique du commandement et qu'il est suivi de trois choses qui mènent à cet amour. C'est la deuxième chose, après "un cœur pur". Traduction alternative : "et d'une conscience qui conduit une personne à choisir le bien plutôt que le mal".

1TI	1	5	m53g		πίστεως ἀνυποκρίτου	1	a sincere faith	Paul présente **> une foi sincère <** comme la troisième chose qui conduit à l'amour, qui est le seul but du commandement. Ce n'est pas un troisième objectif du commandement. Traductions alternatives : "et d'une foi authentique" ou "et d'une foi sans hypocrisie".

1TI	1	5	zziu	figs-abstractnouns	πίστεως ἀνυποκρίτου	1	a sincere faith	Si vos lecteurs comprenaient mal la phrase **une foi sincère**, vous pourriez exprimer l'idée derrière le nom abstrait **foi** avec un verbe tel que "faire confiance" ou "croire". Ici, **la foi** pourrait se référer à : (1) la confiance en Dieu. (2) la croyance en un enseignement vrai sur Dieu. Traductions alternatives : " avoir fermement confiance en Dieu " ou " croire sincèrement au vrai message sur Dieu " (Voir : [[rc://en/ta/man/translate/figs-abstractnouns]]).

1TI	1	6	j4z3	figs-metaphor	τινες ἀστοχήσαντες	1	some, having missed the mark	Paul parle au sens figuré de la foi en Christ comme s'il s'agissait d'une cible que les gens devraient viser. Paul veut dire que certaines personnes ne remplissent pas le but de leur foi, qui est d'aimer, comme il vient de l'expliquer. Traduction alternative : "certaines personnes, qui ne remplissent pas le but de la foi en Jésus" (Voir : [[rc://en/ta/man/translate/figs-metaphor]])

1TI	1	6	se38	figs-metaphor	ἐξετράπησαν εἰς	1	have turned away to	Ici, **s'est détourné** signifie au sens figuré que ces personnes ont cessé de faire ce que Dieu a ordonné. Traduction alternative : " ne font plus ce que Dieu commande. Au lieu de cela, ils s'engagent simplement dans " (Voir : [[rc://en/ta/man/translate/figs-metaphor]])

1TI	1	7	v28u	figs-explicit	νομοδιδάσκαλοι	1	teachers of the law	Ici, **loi** fait spécifiquement référence à la loi de Moïse. Si cela pouvait être utile à vos lecteurs, vous pourriez l'indiquer explicitement, comme dans l'UST. (Voir : [[rc://en/ta/man/translate/figs-explicit]])

1TI	1	7	kz8x	grammar-connect-logic-contrast	μὴ νοοῦντες	1	not understanding	Si le contraste n'est pas clair dans votre langue entre ce que ces personnes veulent être (enseignants de la loi) et leur capacité à le faire, vous pouvez marquer le contraste. Traductions alternatives : "mais ne comprenant pas" ou "et pourtant ils ne comprennent pas" (Voir : [[rc://en/ta/man/translate/grammar-connect-logic-contrast]])

1TI	1	7	t131	figs-doublenegatives	μὴ…μήτε…μήτε	1	not … either … or	Paul utilise une triple négation en grec pour mettre l'accent ici, "pas ... ni ... ni". Aucune de ces négations ne s'annule pour créer un sens positif. Au contraire, le sens négatif est conservé tout au long du texte. Si votre langue utilise des doubles négations pour l'accentuation qui ne s'annulent pas, il serait approprié d'utiliser cette construction ici. (Voir : [[rc://en/ta/man/translate/figs-doublenegatives]])

1TI	1	7	t132	figs-parallelism	ἃ λέγουσιν, μήτε περὶ τίνων διαβεβαιοῦνται	1	what they are saying or about which they make confident affirmations	Ces deux expressions signifient des choses similaires. Paul utilise la répétition pour mettre l'accent. Vous n'avez pas besoin de mettre les deux phrases dans votre traduction si cela peut prêter à confusion pour vos lecteurs. Traduction alternative : "les choses qu'ils disent avec tant d'assurance sont vraies" (Voir : [[rc://en/ta/man/translate/figs-parallelism]])

1TI	1	8	d6dz		οἴδαμεν δὲ ὅτι καλὸς ὁ νόμος	1	we know that the law is good	Traductions alternatives : "nous comprenons que la loi est utile" ou "nous comprenons que la loi est bénéfique".

1TI	1	8	t134	figs-exclusive	οἴδαμεν	1	we know	Dans cette lettre, Paul utilise les mots **nous**, **nous,** et **notre** pour désigner soit Timothée et lui-même, soit l'ensemble des croyants, ce qui les inclurait également tous les deux. Donc, en général, ces mots incluent le destinataire. Une note discutera de la seule exception possible dans [4:10](../04/10.md). (Voir : [[rc://en/ta/man/translate/figs-exclusive]])

1TI	1	8	r86g		ἐάν τις αὐτῷ νομίμως χρῆται	1	if one uses it lawfully	Traductions alternatives : "si une personne l'utilise correctement" ou "si une personne l'utilise de la façon dont Dieu l'a voulu".

1TI	1	9	xs94		εἰδὼς τοῦτο	1	knowing this	Traduction alternative : "nous savons aussi ceci"

1TI	1	9	fq4i	figs-activepassive	δικαίῳ νόμος οὐ κεῖται	1	the law is not made for the righteous	Si vos lecteurs comprenaient mal cette phrase passive, vous pourriez l'exprimer avec une forme active, et vous pourriez indiquer qui a fait l'action. Traduction alternative : "Dieu n'a pas fait la loi pour les gens qui sont justes" (Voir : [[rc://en/ta/man/translate/figs-activepassive]])

1TI	1	9	dl5l	figs-nominaladj	δικαίῳ	1	the righteous	Paul utilise l'adjectif **vertueux** comme un nom, pour faire référence à une classe de personnes qu'il décrit. Si vos lecteurs comprenaient mal ce terme, vous pourriez le traduire par un syntagme nominal. Traduction alternative : "pour les gens qui sont justes" (Voir : [[rc://en/ta/man/translate/figs-nominaladj]])

1TI	1	9	t139	figs-nominaladj	ἀνόμοις δὲ καὶ ἀνυποτάκτοις, ἀσεβέσι καὶ ἁμαρτωλοῖς, ἀνοσίοις καὶ βεβήλοις	1	the lawless and the rebellious, the ungodly and the sinful, the godless and the profane	Paul utilise également ces adjectifs comme des noms pour désigner les catégories de personnes qu'ils décrivent. Si vos lecteurs comprennent mal cette phrase, vous pouvez traduire chacun de ces adjectifs par un nom. Traduction alternative : " les gens qui enfreignent la loi, les gens qui défient l'autorité, les gens qui n'honorent pas Dieu, les gens qui commettent des péchés, les gens qui vivent comme si Dieu n'avait pas d'importance, les gens qui vivent comme si rien n'était sacré " (Voir : [[rc://en/ta/man/translate/figs-nominaladj]]).

1TI	1	9	t141		πατρολῴαις καὶ μητρολῴαις, ἀνδροφόνοις	1	father-killers and mother-killers, man-slayers	Dans cette liste, Paul utilise plusieurs mots composés pour exprimer son propos de manière concise et vivante. Dans chaque cas, le premier terme du composé, un nom, est l'objet du second terme du composé, un verbe. Trois de ces mots composés se trouvent dans ce verset, et deux autres dans le verset suivant. Si vos lecteurs risquent de mal comprendre ces termes, vous pouvez les traduire soit par des termes simples, soit par des phrases. Traductions alternatives : "patricides et matricides, meurtres" ou "personnes qui tuent d'autres personnes, même leurs propres pères et mères".

1TI	1	9	t142	figs-gendernotations	ἀνδροφόνοις	1	man-slayers	Paul utilise le terme **homme** ici dans un sens générique qui inclut les hommes et les femmes. Traduction alternative : "meurtriers" (Voir : [[rc://en/ta/man/translate/figs-gendernotations]])

1TI	1	10	y5dx	figs-nominaladj	πόρνοις	1	the immoral	Paul utilise l'adjectif **immoral** comme un nom pour désigner une catégorie de personnes qu'il décrit. Si vos lecteurs comprenaient mal ce terme, vous pourriez le traduire par une expression nominale. Traduction alternative : " les personnes qui ont des relations sexuelles en dehors du mariage " (voir : [[rc://en/ta/man/translate/figs-nominaladj]]).

1TI	1	10	v1gh	figs-idiom	ἀρσενοκοίταις	1	male-liers	Le terme **male-liers** est le quatrième mot composé de la liste. Au sens figuré, le terme "mentir" signifie avoir des relations sexuelles. Traduction alternative : " les hommes qui ont des relations sexuelles avec d'autres mâles " (Voir : [[rc://en/ta/man/translate/figs-idiom]]).

1TI	1	10	bzw4	figs-gendernotations	ἀνδραποδισταῖς	1	man-stealers	Le terme **voleurs d'hommes** est le cinquième et dernier mot composé de la liste. Paul utilise le terme **homme** ici dans un sens générique qui inclut les hommes et les femmes. Traduction alternative : " les personnes qui enlèvent d'autres personnes pour les vendre comme esclaves " (Voir : [[rc://en/ta/man/translate/figs-gendernotations]]).

1TI	1	10	gg42		καὶ εἴ τι ἕτερον τῇ ὑγιαινούσῃ διδασκαλίᾳ ἀντίκειται	1	and if anything else is contrary to healthy teaching	Ici, Paul laisse de côté certains des mots qui, dans de nombreuses langues, seraient nécessaires à une phrase pour être complète. Il veut dire que si quelque chose d'autre est contraire à un enseignement sain, alors la loi est faite pour les gens qui font cela aussi. Traduction alternative : "et pour les personnes qui font tout autre chose qui est contraire à un enseignement sain".

1TI	1	10	t147	figs-metonymy	τῇ ὑγιαινούσῃ διδασκαλίᾳ	1	healthy teaching	L'expression **enseignement sain** est une manière figurative de dire que l'enseignement est bon et fiable à tous égards et qu'il ne présente aucun défaut ou corruption. Une personne à l'esprit sain reconnaîtrait cet enseignement comme correct. Traduction alternative : "enseignement correct" (Voir : [[rc://en/ta/man/translate/figs-metonymy]])

1TI	1	11	mg4t		τὸ εὐαγγέλιον τῆς δόξης τοῦ μακαρίου Θεοῦ	1	to the gospel of glory of the blessed God	Cette phrase peut signifier deux choses. Traductions alternatives : "l'évangile de la gloire qui appartient au Dieu béni" ou "l'évangile glorieux du Dieu béni".

1TI	1	11	a58d	figs-activepassive	ὃ ἐπιστεύθην ἐγώ	1	with which I have been entrusted	Si vos lecteurs comprenaient mal ce qui avait été confié à Paul, vous pourriez l'exprimer avec une forme active, et vous pourriez préciser qui a fait l'action. Traduction alternative : "dont Dieu m'a rendu responsable" (Voir : [[rc://en/ta/man/translate/figs-activepassive]])

1TI	1	12	t150		χάριν ἔχω	1	I have gratitude to	Traduction alternative : "Je remercie"

1TI	1	12	uu6n		πιστόν με ἡγήσατο	1	he considered me trustworthy	Traduction alternative : "il croyait qu'il pouvait compter sur moi"

1TI	1	12	ff1n	figs-metaphor	θέμενος εἰς διακονίαν	1	placing me into service	Paul parle de la tâche de servir Dieu comme s'il s'agissait d'un lieu où l'on pourrait être placé. Traductions alternatives : "il m'a désigné pour le servir" ou "il m'a désigné comme son serviteur" (Voir : [[rc://en/ta/man/translate/figs-metaphor]])

1TI	1	13	q75p	figs-explicit	ὄντα βλάσφημον	1	being a blasphemer	Paul fait référence à son caractère avant de croire en Jésus. Il fait probablement référence à la façon dont il avait l'habitude de dire que Jésus n'était pas le Messie et que les gens ne devaient pas croire en lui. Traduction alternative : "J'étais une personne qui disait des choses fausses sur Jésus" (Voir : [[rc://en/ta/man/translate/figs-explicit]])

1TI	1	13	gbd4	figs-explicit	διώκτην	1	a persecutor	Paul fait référence à son caractère avant de croire en Jésus. Autre traduction : "une personne qui persécutait ceux qui croyaient en Jésus" (Voir : [[rc://en/ta/man/translate/figs-explicit]])

1TI	1	13	k85c	figs-explicit	ὑβριστήν	1	an aggressor	Paul fait référence à son caractère avant de croire en Jésus. Traductions alternatives : "une personne violente" ou "une personne qui utilisait la violence contre ceux qui croyaient en Jésus" (Voir : [[rc://en/ta/man/translate/figs-explicit]])

1TI	1	13	rq2m	grammar-connect-logic-result	ἠλεήθην, ὅτι ἀγνοῶν, ἐποίησα ἐν ἀπιστίᾳ	1	I was shown mercy because not knowing, I acted in unfaithfulness	Si vos lecteurs comprenaient mal ces phrases, vous pourriez changer l'ordre puisque la deuxième phrase, "ne sachant pas", donne la raison de l'action que la première phrase, "on a fait preuve de miséricorde", décrit. Traduction alternative : "Je n'ai pas agi comme Dieu aurait voulu que j'agisse, mais c'est parce que je ne savais pas ce que je faisais, et donc Jésus a eu pitié de moi" (Voir : [[rc://en/ta/man/translate/grammar-connect-logic-result]])

1TI	1	13	nv6k	figs-activepassive	ἠλεήθην	1	I was shown mercy	Si vos lecteurs se méprennent sur la personne qui a fait preuve de miséricorde envers Paul, vous pouvez l'exprimer avec une forme active, et vous pouvez indiquer qui a fait l'action. Traduction alternative : "Jésus a eu pitié de moi" (Voir : [[rc://en/ta/man/translate/figs-activepassive]])

1TI	1	14	t158		δὲ	1	Indeed	Paul utilise ici le mot **> en effet <** pour introduire une description étendue de la manière dont Jésus l'a traité avec miséricorde, même s'il a persécuté les disciples de Jésus. Cette description aidera Timothée et les autres croyants d'Éphèse à comprendre combien la miséricorde de Jésus est grande. Traduction alternative : "en fait"

1TI	1	14	c1lg	figs-metaphor	ὑπερεπλεόνασεν…ἡ χάρις τοῦ Κυρίου ἡμῶν	1	the grace of our Lord overflowed	Paul parle de la **grâce** de Jésus comme d'un liquide qui remplit un récipient jusqu'à déborder. Traduction alternative : " Jésus m'a montré une grâce illimitée " (voir : [[rc://en/ta/man/translate/figs-metaphor]]).

1TI	1	14	z5lv	figs-idiom	μετὰ πίστεως καὶ ἀγάπης τῆς ἐν Χριστῷ Ἰησοῦ	1	with the faith and love that are in Christ Jesus	Cela pourrait faire référence à : (1) la foi et l'amour qu'il a reçus de Jésus lorsqu'il est devenu **en** lui, ce qui signifierait au sens figuré " en relation avec " lui. Traduction alternative : "et m'a permis de lui faire confiance et de l'aimer" (2) la foi et l'amour que Jésus lui-même possède et pourrait dire que ceux-ci ont été la base de la miséricorde que Jésus lui a témoignée. Traduction alternative : "parce qu'il a cru en moi et m'a aimé" (Voir : [[rc://en/ta/man/translate/figs-idiom]])

1TI	1	15	z48s		πιστὸς ὁ λόγος	1	This word is trustworthy	Dans ce contexte, le terme **> mot <** fait référence à une déclaration entière. Traduction alternative : "cette déclaration est fiable"

1TI	1	15	rh2r		καὶ πάσης ἀποδοχῆς ἄξιος	1	and worthy of all acceptance	Si vos lecteurs comprennent mal cette phrase, vous pouvez indiquer qui fait cette action. Traductions alternatives : "et nous devrions le croire sans aucun doute" ou "et nous devrions avoir une confiance totale en lui".

1TI	1	15	t163	figs-quotemarks	Χριστὸς Ἰησοῦς ἦλθεν εἰς τὸν κόσμον ἁμαρτωλοὺς σῶσαι	1	Christ Jesus came into the world to save sinners	Paul utilise cette phrase comme une citation directe. Il peut être utile à vos lecteurs de l'indiquer en mettant entre guillemets les mots qui suivent, "Le Christ Jésus est venu dans le monde pour sauver les pécheurs", ou avec toute autre ponctuation ou convention que votre langue peut utiliser pour indiquer une citation. (Voir : [[rc://en/ta/man/translate/figs-quotemarks]])

1TI	1	15	t164		ὧν πρῶτός εἰμι ἐγώ	1	of whom I am the first	Ici, le terme **> premier <** a le sens de l'exemple superlatif d'une classe, dans ce cas une classe négative. Traduction alternative : "et je suis le pire de tous".

1TI	1	16	z5kg	figs-activepassive	ἠλεήθην	1	I was shown mercy	Si vos lecteurs se méprennent sur la personne qui a fait preuve de miséricorde envers Paul, vous pouvez l'exprimer avec une forme active, et vous pouvez indiquer qui a fait l'action. Traduction alternative : "Jésus a eu pitié de moi" (Voir : [[rc://en/ta/man/translate/figs-activepassive]])

1TI	1	16	epe2		ἵνα ἐν ἐμοὶ πρώτῳ	1	so that in me, the first	Traduction alternative : "pour qu'à travers moi, le pire des pécheurs"

1TI	1	17	k9sc		δὲ	1	Now	Paul utilise ici le mot **> Maintenant <** pour introduire un changement dans ce qu'il écrit. À la suite de ce qu'il a enseigné à Timothée, il écrit maintenant une bénédiction à et sur Dieu. Utilisez un mot pour indiquer ce changement dans votre langue, comme "ainsi" ou "maintenant".

1TI	1	17	ts5z	figs-abstractnouns	τιμὴ καὶ δόξα	1	be honor and glory	Si vos lecteurs comprennent mal les noms abstraits **honneur** et **grâce**, vous pouvez exprimer les idées qui les sous-tendent avec des verbes. Traduction alternative : "que les gens honorent et glorifient" (Voir : [[rc://en/ta/man/translate/figs-abstractnouns]])

1TI	1	18	ijn8	figs-metaphor	ταύτην τὴν παραγγελίαν παρατίθεμαί σοι	1	This command I am placing before you	Paul parle de ses instructions comme s'il pouvait physiquement les mettre devant Timothée. Autres traductions possibles : "Je te confie ce commandement" ou "Voici ce que je te commande" (Voir : [[rc://en/ta/man/translate/figs-metaphor]])

