Book	Chapter	Verse	ID	SupportReference	OrigQuote	Occurrence	GLQuote	OccurrenceNote

2PE	1	1	mbg7	figs-123person	τοῖς…λαχοῦσιν	1	to those who have received	Dans cette culture, après avoir donné leur propre nom, les auteurs de lettres disaient ensuite à qui ils écrivaient, en nommant ces personnes à la troisième personne. Si cela peut prêter à confusion dans votre langue, vous pouvez utiliser la deuxième personne. Autre traduction : "à vous qui avez reçu" (Voir : [[rc://fr/ta/man/translate/figs-123person]])

2PE	1	1	yy7j	figs-explicit	τοῖς ἰσότιμον ἡμῖν λαχοῦσιν πίστιν	1	to those who have received the same precious faith	Que ces personnes aient **reçu une foi** implique que Dieu leur a donné cette foi. Traduction alternative : " à ceux à qui Dieu a donné une foi de valeur égale à la nôtre " (Voir : [[rc://fr/ta/man/translate/figs-explicit]]).

2PE	1	1	x186	figs-abstractnouns	τοῖς ἰσότιμον…λαχοῦσιν πίστιν	1		Si vos lecteurs comprenaient mal le nom abstrait **foi**, vous pourriez exprimer l'idée qui le sous-tend avec un verbe, tel que "faire confiance" ou "croire". Traduction alternative : " à ceux à qui Dieu a fait faire confiance " ou " à ceux à qui Dieu a fait croire " (Voir : [[rc://fr/ta/man/translate/figs-abstractnouns]]).

2PE	1	1	y157	figs-exclusive	ἡμῖν	1	with us	Ici, le mot **nous** fait référence à Pierre et aux autres apôtres, mais pas à ceux à qui il écrit. Autre traduction : "comme nous, les apôtres, avons reçu" (Voir : [[rc://fr/ta/man/translate/figs-exclusive]])

2PE	1	1	xdyd		ἐν δικαιοσύνῃ	1		Le mot **> par <** indique les moyens par lesquels ils ont reçu la foi. Traduction alternative : " par le moyen de la justice ".

2PE	1	1	fpsl	figs-abstractnouns	δικαιοσύνῃ τοῦ Θεοῦ ἡμῶν καὶ Σωτῆρος	1		Si vos lecteurs comprenaient mal le nom abstrait **droiture**, vous pourriez traduire l'idée qui le sous-tend par un adjectif tel que "juste" ou "droit". Traduction alternative : " les actes justes de notre Dieu et Sauveur " ou " la voie droite de notre Dieu et Sauveur " (Voir : [[rc://fr/ta/man/translate/figs-abstractnouns]]).

2PE	1	2	oaej	translate-blessing	χάρις ὑμῖν καὶ εἰρήνη πληθυνθείη	1		Dans cette culture, les auteurs de lettres offraient un bon souhait au destinataire avant d'introduire l'objet principal de la lettre. Utilisez une formule dans votre langue qui indique clairement qu'il s'agit d'une salutation et d'une bénédiction. Traduction alternative : "Que Dieu multiplie ses actes de bonté envers vous et vous rende plus paisible" (Voir : [[rc://fr/ta/man/translate/translate-blessing]])

2PE	1	2	y7l9	figs-explicit	χάρις…καὶ εἰρήνη πληθυνθείη	1	May grace and peace be multiplied	Dieu est celui qui donnera **la grâce** et **la paix** aux croyants. Si vos lecteurs se méprennent sur ce point, vous pouvez rendre cette information explicite. Traduction alternative : "Que Dieu augmente sa grâce et sa paix" (Voir : [[rc://fr/ta/man/translate/figs-explicit]])

2PE	1	2	ui01	figs-abstractnouns	χάρις ὑμῖν καὶ εἰρήνη πληθυνθείη	1		Si vos lecteurs comprenaient mal les noms abstraits **grâce** et **paix**, vous pourriez exprimer les idées qui les sous-tendent avec des expressions équivalentes. Traduction alternative : "Que Dieu multiplie ses actes de bonté envers vous et vous donne un esprit plus paisible" (Voir : [[rc://fr/ta/man/translate/figs-abstractnouns]]).

2PE	1	2	n59n	figs-metaphor	χάρις…καὶ εἰρήνη πληθυνθείη	1	May grace and peace be multiplied	Pierre parle de **la grâce et la paix** comme s'il s'agissait d'objets qui pourraient augmenter en taille ou en nombre. Si cela prête à confusion dans votre langue, vous pouvez utiliser une métaphore différente qui signifie que ces choses vont augmenter, ou utiliser un langage simple. Traduction alternative : "Que Dieu augmente sa grâce et sa paix" (Voir : [[rc://fr/ta/man/translate/figs-metaphor]])

2PE	1	2	x8na	figs-you	ὑμῖν	1		Ici, le pronom **vous** est pluriel, puisque Pierre écrit aux croyants en Jésus en tant que groupe. En général, dans toute la lettre, les pronoms "vous" et "votre" sont au pluriel pour cette même raison. (Voir : [[rc://fr/ta/man/translate/figs-you]])

2PE	1	2	vq19	figs-abstractnouns	ἐν ἐπιγνώσει τοῦ Θεοῦ, καὶ Ἰησοῦ τοῦ Κυρίου ἡμῶν	1	in the knowledge of God and of Jesus our Lord	Si vous ne voulez pas utiliser un nom abstrait ici, vous pouvez traduire **connaissance** en utilisant une phrase verbale. Traduction alternative : "parce que vous connaissez Dieu et Jésus notre Seigneur" (Voir : [[rc://fr/ta/man/translate/figs-abstractnouns]])

2PE	1	2	xgax		ἐν ἐπιγνώσει τοῦ Θεοῦ, καὶ Ἰησοῦ τοῦ Κυρίου ἡμῶν	1		Cela pourrait signifier : (1) "parce qu'on connaît Dieu et Jésus notre Seigneur" ou (2) "par la connaissance de Dieu et de Jésus notre Seigneur".

2PE	1	2	pmb9	figs-possession	τοῦ Κυρίου ἡμῶν	1		Ici, **notre Seigneur** signifie "la personne qui est seigneur sur nous" ou "la personne qui règne sur nous." (Voir : [[rc://fr/ta/man/translate/figs-possession]])

2PE	1	3	ywj9	grammar-connect-logic-result	ὡς…ἡμῖν τῆς θείας δυνάμεως αὐτοῦ…δεδωρημένης	1		Ici, **comme** indique que ce verset fournit la raison du résultat attendu, qui est le commandement de Pierre dans [1:5-7](../01/05.md). Traduction alternative : " Puisque sa puissance divine nous a donné " (Voir : [[rc://fr/ta/man/translate/grammar-connect-logic-result]]).

2PE	1	3	zwdo	figs-exclusive	ἡμῖν	1		Ici, **nous** fait référence à Pierre et à tous les croyants. (Voir : [[rc://fr/ta/man/translate/figs-exclusive]])

2PE	1	3	rtxn	writing-pronouns	τῆς θείας δυνάμεως αὐτοῦ	1		Le pronom **son** pourrait se référer à : (1) Dieu. Traduction alternative : "La puissance divine de Dieu" (2) Jésus. Traduction alternative : "Jésus, par sa puissance divine" (Voir : [[rc://fr/ta/man/translate/writing-pronouns]])

2PE	1	3	xdrw	figs-abstractnouns	τῆς θείας δυνάμεως αὐτοῦ	1		Si vos lecteurs comprennent mal le nom abstrait **pouvoir**, vous pouvez exprimer l'idée qui le sous-tend par une phrase verbale. Traduction alternative : "Dieu, parce qu'il peut tout faire," (Voir : [[rc://fr/ta/man/translate/figs-abstractnouns]])

2PE	1	3	xz3s	figs-personification	τῆς θείας δυνάμεως αὐτοῦ…δεδωρημένης	1		Pierre parle au sens figuré de la **puissance divine** de Dieu comme s'il s'agissait d'un être vivant qui pourrait donner quelque chose aux gens. Dieu est celui qui donne, et il utilise sa **puissance divine** pour le faire. Traduction alternative : "Dieu a utilisé son pouvoir divin pour donner" (Voir : [[rc://fr/ta/man/translate/figs-personification]]).

2PE	1	3	x8qv	grammar-connect-logic-goal	πρὸς ζωὴν καὶ εὐσέβειαν	1		Ici, le mot **pour** indique le but pour lequel Dieu a donné toutes ces choses aux croyants. Traduction alternative : "pour le but de la vie et de la piété" (Voir : [[rc://fr/ta/man/translate/grammar-connect-logic-goal]])

2PE	1	3	epx9	figs-hendiadys	πρὸς ζωὴν καὶ εὐσέβειαν	1	for life and godliness	Ici, **la piété** décrit le mot **vie**. Traduction alternative : "pour une vie pieuse" (Voir : [[rc://fr/ta/man/translate/figs-hendiadys]])

2PE	1	3	xr1r	figs-abstractnouns	εὐσέβειαν	1		Si vos lecteurs comprennent mal le nom abstrait **piété**, vous pouvez exprimer l'idée qui le sous-tend par une phrase verbale. Traduction alternative : "agir honorablement envers Dieu" (Voir : [[rc://fr/ta/man/translate/figs-abstractnouns]])

2PE	1	3	bl1o		διὰ τῆς ἐπιγνώσεως	1		Le mot **> par <** indique ici le moyen par lequel Dieu nous a donné toutes choses pour la vie et la piété. Traduction alternative : "par le moyen de la connaissance"

2PE	1	3	xvh0	figs-abstractnouns	διὰ τῆς ἐπιγνώσεως τοῦ καλέσαντος ἡμᾶς	1		Si vos lecteurs comprennent mal le nom abstrait **connaissance**, vous pouvez le traduire par une phrase verbale. Traduction alternative : "par notre connaissance de celui qui nous a appelés" (Voir : [[rc://fr/ta/man/translate/figs-abstractnouns]])

2PE	1	3	cxxo		τοῦ καλέσαντος ἡμᾶς	1		Cette phrase pourrait faire référence à : (1) Dieu. Traduction alternative : "de Dieu, qui nous a appelés" (2) Jésus. Autre traduction : "de Jésus, qui nous a appelés"

2PE	1	3	an3z	figs-exclusive	ἡμᾶς	1	us	Ici, **nous** fait référence à Pierre et à son auditoire, les autres croyants. (Voir : [[rc://fr/ta/man/translate/figs-exclusive]])

2PE	1	3	twp8		διὰ δόξης καὶ ἀρετῆς	1		Ici, **> à <** indique les moyens par lesquels Dieu nous a appelés. Traduction alternative : "par le moyen de sa gloire et de son excellence"

2PE	1	3	xmxh	figs-abstractnouns	διὰ δόξης καὶ ἀρετῆς	1		Si vos lecteurs comprennent mal les noms abstraits **gloire** et **excellence**, vous pouvez exprimer les idées qui les sous-tendent par une phrase verbale. Traduction alternative : "parce qu'il est si grand et si bon" (Voir : [[rc://fr/ta/man/translate/figs-abstractnouns]])

2PE	1	4	g7fc		δι’ ὧν	1		Ici, **> à <** indique les moyens par lesquels Dieu a donné ses promesses. Traduction alternative : "par lequel"

2PE	1	4	m91m	writing-pronouns	δι’ ὧν	1		Ici, **qui** renvoie à des mots du verset précédent. Il pourrait se référer à : (1) "sa gloire et son excellence". Traduction alternative : "(2) "tout ce qui est nécessaire à la vie et à la piété". Autre traduction : "en nous donnant toutes ces choses" (Voir : [[rc://fr/ta/man/translate/writing-pronouns]])

2PE	1	4	zspe	figs-exclusive	ἡμῖν	1		Ici, **nous** fait référence à Pierre et à son auditoire, les autres croyants. (Voir : [[rc://fr/ta/man/translate/figs-exclusive]])

2PE	1	4	dl8v	writing-pronouns	δεδώρηται	1		Le pronom **il** pourrait se référer à : (1) Dieu. Traduction alternative : "Dieu a donné" (2) Jésus. Traduction alternative : "Jésus a donné" (Voir : [[rc://fr/ta/man/translate/writing-pronouns]])

2PE	1	4	xnjn	figs-abstractnouns	τὰ τίμια καὶ μέγιστα ἡμῖν ἐπαγγέλματα δεδώρηται,	1		Si vos lecteurs comprennent mal le nom abstrait **promet**, vous pouvez exprimer l'idée sous-jacente par une phrase verbale. Traduction alternative : "il nous a promis des choses précieuses et grandes" (Voir : [[rc://fr/ta/man/translate/figs-abstractnouns]])

2PE	1	4	zxij	grammar-connect-logic-goal	ἵνα διὰ τούτων γένησθε θείας κοινωνοὶ φύσεως	1		Il s'agit d'une clause de finalité. Pierre énonce le but pour lequel Dieu nous a donné de précieuses et grandes promesses. Dans votre traduction, suivez les conventions de votre langue pour les clauses de but. Autre traduction (sans la virgule qui précède) : "afin que, par eux, vous participiez à la nature divine" (Voir : [[rc://fr/ta/man/translate/grammar-connect-logic-goal]])

2PE	1	4	f42f		διὰ τούτων	1		Les mots **> à <** indiquent ici les moyens par lesquels vous pouvez participer à la nature divine. Traduction alternative : "par le moyen d'eux"

2PE	1	4	umh8	writing-pronouns	διὰ τούτων	1		Ici, le pronom **eux** renvoie aux précieuses et grandes promesses de la phrase précédente. Autre traduction : "par ces promesses" (Voir : [[rc://fr/ta/man/translate/writing-pronouns]])

2PE	1	4	yk7g	figs-abstractnouns	θείας…φύσεως	1		Le nom abstrait **nature** fait référence aux caractéristiques inhérentes à une chose ou à ce à quoi elle ressemble. Traduction alternative : "de ce que Dieu est comme" (Voir : [[rc://fr/ta/man/translate/figs-abstractnouns]])

2PE	1	4	p2yj	figs-metaphor	ἀποφυγόντες τῆς…φθορᾶς	1		Pierre parle au sens figuré de personnes ne souffrant pas de la **corruption** que les désirs méchants provoquent comme si elles avaient **échappé** à cette corruption. Si vos lecteurs comprenaient mal cette phrase, vous pourriez l'exprimer par une expression non figurative. Traduction alternative : " ne plus être corrompu " (voir : [[rc://fr/ta/man/translate/figs-metaphor]]).

2PE	1	4	xxuj	figs-metonymy	ἐν τῷ κόσμῳ	1		Ici, **le monde** pourrait signifier : (1) le lieu où nous vivons tous, où nous sommes entourés de personnes pécheresses et de tentations de pécher. Traduction alternative : "qui est tout autour de nous" (2) le système de valeurs que partagent les personnes qui n'honorent pas Dieu. Traduction alternative : "du système de valeurs impies du monde" (Voir : [[rc://fr/ta/man/translate/figs-metonymy]])

2PE	1	4	wnec		ἐν ἐπιθυμίᾳ	1		Ici, **> par <** indique les moyens par lesquels le monde s'est corrompu. Il n'indique pas les moyens par lesquels les destinataires de Pierre ont échappé à la corruption. Traduction alternative : "par le moyen de la luxure"

2PE	1	4	kjnh	figs-abstractnouns	φθορᾶς	1	corruption	Si vos lecteurs comprennent mal le nom abstrait **corruption**, vous pouvez exprimer l'idée qui le sous-tend par une phrase verbale. Traduction alternative : "les choses qui vous corrompent" (Voir : [[rc://fr/ta/man/translate/figs-abstractnouns]])

2PE	1	5	exd9	figs-explicit	καὶ αὐτὸ τοῦτο δὲ	1		L'expression **à l'égard de cette même chose** fait référence à ce que Pierre vient de dire dans les versets précédents. Si vos lecteurs comprenaient mal cette phrase, vous pourriez l'exprimer explicitement. Traduction alternative : "et maintenant à cause de ces choses que Dieu a faites" (Voir : [[rc://fr/ta/man/translate/figs-explicit]])

2PE	1	5	ceir		σπουδὴν πᾶσαν παρεισενέγκαντες	1		L'expression **> appliquer toute diligence <** indique les moyens par lesquels on doit faire l'action de fournir qui suit. Traduction alternative : "en appliquant toute la diligence nécessaire"

2PE	1	5	xp0n	figs-idiom	σπουδὴν πᾶσαν παρεισενέγκαντες	1		Ici, **appliquer toute la diligence** est une expression idiomatique qui signifie faire de son mieux ou faire le meilleur effort. Traduction alternative : "faire tous les efforts" (Voir : [[rc://fr/ta/man/translate/figs-idiom]])

2PE	1	5	j0tr	figs-abstractnouns	ἐπιχορηγήσατε ἐν τῇ πίστει ὑμῶν	1		Si vos lecteurs comprenaient mal le nom abstrait **foi**, vous pourriez exprimer l'idée qui le sous-tend avec un verbe tel que "faire confiance" ou "croire". Traduction alternative : "comme vous avez confiance en Jésus, ajoutez" (Voir : [[rc://fr/ta/man/translate/figs-abstractnouns]])

2PE	1	5	tukx	figs-you	ὑμῶν	1		Le pronom **votre** est ici au pluriel, puisque Pierre écrit aux croyants en Jésus en tant que groupe. En général, tout au long de la lettre, les pronoms "vous" et "votre" sont au pluriel pour cette même raison. (Voir : [[rc://fr/ta/man/translate/figs-you]])

2PE	1	5	wj3w	figs-abstractnouns	τὴν ἀρετήν…τῇ ἀρετῇ	1		Si vos lecteurs comprenaient mal le nom abstrait **bonté**, vous pourriez exprimer l'idée qui le sous-tend avec une phrase adjective dans les deux occurrences de ce verset. Traduction alternative : "faire ce qui est bon ... faire ce qui est bon" (Voir : [[rc://fr/ta/man/translate/figs-abstractnouns]])

2PE	1	5	x74i	figs-ellipsis	ἐν δὲ τῇ ἀρετῇ τὴν γνῶσιν	1		Pierre laisse de côté certains des mots dont une phrase aurait besoin dans de nombreuses langues pour être complète. Ces mots peuvent être fournis plus tôt dans la phrase. Traduction alternative : "et fournissez dans votre bonté, la connaissance" (Voir : [[rc://fr/ta/man/translate/figs-ellipsis]])

2PE	1	5	r61t	figs-abstractnouns	τὴν γνῶσιν	1		Si vos lecteurs comprennent mal le nom abstrait **connaissance**, vous pouvez exprimer l'idée qui le sous-tend en utilisant une phrase verbale. Traduction alternative : "en savoir plus sur Dieu" (Voir : [[rc://fr/ta/man/translate/figs-abstractnouns]])

2PE	1	6	anfs	figs-ellipsis	ἐν δὲ τῇ γνώσει τὴν ἐνκράτειαν	1		Pierre laisse de côté certains des mots dont une phrase aurait besoin dans de nombreuses langues pour être complète. Ces mots peuvent être fournis plus tôt dans la phrase. Traduction alternative : "et fournir en connaissance, en maîtrise de soi" (Voir : [[rc://fr/ta/man/translate/figs-ellipsis]])

2PE	1	6	anfa	figs-abstractnouns	τῇ γνώσει	1		Si vos lecteurs comprennent mal le nom abstrait **connaissance** , vous pouvez le traduire en utilisant une phrase verbale. Traduction alternative : "en savoir plus sur Dieu" (Voir : [[rc://fr/ta/man/translate/figs-abstractnouns]])

2PE	1	6	s5ni	figs-abstractnouns	τὴν ἐνκράτειαν…τῇ ἐνκρατείᾳ	1		Si vos lecteurs comprenaient mal le nom abstrait **maîtrise de soi**, vous pourriez exprimer l'idée qui le sous-tend par une phrase verbale dans les deux occurrences de ce verset. Traduction alternative : "se contrôler ... se contrôler" (Voir : [[rc://fr/ta/man/translate/figs-abstractnouns]])

2PE	1	6	wloy	figs-ellipsis	ἐν δὲ τῇ ἐνκρατείᾳ τὴν ὑπομονήν	1		Pierre laisse de côté certains des mots dont une phrase aurait besoin dans de nombreuses langues pour être complète. Ces mots peuvent être fournis plus tôt dans la phrase. Traduction alternative : "et fournir en maîtrise de soi, en endurance" (Voir : [[rc://fr/ta/man/translate/figs-ellipsis]])

2PE	1	6	ajag	figs-abstractnouns	τὴν ὑπομονήν…τῇ ὑπομονῇ	1		Si vos lecteurs comprenaient mal le nom abstrait **endurance**, vous pourriez exprimer l'idée qui le sous-tend avec une phrase verbale dans les deux occurrences de ce verset. Traduction alternative : "enduring hardship ... enduring hardship" (Voir : [[rc://fr/ta/man/translate/figs-abstractnouns]])

2PE	1	6	mile	figs-ellipsis	ἐν δὲ τῇ ὑπομονῇ τὴν εὐσέβειαν,	1		Pierre laisse de côté certains des mots dont une phrase aurait besoin dans de nombreuses langues pour être complète. Ces mots peuvent être fournis plus tôt dans la phrase. Traduction alternative : "et fournir en endurance, la piété" (Voir : [[rc://fr/ta/man/translate/figs-ellipsis]])

2PE	1	6	x7go	figs-abstractnouns	τὴν εὐσέβειαν	1		Si vos lecteurs comprennent mal le nom abstrait **piété**, vous pouvez exprimer l'idée qui le sous-tend par une phrase verbale. Traduction alternative : "agir honorablement envers Dieu" (Voir : [[rc://fr/ta/man/translate/figs-abstractnouns]])

2PE	1	7	nbk3	figs-ellipsis	ἐν δὲ τῇ εὐσεβείᾳ τὴν φιλαδελφίαν	1		Pierre laisse de côté certains des mots dont une phrase aurait besoin dans de nombreuses langues pour être complète. Ces mots peuvent être fournis plus tôt dans la phrase. Traduction alternative : "et alimentez en piété, en affection fraternelle" (Voir : [[rc://fr/ta/man/translate/figs-ellipsis]])

2PE	1	7	a8ti	figs-abstractnouns	τὴν φιλαδελφίαν…τῇ φιλαδελφίᾳ	1		Si vos lecteurs comprennent mal le nom abstrait **affection fraternelle**, vous pouvez exprimer l'idée qui le sous-tend par une phrase verbale. Traduction alternative : " se préoccuper de ses frères et sœurs... se préoccuper de ses frères et sœurs " (Voir : [[rc://fr/ta/man/translate/figs-abstractnouns]]).

2PE	1	7	xzwn	figs-ellipsis	ἐν δὲ τῇ φιλαδελφίᾳ τὴν ἀγάπην	1		Pierre laisse de côté certains des mots dont une phrase aurait besoin dans de nombreuses langues pour être complète. Ces mots peuvent être fournis plus tôt dans la phrase. Traduction alternative : "et fournir dans l'affection fraternelle, l'amour" (Voir : [[rc://fr/ta/man/translate/figs-ellipsis]])

2PE	1	7	h713	figs-abstractnouns	τὴν ἀγάπην	1		Si vos lecteurs comprennent mal le nom abstrait **amour**, vous pouvez exprimer l'idée qui le sous-tend par une phrase verbale. Traduction alternative : "aimer les autres" (Voir : [[rc://fr/ta/man/translate/figs-abstractnouns]])

2PE	1	8	tlhv	grammar-connect-logic-result	ταῦτα γὰρ ὑμῖν ὑπάρχοντα καὶ πλεονάζοντα	1		Le mot **Pour** indique ici que Pierre donne une raison pour laquelle son auditoire devrait obéir au commandement donné dans [1:5-7](../01/05.md). Traduction alternative : "Parce que ces choses existent et augmentent en vous" (Voir : [[rc://fr/ta/man/translate/grammar-connect-logic-result]])

2PE	1	8	ecc5	grammar-connect-condition-hypothetical	ταῦτα γὰρ ὑμῖν ὑπάρχοντα καὶ πλεονάζοντα, οὐκ ἀργοὺς οὐδὲ ἀκάρπους καθίστησιν	1		Pierre décrit une situation conditionnelle. Si vos lecteurs le comprennent mal, vous pouvez l'exprimer de cette façon. Traduction alternative : "Car si ces choses existent et croissent en vous, elles feront que vous ne serez ni stériles ni inféconds" (Voir : [[rc://fr/ta/man/translate/grammar-connect-condition-hypothetical]])

2PE	1	8	jz77	figs-explicit	ταῦτα	1		Ici, **ces choses** renvoie à la foi, la bonté, la connaissance, la maîtrise de soi, l'endurance, la piété, l'affection fraternelle et l'amour que Pierre a mentionnés dans [1:5-7](../01/05.md). (Voir : [[rc://fr/ta/man/translate/figs-explicit]])

2PE	1	8	l7yj	figs-metaphor	οὐκ ἀργοὺς οὐδὲ ἀκάρπους καθίστησιν	1		Pierre parle d'une personne qui ne possède pas ces qualités comme s'il s'agissait d'un champ qui ne produira pas de récolte. Si cela prête à confusion dans votre langue, vous pouvez utiliser une autre métaphore avec ce sens ou énoncer le sens en clair. Traduction alternative : "fais en sorte que tu ne sois ni improductif ni inutile" (Voir : [[rc://fr/ta/man/translate/figs-metaphor]])

