Book	Chapter	Verse	ID	SupportReference	OrigQuote	Occurrence	GLQuote	OccurrenceNote

ACT	1	1	a001	figs-idiom	περὶ πάντων…ὧν ἤρξατο ὁ Ἰησοῦς ποιεῖν τε καὶ διδάσκειν	1	all that Jesus began both to do and to teach	Luc utilise le mot **commença** de manière idiomatique pour indiquer que Jésus avait fait autre chose (il avait travaillé comme charpentier), mais qu'il a ensuite commencé à faire quelque chose de nouveau lorsqu'il a commencé son ministère. Dans de nombreuses langues, il ne serait pas nécessaire de traduire le mot **commença.** Traduction alternative : "de tout ce que Jésus a fait et enseigné" (voir : [[rc://fr/ta/man/translate/figs-idiom]]).

ACT	1	1	a002	figs-hyperbole	περὶ πάντων…ὧν ἤρξατο ὁ Ἰησοῦς ποιεῖν τε καὶ διδάσκειν	1	all that Jesus began both to do and to teach	Il s'agit d'une généralisation pour mettre l'accent. Autre traduction : "sur certaines des choses les plus importantes que Jésus a faites et enseignées" (Voir : [[rc://fr/ta/man/translate/figs-hyperbole]])

ACT	1	2	a003	figs-idiom	ἄχρι ἧς ἡμέρας	1	until that day when	Bien que cela se soit produit un jour précis, Luc utilise probablement le mot **jour** de manière idiomatique pour signifier un moment précis. Traduction alternative : "jusqu'au moment où" (Voir : [[rc://fr/ta/man/translate/figs-idiom]])

ACT	1	2	n435	figs-activepassive	ἀνελήμφθη	1	he was taken up	Si vos lecteurs se méprennent, vous pouvez le dire avec une forme active. Traduction alternative : "Dieu l'a enlevé" (Voir : [[rc://fr/ta/man/translate/figs-activepassive]])

ACT	1	2	a424	figs-explicit	ἀνελήμφθη	1	he was taken up	Luc fait référence à Jésus étant **enlevé** au ciel. Voir la discussion sur l'"Ascension" dans les notes générales de ce chapitre. Traduction alternative : "il a été enlevé au ciel" ou "Dieu l'a enlevé au ciel" (voir : [[rc://fr/ta/man/translate/figs-explicit]]).

ACT	1	3	a004		οἷς καὶ παρέστησεν ἑαυτὸν ζῶντα, μετὰ τὸ παθεῖν αὐτὸν, ἐν πολλοῖς τεκμηρίοις	1	to whom also, after he had suffered, he presented himself living with many proofs	Comme le suggèrent les notes générales de ce chapitre, il peut être utile de commencer une nouvelle phrase ici. Traduction alternative : "Jésus aussi s'est présenté vivant avec de nombreuses preuves à ses apôtres après avoir souffert"

ACT	1	3	dup3	figs-explicit	μετὰ τὸ παθεῖν αὐτὸν	1	after he had suffered	Il s'agit de la façon dont Jésus a souffert et est mort sur la croix. Autre traduction : "après avoir souffert et être mort sur la croix" (Voir : [[rc://fr/ta/man/translate/figs-explicit]])

ACT	1	3	a005	figs-explicit	ἐν πολλοῖς τεκμηρίοις	1	with many proofs	Le mot traduit **proofs** décrit des éléments de preuve qui sont décisifs et convaincants. Traduction alternative : " avec de nombreuses preuves définitives " (Voir : [[rc://fr/ta/man/translate/figs-explicit]]).

ACT	1	3	yc16	figs-explicit	δι’ ἡμερῶν τεσσεράκοντα, ὀπτανόμενος αὐτοῖς, καὶ λέγων	1	appearing to them for 40 days and speaking	Si l'antécédent de **qui** est "les apôtres qu'il avait choisis" dans le verset précédent, Jésus est en fait apparu à de nombreux autres disciples en plus de ses apôtres. Si cela pouvait être utile à vos lecteurs, vous pourriez l'indiquer explicitement. Il peut être utile de commencer une nouvelle phrase ici. Autre traduction : "Pendant 40 jours, il apparut à ses apôtres et à beaucoup d'autres disciples, et il parla" (Voir : [[rc://fr/ta/man/translate/figs-explicit]])

ACT	1	3	a006	figs-abstractnouns	τὰ περὶ τῆς Βασιλείας τοῦ Θεοῦ	1	things concerning the kingdom of God	Voir la discussion sur le concept du **royaume de Dieu** dans la partie 2 de l'introduction générale aux Actes. Si votre langue n'utilise pas de nom abstrait pour l'idée derrière le mot **royaume**, vous pourriez l'exprimer avec un verbe tel que "gouverner", comme le fait l'UST. (Voir : [[rc://fr/ta/man/translate/figs-abstractnouns]])

ACT	1	4	a007	figs-doublenegatives	ἀπὸ Ἱεροσολύμων, μὴ χωρίζεσθαι, ἀλλὰ	1	not to depart from Jerusalem, but	Au cas où vos lecteurs comprendraient mal, vous pourriez utiliser une expression positive pour traduire cette double négation qui se compose de la particule négative **not** et du verbe négatif **depart**. Autre traduction possible : "rester à Jérusalem et" (Voir : [[rc://fr/ta/man/translate/figs-doublenegatives]])

ACT	1	4	vb7g	figs-quotemarks	ἀπὸ Ἱεροσολύμων, μὴ χωρίζεσθαι	1	not to depart from Jerusalem	Le contenu des instructions de Jésus aux apôtres en cette occasion commence ici. Si cela peut être utile à vos lecteurs, vous pouvez traduire et ponctuer le contenu d'ici à la fin du verset comme une citation directe, comme le fait l'UST. (Voir : [[rc://fr/ta/man/translate/figs-quotemarks]])

ACT	1	4	a008	translate-names	Ἱεροσολύμων	1	Jerusalem	**Jérusalem** est le nom d'une ville. (Voir : [[rc://fr/ta/man/translate/translate-names]])

ACT	1	4	sg4h	figs-metonymy	τὴν ἐπαγγελίαν τοῦ Πατρὸς	1	the promise of the Father	Jésus fait référence au Saint-Esprit au sens figuré par association avec la manière dont Dieu a fait une **promesse** d'envoyer le Saint-Esprit. Traduction alternative : "l'Esprit Saint, que le Père a promis" (Voir : [[rc://fr/ta/man/translate/figs-metonymy]])

ACT	1	4	a009	guidelines-sonofgodprinciples	τοῦ Πατρὸς	1	of the Father	**Père** est un titre important pour Dieu. Traduction alternative : "de Dieu le Père" (Voir : [[rc://fr/ta/man/translate/guidelines-sonofgodprinciples]])

ACT	1	4	tj6r	figs-quotations	ἣν ἠκούσατέ μου	1	which you heard from me	Fidèle à son style de récit captivant, Luc commence ici une citation de Jésus sans l'introduire par une formule telle que "il a dit". Si cela peut être utile à vos lecteurs, vous pouvez inclure une formule d'introduction dans votre traduction. Il peut être utile de commencer une nouvelle phrase ici. Traduction alternative : "Il a dit : 'C'est moi qui t'en ai parlé'" ou "Il a dit : 'C'est moi qui t'en ai parlé'" (voir : [[rc://fr/ta/man/translate/figs-quotations]]).

ACT	1	4	d3kr	figs-you	ἠκούσατέ	1	you heard	Ici, **vous** est pluriel parce que Jésus s'adresse aux apôtres, donc utilisez la forme plurielle de "vous" dans votre traduction si votre langue marque cette distinction. Dans [1:6](../01/06.md), "vous" est singulier parce que Jésus seul est adressé, donc la forme singulière serait exacte ici. En général, ces notes ne discuteront pas de la question de savoir si **vous** est singulier ou pluriel lorsque cela devrait être clair d'après le contexte, mais elles aborderont les cas ambigus où cela peut ne pas être clair. (Voir : [[rc://fr/ta/man/translate/figs-you]])

ACT	1	5	uu4k	translate-names	Ἰωάννης	1	John	**Jean** est le nom d'un homme. (Voir : [[rc://fr/ta/man/translate/translate-names]])

ACT	1	5	fnq5	figs-explicit	Ἰωάννης	1	John	Jésus fait référence à l'homme qui était connu sous le nom de Jean le Baptiste parce qu'il baptisait les gens. Il peut être plus facile de l'identifier si vous utilisez ce titre après son nom dans votre traduction. Cependant, comme le mot "baptiste" est associé à un groupe d'églises dans de nombreuses régions du monde, il peut être utile à vos lecteurs d'utiliser une autre forme du mot comme titre, comme le fait l'UST en disant "Baptiseur". Traduction alternative : "Jean le Baptiste" ou "Jean le Baptiseur" (Voir : [[rc://fr/ta/man/translate/figs-explicit]])

ACT	1	5	a075	figs-metaphor	ὑμεῖς…ἐν Πνεύματι βαπτισθήσεσθε Ἁγίῳ	1	you will be baptized in the Holy Spirit	Après avoir décrit plus tôt dans le verset comment Jean baptisait les gens littéralement, Jésus utilise le baptême dans ce deuxième cas comme une métaphore. Voir la discussion dans les Notes générales de ce chapitre. Autre traduction : "le Saint-Esprit viendra et vous donnera le pouvoir" (Voir : [[rc://fr/ta/man/translate/figs-metaphor]])

ACT	1	5	dzj1	figs-activepassive	ὑμεῖς…βαπτισθήσεσθε	1	you will be baptized	Vous pouvez souhaiter conserver la métaphore du baptême dans votre traduction. Si c'est le cas, et si vos lecteurs le comprendraient mal, vous pourriez le dire avec une forme active, et vous pouvez dire qui fera l'action. Traduction alternative : "Dieu baptisera" (Voir : [[rc://fr/ta/man/translate/figs-activepassive]])

ACT	1	5	a010	figs-litotes	οὐ μετὰ πολλὰς ταύτας ἡμέρας	1	after these not many days	Jésus utilise une figure de style qui exprime un sens positif en utilisant un mot négatif associé à un mot qui est à l'opposé du sens voulu. Autre traduction : "dans quelques jours" (Voir : [[rc://fr/ta/man/translate/figs-litotes]])

ACT	1	6	n9wt	writing-pronouns	οἱ μὲν οὖν συνελθόντες, ἠρώτων αὐτὸν	1	They therefore having assembled, they were asking him	Dans le premier cas, **ils** décrit Jésus et les apôtres, tandis que dans le second cas, **ils** fait référence aux apôtres. (D'autres disciples auraient pu être présents à cette occasion, mais les instructions que Jésus donne sur le fait d'être " témoins " dans [1:8](../01/08.md) s'appliquent spécifiquement aux apôtres, il serait donc bon de les nommer directement). Traduction alternative : "Lorsque les apôtres étaient ensemble avec Jésus, les apôtres l'interrogeaient" (voir : [[rc://fr/ta/man/translate/writing-pronouns]]).

ACT	1	6	a011	figs-idiom	εἰ ἐν τῷ χρόνῳ τούτῳ, ἀποκαθιστάνεις τὴν βασιλείαν τῷ Ἰσραήλ	1	if you are restoring the kingdom to Israel at this time	Il s'agit d'une manière idiomatique de poser une question. Traduction alternative : "rétablissez-vous le royaume d'Israël en ce moment ?" ou "rétablirez-vous maintenant le royaume d'Israël ?" (Voir : [[rc://fr/ta/man/translate/figs-idiom]])

ACT	1	6	f7uj	figs-abstractnouns	εἰ…ἀποκαθιστάνεις τὴν βασιλείαν τῷ Ἰσραήλ	1	if you are restoring the kingdom to Israel	Si votre langue n'utilise pas de nom abstrait pour exprimer l'idée derrière le mot **royaume**, vous pouvez exprimer la même idée avec un nom tel que "roi". Traduction alternative : "Allez-vous redonner à Israël son propre roi ?" ou "Allez-vous devenir le roi restauré d'Israël ?" (Voir : [[rc://fr/ta/man/translate/figs-abstractnouns]]).

ACT	1	6	a252	translate-names	τῷ Ἰσραήλ	1	to Israel	**Israël** est le nom d'une nation. (Voir : [[rc://fr/ta/man/translate/translate-names]])

ACT	1	7	a012	figs-explicit	οὐχ ὑμῶν ἐστιν γνῶναι	1	It is not for you to know	Jésus dit implicitement par cette réponse qu'il ne va pas dire aux apôtres quand la chose sur laquelle ils s'interrogent va se produire. Si cela peut être utile à vos lecteurs, vous pouvez l'indiquer explicitement dans votre traduction. Traduction alternative : "Je ne vais pas vous dire quand cela arrivera, car ce n'est pas à vous de le savoir" (Voir : [[rc://fr/ta/man/translate/figs-explicit]]).

ACT	1	7	y1fu	figs-doublet	χρόνους ἢ καιροὺς	1	the times or the seasons	Les mots **temps** et **saisons** pourraient : (1) faire référence à différents types de temps. Traduction alternative : "la période de temps générale ou la date spécifique" (2) avoir des significations similaires, être utilisés ensemble pour l'emphase. Autre traduction : "l'heure exacte" (Voir : [[rc://fr/ta/man/translate/figs-doublet]])

ACT	1	7	a013	guidelines-sonofgodprinciples	ὁ Πατὴρ	1	the Father	**Père** est un titre important pour Dieu. Traduction alternative : "Dieu le Père" (Voir : [[rc://fr/ta/man/translate/guidelines-sonofgodprinciples]])

ACT	1	7	a014	figs-abstractnouns	ἐν τῇ ἰδίᾳ ἐξουσίᾳ	1	by his own authority	Si votre langue n'utilise pas de nom abstrait pour l'idée derrière le mot **autorité**, vous pourriez exprimer la même idée avec un verbe tel que "contrôler". Traduction alternative : "comme celui qui contrôle toutes choses" (Voir : [[rc://fr/ta/man/translate/figs-abstractnouns]])

ACT	1	8	ld4k	grammar-connect-logic-result	λήμψεσθε δύναμιν, ἐπελθόντος τοῦ Ἁγίου Πνεύματος ἐφ’ ὑμᾶς, καὶ ἔσεσθέ μου μάρτυρες	1	you will receive power when the Holy Spirit has come upon you, and you will be my witnesses	Jésus utilise le mot traduit **et** pour décrire un résultat. Autre traduction : "Quand le Saint-Esprit viendra sur vous, alors vous recevrez le pouvoir d'être mes témoins" (Voir : [[rc://fr/ta/man/translate/grammar-connect-logic-result]])

ACT	1	8	a015	figs-abstractnouns	δύναμιν	1	power	Si votre langue n'utilise pas de nom abstrait pour l'idée derrière le mot **pouvoir**, vous pourriez exprimer la même idée avec un adjectif tel que "puissant". Traduction alternative : "capacité puissante" (Voir : [[rc://fr/ta/man/translate/figs-abstractnouns]])

ACT	1	8	a016	translate-names	Ἰερουσαλὴμ…Ἰουδαίᾳ…Σαμαρείᾳ	1	Jerusalem … Judea … Samaria	**Jérusalem** est le nom d'une ville, et **Judée** et **Samarie** sont les noms de régions. (Voir : [[rc://fr/ta/man/translate/translate-names]])

ACT	1	8	vb4m	figs-idiom	ἕως ἐσχάτου τῆς γῆς	1	to the end of the earth	Il s'agit d'une référence au lieu, et non au temps. Jésus ne veut pas dire "jusqu'à la fin du monde". Autre traduction : " dans le monde entier " ou " dans les endroits de la terre les plus éloignés d'ici " (voir : [[rc://fr/ta/man/translate/figs-idiom]]).

ACT	1	9	e1q1	figs-explicit	βλεπόντων αὐτῶν	1	as they were looking	Votre langue peut vous demander de préciser l'objet de **en regardant**. Traduction alternative : "comme ils le regardaient" (Voir : [[rc://fr/ta/man/translate/figs-explicit]])

ACT	1	9	l1cq	figs-activepassive	ἐπήρθη	1	he was raised up	Si vos lecteurs comprenaient mal cela, vous pourriez le dire avec une forme active, et vous pourriez dire qui a fait l'action. (Voir la discussion sur l'"Ascension" dans les Notes générales de ce chapitre.) Autre traduction : "il s'est levé" ou "Dieu l'a levé" (Voir : [[rc://fr/ta/man/translate/figs-activepassive]])

ACT	1	9	ug58	figs-metonymy	ἀπὸ τῶν ὀφθαλμῶν αὐτῶν	1	from their eyes	Luc utilise les **yeux** des apôtres au sens figuré pour signifier leur capacité à voir. Traduction alternative : "de leur vue" (Voir : [[rc://fr/ta/man/translate/figs-metonymy]])

ACT	1	10	enu1	figs-explicit	ἀτενίζοντες ἦσαν εἰς τὸν οὐρανὸν	1	they were looking intently into heaven	Puisqu'un nuage a pu bloquer la vue des apôtres, il est clair que Luc utilise ici le mot traduit **ciel** dans l'un de ses sens spécifiques pour signifier "ciel". Il serait bon de préciser que les apôtres ne voyaient pas dans le ciel lui-même. Traduction alternative : "regardant le ciel" (Voir : [[rc://fr/ta/man/translate/figs-explicit]])

