Book	Chapter	Verse	ID	SupportReference	OrigQuote	Occurrence	GLQuote	OccurrenceNote

1TH	1	1	z7wu	figs-metaphor	ἐν Θεῷ Πατρὶ καὶ Κυρίῳ Ἰησοῦ Χριστῷ	1	Paul and Silvanus and Timothy to the church	Ici, Paul parle au sens figuré des croyants comme s'ils occupaient un espace à l'intérieur de Dieu et de Jésus. Cette métaphore exprime l'idée que les croyants sont spirituellement unis à Dieu et à Jésus. Si cela peut être mal compris dans votre langue, vous pouvez exprimer le sens d'une manière non figurative. Traduction alternative : "unis à Dieu le Père et au Seigneur Jésus-Christ" ou "partageant la vie avec Dieu le Père et le Seigneur Jésus-Christ" (Voir : [[rc://fr/ta/man/translate/figs-metaphor]])

1TH	1	1	vlb3	guidelines-sonofgodprinciples	Θεῷ Πατρὶ καὶ Κυρίῳ Ἰησοῦ Χριστῷ	1		Lorsque **Dieu** est appelé **Père** (Voir [1:3](../01/03.md)), cela vise à mettre en évidence sa relation avec **Jésus** en tant que "Fils" (Voir [1:10](../01/10.md)). Ici, le titre de l'Ancien Testament pour **Dieu**, **Seigneur**, est appliqué à **Jésus**, l'assimilant à **Dieu**. Veillez à traduire fidèlement ces titres dans votre traduction. (Voir : [[rc://fr/ta/man/translate/guidelines-sonofgodprinciples]])

1TH	1	1	luw5	translate-blessing	χάρις ὑμῖν καὶ εἰρήνη	1	Grace and peace to you	Cette phrase est une formule de bénédiction et de salutation biblique courante (voir Rom. 1:7 ; 1 Cor. 1:3 ; 2 Cor. 1:2 ; Gal. 1:3 ; Eph. 1:2 ; Phil. 1:2 ; Col. 1:2 ; 2 Th. 1:2 ; Philem. 1:3 ; 1 P. 1:2 ; 2 P. 1:2 ; Ap. 1:4). Utilisez une forme que les gens reconnaîtraient comme une bénédiction et qui pourrait être utilisée comme une salutation dans votre langue. Traduction alternative : " Que Dieu vous donne sa grâce et sa paix " ou " Je prie pour que Dieu vous témoigne sa faveur et vous garde en sécurité " (voir : [[rc://fr/ta/man/translate/translate-blessing]]).

1TH	1	1	qx70	figs-abstractnouns	χάρις ὑμῖν καὶ εἰρήνη	1	Grace and peace to you	Les mots **> grâce <** et **> paix <** sont des noms abstraits. Votre langue peut avoir une façon particulière d'exprimer ces concepts, par exemple avec des verbes ou des mots de description. Si c'est le cas, vous pouvez les utiliser dans votre traduction. Traduction alternative : "Nous prions pour que Dieu vous traite avec bonté et vous donne des relations paisibles". (Voir : rc://fr//ta/man/translate/figs-abstractnouns)

1TH	1	1	nn67	figs-you	ὑμῖν	1	to you	Tout au long de cette lettre, le mot **> vous <** est pluriel et se réfère à l'église de Thessalonique, sauf indication contraire. (Voir : rc://fr/ta/man/translate/figs-you)

1TH	1	2	of3g	figs-infostructure	εὐχαριστοῦμεν…ποιούμενοι	1		Dans ce verset, Paul décrit les prières des apôtres pour les Thessaloniciens en deux clauses. La première clause est spécifique, à savoir qu'ils **> rendent grâce à Dieu <**> , et la seconde est générale, à savoir qu'ils **> font mention <** d'eux. Si cela est plus clair dans votre langue, vous pouvez inverser l'ordre des clauses, comme le fait l'UST. (Voir : rc://fr/ta/man/translate/figs-infostructure)

1TH	1	2	o7cp	figs-hyperbole	πάντοτε…μνείαν ποιούμενοι ἐπὶ τῶν προσευχῶν ἡμῶν, ἀδιαλείπτως	1		Ici, les mots **> toujours <** et **> continuellement <** sont des exagérations qui expriment figurativement l'intensité et la fréquence des prières offertes à Dieu par Paul, Silvère et Timothée pour les Thessaloniciens. Si votre langue n'utilise pas l'exagération de cette manière, utilisez un langage simple et exprimez l'accentuation d'une autre manière. Traduction alternative : "Nous rendons régulièrement grâce à Dieu pour vous tous, en faisant très souvent mention de vous dans nos prières" (Voir : rc://fr//ta/man/translate/figs-hyperbole).

1TH	1	3	ecw0	figs-idiom	μνημονεύοντες ὑμῶν τοῦ ἔργου τῆς πίστεως, καὶ τοῦ κόπου τῆς ἀγάπης, καὶ τῆς ὑπομονῆς τῆς ἐλπίδος τοῦ Κυρίου ἡμῶν, Ἰησοῦ Χριστοῦ, ἔμπροσθεν τοῦ Θεοῦ καὶ Πατρὸς ἡμῶν;	1		Le verbe principal de cette phrase est "nous rendons grâce" (voir [1:2](../01/02.md)). L'expression **> se souvenant... devant notre Dieu et Père <** est un idiome qui signifie aussi remercier Dieu dans la prière. Les apôtres se **> souviennent <** de ces choses concernant les Thessaloniciens et remercient Dieu pour elles. Si cela peut être utile pour vos lecteurs, vous pourriez déplacer la phrase **> devant notre Dieu et Père <** pour suivre **> se souvenant <**> . Traduction alternative : "offering thanks for ... to our God and Father" ou "gratefully mentioning to our God and Father ... Christ" (Voir : rc://fr/ta/man/translate/figs-idiom).

1TH	1	3	w769	figs-possession	τοῦ ἔργου τῆς πίστεως, καὶ τοῦ κόπου τῆς ἀγάπης, καὶ τῆς ὑπομονῆς τῆς ἐλπίδος	1		Paul utilise ici trois paires de mots dans une relation possessive. La signification la plus probable de cette relation possessive est que le deuxième mot de chaque paire est la motivation du premier mot de la paire. Traduction alternative : "travail motivé par la foi et le labeur à cause de l'amour et de l'endurance basée sur les promesses futures" (Voir : rc://fr/ta/man/translate/figs-possession)

1TH	1	3	kr8q	figs-possession	τοῦ Κυρίου ἡμῶν, Ἰησοῦ Χριστοῦ	1		Les mots **> dans notre Seigneur Jésus-Christ <** sont une forme possessive. La relation entre **> notre Seigneur Jésus-Christ <** et **> l'espérance <** pourrait faire référence à : (1) Jésus comme objet de l'espérance. Traduction alternative : "que notre Seigneur Jésus-Christ fasse ce qu'il a promis" (2) Jésus comme source d'espoir. Autre traduction : "qui vient de notre Seigneur Jésus-Christ" (Voir : rc://fr/ta/man/translate/figs-possession)

1TH	1	3	tvrg	figs-hendiadys	τοῦ Θεοῦ καὶ Πατρὸς ἡμῶν	1		Ici, **> notre Dieu et Père <** désigne l'unique personne divine qui est à la fois Dieu et Père. Cette phrase est une hendiadys, puisque Père décrit davantage Dieu. Traduction alternative : "Dieu notre Père" ou "notre Dieu Père" (Voir : rc://fr/ta/man/translate/figs-hendiadys)

1TH	1	3	v01e	figs-exclusive	ἡμῶν	1		Ici, **> nos <** font référence à Paul, Silvain, Timothée et l'église de Thessalonique. Tous les croyants sont les enfants spirituels de Dieu le Père par Jésus. Votre langue peut exiger que vous marquiez ces formes. (Voir : rc://fr//ta/man/translate/figs-exclusive)

1TH	1	4	psc4	grammar-connect-time-simultaneous	εἰδότες	1		Ici, **sachant** continue la description simultanée de la façon dont les auteurs de cette lettre "rendent grâce" (Voir UST). (Voir : [[rc://fr/ta/man/translate/grammar-connect-time-simultaneous]])

1TH	1	4	qx5o	figs-nominaladj	ἀδελφοὶ ἠγαπημένοι ὑπὸ τοῦ Θεοῦ	1		Cette phrase agit comme un adjectif nominal qui décrit l'église thessalonienne en termes relationnels. Ils sont des frères et sœurs spirituels dans leur relation avec les auteurs de la lettre et des enfants bien-aimés dans leur relation avec **Dieu** le Père (Voir [1:3](../01/03.md)). (Voir : [[rc://fr/ta/man/translate/figs-nominaladj]])

1TH	1	4	erb6	figs-metaphor	ἀδελφοὶ	1	brothers	Tout au long de cette lettre, **frères** est une métaphore qui signifie "camarades chrétiens" ou "camarades croyants en Christ". Si vos lecteurs ne comprendraient pas ce que **frères** signifie dans ce contexte, vous pourriez utiliser une métaphore équivalente de votre culture. (Voir : [[rc://fr/ta/man/translate/figs-metaphor]])

1TH	1	4	egkq	figs-gendernotations	ἀδελφοὶ	1		Bien que le terme **frères** soit masculin, Paul utilise ici le mot dans un sens générique qui inclut les hommes et les femmes. Traduction alternative : " frères et sœurs " ou " frères et sœurs spirituels " ou " compagnons de croyance en Christ " (voir : [[rc://fr/ta/man/translate/figs-gendernotations]]).

1TH	1	4	j08t	figs-activepassive	ἠγαπημένοι ὑπὸ τοῦ Θεοῦ	1		Si cela est plus clair dans votre langue, cette forme passive **aimé** pourrait être changée en une forme active. Traduction alternative : "que Dieu a toujours aimé" (Voir : [[rc://fr/ta/man/translate/figs-activepassive]])

1TH	1	4	t70n	grammar-connect-logic-result	τὴν ἐκλογὴν ὑμῶν	1		Cette phrase **votre élection** est l'objectif direct de **savoir**, et elle est le début d'une clause de résultat. La raison pour laquelle les auteurs de cette lettre savent que les Thessaloniciens ont été choisis comme peuple de Dieu se trouve dans le verset suivant. (Voir : [[rc://fr/ta/man/translate/grammar-connect-logic-result]])

1TH	1	4	ohtl	figs-abstractnouns	τὴν ἐκλογὴν ὑμῶν,	1		Ici, **élection** est une expression nominale abstraite. Si cela n'est pas clair dans votre langue, vous pourriez changer ce nom abstrait en une forme verbale. Autre traduction possible : "qu'il vous a choisis pour lui appartenir", ou "qu'il vous a ordonnés pour être ses enfants", ou en commençant une nouvelle phrase, "Dieu vous a choisis pour être son peuple". (Voir : [[rc://fr/ta/man/translate/figs-abstractnouns]])

1TH	1	5	jxfs	grammar-connect-logic-result	ὅτι	1		Ici, **parce que** est le marqueur d'une clause de résultat. Les auteurs de cette lettre sont certains de "l'élection" et de l'identité de l'église thessalonienne en tant que peuple de Dieu [1:4](../01/04.md), **parce que** ils ont reçu le message de l'évangile de toutes les manières décrites au verset 5. (Voir : [[rc://fr/ta/man/translate/grammar-connect-logic-result]])

1TH	1	5	ude4	grammar-connect-logic-contrast	τὸ εὐαγγέλιον ἡμῶν οὐκ ἐγενήθη εἰς ὑμᾶς ἐν λόγῳ μόνον, ἀλλὰ καὶ ἐν δυνάμει, καὶ ἐν Πνεύματι Ἁγίῳ, καὶ πληροφορίᾳ πολλῇ	1	not in word only	Les auteurs de cette lettre utilisent une clause de contraste pour souligner l'effet à multiples facettes de l'évangile. Traduction alternative : "notre prédication de l'évangile n'est pas venue à vous comme un simple message, mais même accompagnée de la puissance et du Saint-Esprit et d'une pleine assurance" (Voir : [[rc://fr/ta/man/translate/grammar-connect-logic-contrast]])

1TH	1	5	sm4j	grammar-connect-time-simultaneous	τὸ εὐαγγέλιον ἡμῶν οὐκ ἐγενήθη εἰς ὑμᾶς ἐν λόγῳ μόνον, ἀλλὰ καὶ ἐν δυνάμει, καὶ ἐν Πνεύματι Ἁγίῳ, καὶ πληροφορίᾳ πολλῇ	1	not in word only	Si c'est plus clair dans votre langue, vous pouvez transformer cette phrase étendue en une clause simultanée, formulée de manière positive. Traduction alternative : "notre message évangélique a été complètement validé : par nos paroles, par une démonstration de puissance, par le Saint-Esprit, par votre propre assurance" (Voir : [[rc://fr/ta/man/translate/grammar-connect-time-simultaneous]])

1TH	1	5	h675		ἀλλὰ καὶ ἐν δυνάμει, καὶ ἐν Πνεύματι Ἁγίῳ	1	but also in power, and in the Holy Spirit	Cette expression pourrait faire référence à : (1) le **> Saint-Esprit <** qui a donné aux apôtres la capacité de prêcher l'**> évangile <** avec puissance. (2) le **> Saint-Esprit <** qui a fait en sorte que la prédication de l'**> évangile <** ait un effet puissant dans l'église thessalonienne. Traduction alternative : "(3) le **> Saint-Esprit <** démontrait la vérité de la prédication de **> l'évangile <** par des démonstrations de **> puissance <**> . Traduction alternative : "mais aussi par des signes puissants de l'Esprit Saint".

1TH	1	5	t1w3	figs-abstractnouns	πληροφορίᾳ πολλῇ	1	in much assurance	Ici, **assurance** est un nom abstrait. Si votre langue n'utilise pas le nom abstrait **assurance**, vous pourriez exprimer l'idée qui le sous-tend d'une autre manière. Traduction alternative : "le Saint-Esprit vous a donné pleine confiance" ou "le Saint-Esprit vous a pleinement convaincu" (Voir : [[rc://fr/ta/man/translate/figs-abstractnouns]]).

1TH	1	5	wdr7		καθὼς οἴδατε οἷοι	1		L'expression **> comme vous savez quel genre d'hommes <** est utilisée par les rédacteurs de cette lettre pour valider le message évangélique, par l'exemple de leur propre conduite au sein de l'Église thessalonienne. Traduction alternative : "tu as même expérimenté par toi-même quel type d'hommes" ou "tu sais bien comment nous nous sommes comportés pendant".

1TH	1	6	cs49	figs-abstractnouns	καὶ ὑμεῖς μιμηταὶ ἡμῶν ἐγενήθητε καὶ τοῦ Κυρίου	1	you became imitators	Si votre langue n'utilise pas de substantif pour l'idée derrière **> imitateurs <**> , vous pouvez la traduire par une phrase verbale. Traduction alternative : "Et vous nous avez tous imités, nous et le Seigneur" ou "Et vous nous avez tous copiés, nous et le Seigneur" ou "Et vous vous êtes tous comportés comme nous et le Seigneur" (Voir : rc://fr//ta/man/translate/figs-abstractnouns).

1TH	1	6	kgjr		ὑμεῖς	1	you became imitators	Le mot traduit **> vous <** est dans une position qui lui donne un accent particulier en tant que nouveau sujet. Utilisez un moyen naturel dans votre langue pour montrer que Paul va maintenant parler des Thessaloniciens. Traduction alternative : "de votre côté, vous" ou "vous-mêmes".

1TH	1	6	b607	figs-explicit	τοῦ Κυρίου	1		**> Seigneur <** ici se réfère à Jésus, comme dans [1:3](../01/03.md). Tout au long de cette lettre, chaque fois que Paul utilise le titre **> Seigneur <**> , il se réfère à Jésus. Si cela peut être utile à vos lecteurs, vous pouvez inclure le nom ici. Voir l'UST. (Voir : rc://fr/ta/man/translate/figs-explicit)

1TH	1	6	w222	grammar-connect-logic-contrast	μετὰ χαρᾶς Πνεύματος Ἁγίου	1		Si cela est naturel dans votre langue, vous pouvez indiquer un contraste entre cette phrase et celle qui la précède. Traduction alternative : "malgré cela, vous avez eu la joie du Saint-Esprit" ou "et malgré cela, le Saint-Esprit vous a rendu joyeux" (Voir : rc://fr/ta/man/translate/grammar-connect-logic-contrast)

1TH	1	6	c2hl	figs-metonymy	τὸν λόγον	1		Ici, **le mot** représente figurativement un message qui est composé de mots. Il fait référence au même message appelé "notre évangile" dans [1:5](../01/05.md). Si cela serait mal compris dans votre langue, vous pourriez utiliser une expression équivalente. Autre traduction possible : "le message de l'évangile" ou "le message de Dieu" (Voir : [[rc://fr/ta/man/translate/figs-metonymy]])

1TH	1	6	wura	figs-abstractnouns	ἐν θλίψει πολλῇ	1		Si votre langue n'utilise pas le nom abstrait **> difficulté <**>, vous pouvez exprimer l'idée qui se cache derrière avec une phrase verbale. Traduction alternative : " pendant que vous étiez profondément affligé " ou " pendant que les gens vous faisaient souffrir " (Voir : rc://fr/ta/man/translate/figs-abstractnouns).

1TH	1	6	r7o6	figs-abstractnouns	μετὰ χαρᾶς Πνεύματος Ἁγίου	1		Si votre langue n'utilise pas de nom abstrait pour désigner l'idée derrière **> joie <**> , vous pouvez la traduire par une expression verbale. Traduction alternative : "vous vous êtes réjouis à cause du Saint-Esprit" ou "mais en restant joyeux à cause du Saint-Esprit" (Voir : rc://fr/ta/man/translate/figs-abstractnouns)

1TH	1	6	ohen	figs-possession	μετὰ χαρᾶς Πνεύματος Ἁγίου	1		Paul utilise la forme possessive pour décrire une relation entre **le Saint-Esprit** et **la joie**. Cette relation pourrait être : (1) le Saint-Esprit est la source de la joie. Traduction alternative : "avec la joie de l'Esprit Saint" ou "comme l'Esprit Saint vous a fait vous réjouir" (2) la joie est la réponse à la présence de l'Esprit Saint. Autre traduction : "avec la joie de ceux qui appartiennent au Saint-Esprit" ou "avec joie parce que vous appartenez au Saint-Esprit" (Voir : [[rc://fr/ta/man/translate/figs-possession]])

1TH	1	7	lwbm	grammar-connect-logic-result	ὥστε	1		**> En conséquence <** indique que ce dont on a parlé au verset 6 a causé ce qui suit au verset 7. Utilisez un moyen naturel dans votre langue pour introduire le verset 7 comme le résultat du verset 6. Autre traduction possible : "Therefore" ou "Because of that" (Voir : rc://fr/ta/man/translate/grammar-connect-logic-result)

